Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Rafael Roballo,Goalkeeper,"Feb 11, 1990 ",34,['Brazil'],Brazil,Curitiba,"1,94",-,
1.0,Ruan Carneiro,Goalkeeper,"Mar 28, 1990 ",33,['Brazil'],Brazil,Balsas,"1,95",-,
,Diego Lima,Goalkeeper,"Jun 18, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,"1,84",-,
,Zé Filho,Goalkeeper,"Aug 4, 1990 ",33,['Brazil'],Brazil,Piauí,,-,
1.0,Thomazella,Goalkeeper,"Aug 15, 1990 ",33,"['Brazil', 'Italy']",Brazil,Botucatu,"1,92",-,
,Rubão,Goalkeeper,"Apr 10, 1990 ",33,['Brazil'],Brazil,São Caetano do Sul,"1,93",-,
,Aurélien Hérisson,Goalkeeper,"Feb 17, 1990 ",34,"['France', 'Brazil']",Brazil,Campina Grande,"1,87",-,
,Roberto,Goalkeeper,"Jan 29, 1990 ",34,['Brazil'],Brazil,Cornélio Procópio,"1,85",-,
,Waldson,Goalkeeper,"May 12, 1990 ",33,['Brazil'],Brazil,Salvador,"1,86",-,
,Cestaro,Goalkeeper,"Jan 23, 1990 ",34,['Brazil'],Brazil,Rio de Janeiro,"1,92",-,
,André Dias,Goalkeeper,"Jan 6, 1990 ",34,['Brazil'],Brazil,,"1,87",-,
,Júnior Oliveira,Goalkeeper,"Jan 2, 1990 ",34,['Brazil'],Brazil,Cabo Frio,"1,97",-,
,Marcelo Henrique,Goalkeeper,"Jul 8, 1990 ",33,['Brazil'],Brazil,Ribeirão Preto,"1,88",-,
,Cris,Goalkeeper,"Dec 17, 1990 ",33,['Brazil'],Brazil,União dos Palmares,"1,90",-,
,Neguete,Goalkeeper,"Mar 6, 1990 ",34,['Brazil'],Brazil,Belo Horizonte,"1,96",-,
,William,Goalkeeper,"May 31, 1990 ",33,['Brazil'],Brazil,Passo Fundo,"1,92",-,
,Yuri,Goalkeeper,"Jan 6, 1990 ",34,['Brazil'],Brazil,Natal,"1,87",-,
,Thiago,Goalkeeper,"Jul 19, 1990 ",33,['Brazil'],Brazil,Maceió,"1,87",-,
,Carlos Lulio,Goalkeeper,"Oct 22, 1990 ",33,['Brazil'],Brazil,Matão,"1,91",-,
,Victor Golas,Goalkeeper,"Dec 27, 1990 ",33,"['Brazil', 'Poland']",Brazil,Arapongas,"1,93",-,
,Adilson Santos,Goalkeeper,"Jan 24, 1990 ",34,['Brazil'],Brazil,Itaporanga da Ajuda,"1,89",-,
12.0,Lúcio,Goalkeeper,"Apr 18, 1990 ",33,['Brazil'],Brazil,Taubaté,"1,87",-,
,Renan,Goalkeeper,"Dec 12, 1990 ",33,['Brazil'],Brazil,Nova Trento,"1,92",-,
,Carlão,Goalkeeper,"Aug 14, 1990 ",33,['Brazil'],Brazil,Porto Lucena,"1,87",-,
,Fabio,Goalkeeper,"May 11, 1990 ",33,"['Brazil', 'Poland']",Brazil,Osasco,"1,96",-,
18.0,Jhonatan,Goalkeeper,"May 8, 1991 ",32,['Brazil'],Brazil,São Miguel do Oeste,"1,90",€800k,
30.0,Mauricio Kozlinski,Goalkeeper,"Jun 18, 1991 ",32,['Brazil'],Brazil,Antonio Olinto,"1,91",€350k,
14.0,Rafael Martins,Goalkeeper,"Nov 29, 1991 ",32,['Brazil'],Brazil,Pariquera-Açu,"1,90",€300k,
,Jefferson Paulino,Goalkeeper,"Nov 15, 1991 ",32,['Brazil'],Brazil,São Paulo,"1,85",€200k,
,Deivity,Goalkeeper,"Mar 26, 1991 ",32,['Brazil'],Brazil,Porto Alegre,"1,90",€50k,
,Edmar,Goalkeeper,"Sep 22, 1991 ",32,['Brazil'],Brazil,,,-,
,Anderson Testa,Goalkeeper,"Jan 10, 1991 ",33,['Brazil'],Brazil,Guarapuava,"1,94",-,
,Paulo Roberto,Goalkeeper,"Mar 3, 1991 ",33,['Brazil'],Brazil,Pará,"1,83",-,
,Babau,Goalkeeper,"Jul 5, 1991 ",32,['Brazil'],Brazil,Acre,"1,80",-,
,Paulo Vitor,Goalkeeper,"Jan 17, 1991 ",33,['Brazil'],Brazil,,"1,92",-,
,Júnior Alves,Goalkeeper,"Jun 16, 1991 ",32,['Brazil'],Brazil,,"1,86",-,
,Paulo Silva,Goalkeeper,"Mar 18, 1991 ",32,['Brazil'],Brazil,São Paulo,"1,94",-,
,Gustavo,Goalkeeper,"Jun 14, 1991 ",32,['Brazil'],Brazil,,"1,90",-,
1.0,Vaná Alves,Goalkeeper,"Apr 25, 1991 ",32,"['Brazil', 'Portugal']",Brazil,Planaltina,"1,94",€450k,
30.0,Bruno Brígido,Goalkeeper,"Mar 9, 1991 ",33,['Brazil'],Brazil,Criciúma,"1,87",€300k,
1.0,Richard,Goalkeeper,"Mar 1, 1991 ",33,['Brazil'],Brazil,São Paulo,"1,86",€250k,
,Pegorari,Goalkeeper,"Jul 12, 1991 ",32,['Brazil'],Brazil,Americana,"1,92",€200k,
31.0,Tom,Goalkeeper,"Oct 30, 1991 ",32,['Brazil'],Brazil,Aracajú,"1,96",€10k,
,Jeferson Reis,Goalkeeper,"Nov 30, 1991 ",32,['Brazil'],Brazil,,,-,
,Leonardo Unamuzaga,Goalkeeper,"Mar 23, 1991 ",32,['Brazil'],Brazil,,,-,
,Jonathan,Goalkeeper,"May 11, 1991 ",32,['Brazil'],Brazil,Belford Roxo,"1,96",-,
,Michel Oliveira,Goalkeeper,"Jul 21, 1991 ",32,['Brazil'],Brazil,Imperatriz,"1,87",-,
,Wendel,Goalkeeper,"Dec 30, 1991 ",32,['Brazil'],Brazil,São Paulo,"2,01",-,
,Leandro,Goalkeeper,"May 2, 1991 ",32,['Brazil'],Brazil,Sao Vicente,"1,88",-,
,Andrade,Goalkeeper,"May 23, 1991 ",32,['Brazil'],Brazil,Aracaju,"1,92",-,
,João Guilherme,Goalkeeper,"Nov 8, 1991 ",32,['Brazil'],Brazil,Ribeirão Preto,"1,88",-,
,Ricardo Luiz,Goalkeeper,"Mar 6, 1991 ",33,['Brazil'],Brazil,,"1,85",-,
,Gott,Goalkeeper,"Jan 16, 1991 ",33,['Brazil'],Brazil,Três Passos,"2,04",-,
,Leo Pinheiro,Goalkeeper,"Jan 27, 1991 ",33,"['Brazil', 'Portugal']",Brazil,Curitiba,"1,92",-,
,Léo,Goalkeeper,"May 4, 1991 ",32,['Brazil'],Brazil,Recife,"1,89",-,
,Axel,Goalkeeper,"Jul 18, 1991","Jul 18, 1991",['Brazil'],Brazil,Guará,"1,91",-,
,João Vítor,Goalkeeper,"Jun 14, 1991 ",32,['Brazil'],Brazil,Araraquara,"1,90",-,
,Guilherme,Goalkeeper,"May 8, 1991 ",32,['Brazil'],Brazil,Novo Hamburgo,"1,87",-,
,Bruno Colaço,Goalkeeper,"May 4, 1991 ",32,['Brazil'],Brazil,Presidente Prudente,"1,87",-,
,Paulo Rafael,Goalkeeper,"Nov 22, 1991 ",32,['Brazil'],Brazil,Belém,"1,86",-,
,George,Goalkeeper,"Mar 2, 1991 ",33,['Brazil'],Brazil,Contagem,"1,95",-,
,Vinicius Belenzier,Goalkeeper,"Aug 4, 1991 ",32,"['Italy', 'Brazil']",Brazil,,,-,
,Aleks,Goalkeeper,"Feb 20, 1991 ",33,['Brazil'],Brazil,Curitiba,"1,93",-,
,Paulo Gianezini,Goalkeeper,"Apr 11, 1991 ",32,['Brazil'],Brazil,Encantado,"1,86",-,
1.0,Edson Mardden,Goalkeeper,"Dec 12, 1991 ",32,['Brazil'],Brazil,Combinado,"1,90",-,
,Conrado,Goalkeeper,"Jan 8, 1991 ",33,['Brazil'],Brazil,Rio de Janeiro,"1,89",-,
,Edson Kölln,Goalkeeper,"Jun 19, 1991 ",32,['Brazil'],Brazil,Maravilha,"1,95",-,
,Jordan,Goalkeeper,"Aug 31, 1991 ",32,['Brazil'],Brazil,Divinópolis,"1,86",-,
,Rafael Copetti,Goalkeeper,"Apr 4, 1991 ",32,"['Brazil', 'Italy']",Brazil,Chapecó,"1,93",-,
,Emanuel,Goalkeeper,"Dec 9, 1991 ",32,['Brazil'],Brazil,Capão Bonito,"1,87",-,
,Felipe,Goalkeeper,"Nov 13, 1991 ",32,['Brazil'],Brazil,Vinhedo,"1,87",-,
,Danilo Morais,Goalkeeper,"Feb 14, 1991 ",33,['Brazil'],Brazil,São Paulo,"1,93",-,
,Douglas Pires,Goalkeeper,"Jan 30, 1991 ",33,['Brazil'],Brazil,Jataí,"1,95",-,
,Vinicius,Goalkeeper,"Jan 9, 1991 ",33,['Brazil'],Brazil,Auriflama,,-,
,Borges,Goalkeeper,"Jan 31, 1991 ",33,['Brazil'],Brazil,São Paulo,"1,89",-,
1.0,Lucas,Goalkeeper,"Jun 6, 1991 ",32,"['Brazil', 'Italy']",Brazil,Curitiba,"1,93",-,
,Reynaldo,Goalkeeper,"Mar 12, 1991 ",33,['Brazil'],Brazil,Santa Rita do Passa Quatro,"1,89",-,
,Thiago Régis,Goalkeeper,"Sep 27, 1991 ",32,['Brazil'],Brazil,Nova Serrana,"1,84",-,
1.0,Milton Raphael,Goalkeeper,"May 11, 1991 ",32,['Brazil'],Brazil,Volta Redonda,"1,90",-,
,Vinicius Concon,Goalkeeper,"Apr 8, 1991 ",32,['Brazil'],Brazil,Campinas,"1,91",-,
,Daniel Júnior,Goalkeeper,"Mar 11, 1991 ",33,['Brazil'],Brazil,São Paulo,"1,88",-,
,Rodolfo,Goalkeeper,"Mar 19, 1991 ",32,['Brazil'],Brazil,Santos,"1,89",-,
,Jefferson Leonardo Trazzi,Goalkeeper,"Mar 30, 1991 ",32,"['Italy', 'Brazil']",Brazil,Atalaia,"1,87",-,
1.0,Alisson,Goalkeeper,"Oct 2, 1992 ",31,['Brazil'],Brazil,Novo Hamburgo,"1,93",€32.00m,
,Tadeu,Goalkeeper,"Feb 4, 1992 ",32,['Brazil'],Brazil,Joaquim Távora,"1,84",€1.70m,
1.0,Victor Braga,Goalkeeper,"Feb 17, 1992 ",32,"['Brazil', 'Portugal']",Brazil,Salvador,"1,93",€600k,
,Mateus Pasinato,Goalkeeper,"Jun 28, 1992 ",31,"['Brazil', 'Italy']",Brazil,Concórdia,"1,92",€300k,
,Victor Souza,Goalkeeper,"Aug 31, 1992 ",31,['Brazil'],Brazil,São Paulo,"1,91",€150k,
1.0,César,Goalkeeper,"Jan 27, 1992 ",32,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,92",€100k,
,Pablo,Goalkeeper,"Sep 4, 1992 ",31,['Brazil'],Brazil,Monte Carmelo,"1,92",-,
,Filipe,Goalkeeper,"Jan 16, 1992 ",32,['Brazil'],Brazil,Xique Xique (BA),"1,86",-,
,Marcão,Goalkeeper,"Nov 18, 1992 ",31,['Brazil'],Brazil,,"1,98",-,
,Zé Augusto,Goalkeeper,"Dec 18, 1992 ",31,['Brazil'],Brazil,,"1,90",-,
,Rogger,Goalkeeper,"Feb 7, 1992 ",32,['Brazil'],Brazil,,,-,
,Marcelo Mercuri,Goalkeeper,"May 29, 1992 ",31,"['Brazil', 'France']",Brazil,Sao Paulo,"1,87",-,
,Pereira,Goalkeeper,"Apr 20, 1992 ",31,['Brazil'],Brazil,Brasília,"1,88",-,
1.0,Matheus,Goalkeeper,"Mar 29, 1992 ",31,"['Brazil', 'Portugal']",Brazil,Belo Horizonte,"1,90",€6.00m,
1.0,Gabriel,Goalkeeper,"Sep 27, 1992 ",31,['Brazil'],Brazil,Unaí,"1,94",€1.00m,
35.0,Neto Volpi,Goalkeeper,"Aug 1, 1992 ",31,['Brazil'],Brazil,Florianópolis,"1,90",€600k,
25.0,Tony Batista,Goalkeeper,"Sep 25, 1992 ",31,['Brazil'],Brazil,Rio Verde,"1,94",€250k,
,Carlos Eduardo,Goalkeeper,"Feb 24, 1992 ",32,['Brazil'],Brazil,Porto Alegre,"1,92",€100k,
22.0,Léo Navacchio,Goalkeeper,"Dec 28, 1992 ",31,"['Brazil', 'Italy']",Brazil,Piacatu,"1,92",€75k,
33.0,Rhuan Jesus,Goalkeeper,"May 18, 1992 ",31,['Brazil'],Brazil,,"1,88",-,
,Fernando Cunha,Goalkeeper,"Mar 21, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,83",-,
,Casquinha,Goalkeeper,"Aug 9, 1992 ",31,['Brazil'],Brazil,,,-,
,Paulo Henrique,Goalkeeper,"Dec 8, 1992 ",31,['Brazil'],Brazil,,"1,85",-,
,Axel,Goalkeeper,"Aug 3, 1992 ",31,['Brazil'],Brazil,São Leopoldo,"1,90",-,
,Douglas Henrique,Goalkeeper,"May 15, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,90",-,
,Andrei,Goalkeeper,"Nov 25, 1992 ",31,['Brazil'],Brazil,,"1,87",-,
12.0,Fabrício,Goalkeeper,"Aug 5, 1992 ",31,['Brazil'],Brazil,Goiás,"1,88",-,
,Rômulo,Goalkeeper,"Nov 27, 1992 ",31,['Brazil'],Brazil,São Luís,"1,89",-,
,Cleriston,Goalkeeper,"Feb 20, 1992 ",32,['Brazil'],Brazil,Araraquara,"1,85",-,
,Solano,Goalkeeper,"Jun 13, 1992 ",31,['Brazil'],Brazil,São Luís (MA),,-,
,Henrique,Goalkeeper,"Jan 19, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,,-,
,Otávio Guariente,Goalkeeper,"Nov 16, 1992 ",31,['Brazil'],Brazil,Caboji,"1,88",-,
,Alexandre Cajuru,Goalkeeper,"Jul 12, 1992 ",31,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,"1,90",-,
33.0,Leandro Turossi,Goalkeeper,"Feb 3, 1992 ",32,"['Brazil', 'Portugal']",Brazil,Araranguá,"1,91",-,
,Paulo Victor,Goalkeeper,"May 11, 1992 ",31,['Brazil'],Brazil,Belém,"1,86",-,
,Follmann,Goalkeeper,"Mar 14, 1992 ",31,['Brazil'],Brazil,Santa Rosa,"1,86",-,
,Jerfesson,Goalkeeper,"Mar 12, 1992 ",32,['Brazil'],Brazil,Estância,"1,87",-,
,Renan Rinaldi,Goalkeeper,"Dec 28, 1992 ",31,['Brazil'],Brazil,Braço do Norte,"1,92",-,
,Rafael Pin,Goalkeeper,"Aug 12, 1992 ",31,['Brazil'],Brazil,São José do Rio Preto,"1,86",-,
,Felipe Lacerda,Goalkeeper,"Jun 12, 1992 ",31,['Brazil'],Brazil,,,-,
,Jonathan,Goalkeeper,"May 31, 1992 ",31,['Brazil'],Brazil,Alvarães,"1,90",-,
,Luciano Alves,Goalkeeper,"Feb 11, 1992 ",32,['Brazil'],Brazil,Duque de Caxias,"1,90",-,
,Luiz Felipe,Goalkeeper,"Apr 14, 1992 ",31,['Brazil'],Brazil,,"1,88",-,
92.0,Raphael Mello,Goalkeeper,"Jul 22, 1992 ",31,"['Brazil', 'Portugal']",Brazil,Niterói,"1,89",-,
,Erivelton,Goalkeeper,"Oct 16, 1992 ",31,['Brazil'],Brazil,Vargem Grande do Sul,"1,89",-,
,Jean,Goalkeeper,"Apr 28, 1992 ",31,['Brazil'],Brazil,Paço do Lumiar,"1,94",-,
,Gustavo Vanin,Goalkeeper,"Mar 18, 1992 ",31,['Brazil'],Brazil,,"1,88",-,
,Gustavo,Goalkeeper,"Jan 28, 1992 ",32,['Brazil'],Brazil,São Paulo,"1,86",-,
,João Gabriel,Goalkeeper,"Mar 22, 1992 ",31,['Brazil'],Brazil,Aracaju,"1,90",-,
,Matheus Inácio,Goalkeeper,"Apr 24, 1992 ",31,['Brazil'],Brazil,Mairinque,"1,91",-,
,Léo,Goalkeeper,"Jan 7, 1992 ",32,['Brazil'],Brazil,Araras,"1,88",-,
,Douglas Lima,Goalkeeper,"Aug 26, 1992 ",31,['Brazil'],Brazil,Salvador,"1,93",-,
,Vitor Prada,Goalkeeper,"Aug 4, 1992 ",31,['Brazil'],Brazil,Nova Trento,"1,90",-,
,Vitor,Goalkeeper,"Jul 24, 1992 ",31,['Brazil'],Brazil,Matão,"1,86",-,
,Gauther,Goalkeeper,"Jan 24, 1992 ",32,['Brazil'],Brazil,Santa Barbara d'Oeste,"1,94",-,
,Paulo Sérgio,Goalkeeper,"Mar 3, 1992 ",32,['Brazil'],Brazil,,"1,91",-,
,Jociel Henrique,Goalkeeper,"Jan 27, 1992 ",32,['Brazil'],Brazil,,"1,92",-,
,Bernardo,Goalkeeper,"Jul 1, 1992 ",31,['Brazil'],Brazil,Belo Horizonte,"1,91",-,
,Vinicius,Goalkeeper,"Jan 23, 1992 ",32,['Brazil'],Brazil,Americana,"1,96",-,
,Elvis Gabriell,Goalkeeper,"Mar 4, 1992 ",32,['Brazil'],Brazil,Horizonte,"1,86",-,
,Guilherme,Goalkeeper,"Oct 21, 1992 ",31,['Brazil'],Brazil,Braço do Norte,"1,92",-,
,Luís Guilherme,Goalkeeper,"Jun 4, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,85",-,
,Rudimar,Goalkeeper,"May 25, 1992 ",31,['Brazil'],Brazil,Santa Catarina,"1,94",-,
,Westerlly,Goalkeeper,"Jun 20, 1992 ",31,['Brazil'],Brazil,Fortaleza,"1,88",-,
,Daniel,Goalkeeper,"Oct 22, 1992 ",31,['Brazil'],Brazil,Catanduva,,-,
,Wallace,Goalkeeper,"Apr 14, 1992 ",31,['Brazil'],Brazil,Goiânia,"1,83",-,
,Ruan,Goalkeeper,"Jan 15, 1992 ",32,['Brazil'],Brazil,Itaparica,"1,95",-,
,Paulo Victor,Goalkeeper,"Apr 21, 1992 ",31,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,"1,90",-,
,Wendell,Goalkeeper,"Sep 8, 1992 ",31,['Brazil'],Brazil,Curitiba,"1,93",-,
,David,Goalkeeper,"Jan 29, 1992 ",32,['Brazil'],Brazil,Sobradinho,"1,90",-,
12.0,Marcão,Goalkeeper,"Mar 6, 1992 ",32,['Brazil'],Brazil,Itabuna,"1,95",-,
,Ramon,Goalkeeper,"Sep 2, 1992 ",31,['Brazil'],Brazil,Taguatinga,,-,
,André Ferlini,Goalkeeper,"Feb 6, 1992 ",32,['Brazil'],Brazil,Votuporanga,"1,96",-,
31.0,Ederson,Goalkeeper,"Aug 17, 1993 ",30,"['Brazil', 'Portugal']",Brazil,Osasco (SP),"1,88",€40.00m,
,Jordi,Goalkeeper,"Sep 3, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,"1,92",€600k,
93.0,Jandrei,Goalkeeper,"Mar 1, 1993 ",31,"['Brazil', 'Italy']",Brazil,Itaqui,"1,86",€500k,
,Gustavo,Goalkeeper,"Mar 10, 1993 ",31,['Brazil'],Brazil,Colatina,"1,87",€450k,
1.0,Luiz Daniel,Goalkeeper,"Mar 29, 1993 ",30,['Brazil'],Brazil,Jupi,"1,86",€250k,
1.0,Gabriel Gasparotto,Goalkeeper,"Dec 9, 1993 ",30,"['Brazil', 'Italy']",Brazil,Lucélia,"1,96",€50k,
,William Galizo,Goalkeeper,"Mar 9, 1993 ",31,['Brazil'],Brazil,Salto,"1,88",-,
,Edson Muniz,Goalkeeper,"Jan 26, 1993 ",31,['Brazil'],Brazil,João Pessoa,"1,87",-,
93.0,Geilson,Goalkeeper,"Jul 22, 1993 ",30,['Brazil'],Brazil,Pindoretama (CE),"1,90",-,
,Igor,Goalkeeper,"Oct 15, 1993 ",30,['Brazil'],Brazil,,"1,87",-,
,Pablo,Goalkeeper,"Feb 5, 1993 ",31,['Brazil'],Brazil,,,-,
,Victor Almeida,Goalkeeper,"Feb 4, 1993 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,85",-,
,Felipe,Goalkeeper,"Aug 11, 1993 ",30,['Brazil'],Brazil,,"1,90",-,
,Ricardo Friedrich,Goalkeeper,"Feb 18, 1993 ",31,"['Brazil', 'Germany']",Brazil,Candelária,"1,88",€800k,
23.0,Max Walef,Goalkeeper,"Oct 23, 1993 ",30,['Brazil'],Brazil,Teresina,"1,86",€500k,
1.0,Matheus Vidotto,Goalkeeper,"Apr 10, 1993 ",30,"['Brazil', 'Italy']",Brazil,São Paulo,"1,90",€500k,
,Luan Polli,Goalkeeper,"Apr 6, 1993 ",30,"['Brazil', 'Italy']",Brazil,Meleiro,"1,88",€300k,
93.0,Simão,Goalkeeper,"Jul 2, 1993 ",30,['Brazil'],Brazil,Antônio Prado,"1,87",€100k,
66.0,Otávio Passos,Goalkeeper,"Jan 21, 1993 ",31,['Brazil'],Brazil,Florianópolis,"1,88",€50k,
,Katê,Goalkeeper,"Jan 16, 1993 ",31,['Brazil'],Brazil,,,-,
,Leandro,Goalkeeper,"Dec 24, 1993 ",30,['Brazil'],Brazil,Muriaé,"1,94",-,
,Railson,Goalkeeper,"Feb 17, 1993 ",31,['Brazil'],Brazil,,,-,
,Gustavo,Goalkeeper,"Apr 17, 1993 ",30,['Brazil'],Brazil,,"1,90",-,
,Charles,Goalkeeper,"Mar 14, 1993 ",30,['Brazil'],Brazil,,,-,
,Guilherme,Goalkeeper,"Feb 23, 1993 ",31,['Brazil'],Brazil,,,-,
,Wadson,Goalkeeper,"May 6, 1993 ",30,['Brazil'],Brazil,,"1,93",-,
,Romario,Goalkeeper,"Aug 2, 1993 ",30,['Brazil'],Brazil,,,-,
,César Tanaka,Goalkeeper,"May 31, 1993 ",30,"['Brazil', 'Japan']",Brazil,São Paulo,"1,83",-,
,João Lucas,Goalkeeper,"Sep 15, 1993 ",30,['Brazil'],Brazil,Campinas,"1,86",-,
,Caio Borges,Goalkeeper,"Jul 19, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,"1,84",-,
,Harrison,Goalkeeper,"Aug 18, 1993 ",30,['Brazil'],Brazil,São Mateus,"1,95",-,
,Cleysson,Goalkeeper,"May 13, 1993 ",30,['Brazil'],Brazil,,,-,
,Edson,Goalkeeper,"Aug 31, 1993 ",30,['Brazil'],Brazil,Puxinanã,"1,87",-,
12.0,Vinicius Gobetti,Goalkeeper,"Feb 10, 1993 ",31,['Brazil'],Brazil,,"1,80",-,
,Bruno Miranda,Goalkeeper,"Jul 1, 1993 ",30,['Brazil'],Brazil,,,-,
,Murilo Prates,Goalkeeper,"May 3, 1993 ",30,['Brazil'],Brazil,São Paulo,"1,96",-,
,Flávio,Goalkeeper,"May 18, 1993 ",30,['Brazil'],Brazil,Maceió,"1,97",-,
,Dasaev,Goalkeeper,"Apr 25, 1993 ",30,['Brazil'],Brazil,,,-,
,Shrek,Goalkeeper,"Jul 16, 1993 ",30,['Brazil'],Brazil,,,-,
,João Ricardo,Goalkeeper,"May 24, 1993 ",30,['Brazil'],Brazil,,"1,93",-,
,Ranule,Goalkeeper,"May 14, 1993","May 14, 1993",['Brazil'],Brazil,,,-,
,Douglas Marques,Goalkeeper,"Jan 22, 1993 ",31,['Brazil'],Brazil,Uberlândia,"1,85",-,
,Murilo,Goalkeeper,"Feb 18, 1993 ",31,['Brazil'],Brazil,Recife,"1,85",-,
,Tales,Goalkeeper,"Dec 4, 1993 ",30,['Brazil'],Brazil,,"1,90",-,
,João Manoel,Goalkeeper,"Jan 2, 1993 ",31,['Brazil'],Brazil,,"2,01",-,
,Jota,Goalkeeper,"Aug 29, 1993 ",30,['Brazil'],Brazil,,"1,91",-,
,Pablo,Goalkeeper,"Jan 18, 1993 ",31,['Brazil'],Brazil,Porto Alegre,"1,97",-,
,Marcos,Goalkeeper,"May 17, 1993 ",30,['Brazil'],Brazil,Cidade Gaúcha,"1,85",-,
,Franklin,Goalkeeper,"May 13, 1993 ",30,['Brazil'],Brazil,Santa Cruz,"1,88",-,
,Hugo Gumiero,Goalkeeper,"Jan 1, 1993 ",31,"['Brazil', 'Italy']",Brazil,Osvaldo Cruz,"1,85",-,
,Jefferson,Goalkeeper,"May 2, 1993 ",30,['Brazil'],Brazil,Recife,"1,89",-,
,Silézio,Goalkeeper,"Mar 1, 1993 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,87",-,
,Andrey,Goalkeeper,"Jul 17, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,"1,90",-,
,Leanderson,Goalkeeper,"Jun 16, 1993 ",30,['Brazil'],Brazil,Registro,"1,83",-,
,Tiago Machowski,Goalkeeper,"May 16, 1993 ",30,"['Brazil', 'Poland']",Brazil,Rio Azul,"1,90",-,
,Vinicius,Goalkeeper,"Mar 4, 1993 ",31,['Brazil'],Brazil,Presidente Prudente,"1,94",-,
,Igor Rayan,Goalkeeper,"Mar 31, 1993 ",30,['Brazil'],Brazil,Fortaleza,"1,88",-,
,Renan,Goalkeeper,"Mar 19, 1993 ",30,['Brazil'],Brazil,Salvador,"1,89",-,
,Victor Brasil,Goalkeeper,"Jan 5, 1993 ",31,['Brazil'],Brazil,Rio de Janeiro,"1,92",-,
,Gian Lucas,Goalkeeper,"Aug 31, 1993 ",30,['Brazil'],Brazil,Aracati,"1,83",-,
42.0,Daniel,Goalkeeper,"May 6, 1994 ",29,['Brazil'],Brazil,Barra do Garças,"1,88",€1.50m,
94.0,Samuel Portugal,Goalkeeper,"Mar 29, 1994 ",29,['Brazil'],Brazil,Teixeira de Freitas,"1,88",€1.50m,
27.0,Charles,Goalkeeper,"Feb 4, 1994 ",30,['Brazil'],Brazil,Belo Horizonte,"1,86",€300k,
,Ygor Vinhas,Goalkeeper,"Apr 15, 1994 ",29,['Brazil'],Brazil,Paracatu,"1,92",€200k,
,Matheus Alves,Goalkeeper,"Dec 15, 1994 ",29,['Brazil'],Brazil,Brazlândia,"1,90",€100k,
,Júnior,Goalkeeper,"Sep 12, 1994 ",29,"['Brazil', 'Portugal']",Brazil,,"1,85",-,
,Igor Flávio,Goalkeeper,"Jun 3, 1994 ",29,['Brazil'],Brazil,,"1,90",-,
,Jean Carlos,Goalkeeper,"Mar 25, 1994 ",29,['Brazil'],Brazil,Mirassol,"1,90",-,
,Henrique Anderson,Goalkeeper,"Jan 20, 1994 ",30,['Brazil'],Brazil,,,-,
,Alex,Goalkeeper,"Feb 8, 1994 ",30,['Brazil'],Brazil,,,-,
1.0,Alexandre Morais,Goalkeeper,"Mar 21, 1994 ",29,['Brazil'],Brazil,Sao Paulo,"1,88",-,
,Jader,Goalkeeper,"Feb 5, 1994 ",30,['Brazil'],Brazil,Santarém,"1,82",-,
,Geaze,Goalkeeper,"Jul 28, 1994 ",29,['Brazil'],Brazil,Igarassu,"1,91",-,
12.0,Vinícius,Goalkeeper,"Mar 28, 1994 ",29,['Brazil'],Brazil,Guarulhos,"1,95",€1.50m,
77.0,Mateus Claus,Goalkeeper,"Aug 3, 1994 ",29,['Brazil'],Brazil,Campo Bom,"1,94",€500k,
,Airton,Goalkeeper,"May 29, 1994 ",29,['Brazil'],Brazil,São Marcos,"1,88",€250k,
94.0,Bruno,Goalkeeper,"Mar 16, 1994 ",29,['Brazil'],Brazil,São Paulo,"1,97",€200k,
,Raví Paschoa,Goalkeeper,"Apr 29, 1994 ",29,['Brazil'],Brazil,Jundiaí (SP),"1,88",€25k,
,Rondineli,Goalkeeper,"May 1, 1994 ",29,['Brazil'],Brazil,São Paulo,"1,89",-,
12.0,Allex Simões,Goalkeeper,"Mar 15, 1994 ",29,['Brazil'],Brazil,Mato Grosso,"1,91",-,
,Davyd Nunes,Goalkeeper,"Dec 19, 1994 ",29,['Brazil'],Brazil,,"1,85",-,
,Lucão,Goalkeeper,"Feb 3, 1994 ",30,['Brazil'],Brazil,,"1,90",-,
,Diego Cerqueira,Goalkeeper,"Jan 4, 1994 ",30,['Brazil'],Brazil,Rio de Janeiro,"1,91",-,
,Evandrízio,Goalkeeper,"Feb 18, 1994 ",30,['Brazil'],Brazil,,,-,
,André Matthaus,Goalkeeper,"May 23, 1994 ",29,['Brazil'],Brazil,São Luís,"1,95",-,
