Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
52,Igo Gabriel,Goalkeeper,"Oct 13, 2001 ",22,['Brazil'],Brazil,Maceió,"1,90",€100k
,João Vitor,Goalkeeper,"Jun 15, 2001 ",22,['Brazil'],Brazil,,"1,94",€50k
1,Arthur,Goalkeeper,"Aug 8, 2001 ",22,"['Brazil', 'Portugal']",Brazil,São Paulo,"1,90",€50k
,Cleyton,Goalkeeper,"Apr 24, 2001 ",22,['Brazil'],Brazil,Recife,"1,90",€50k
,Yuri Sena,Goalkeeper,"Jan 3, 2001 ",23,['Brazil'],Brazil,Salvador,"1,90",€50k
,Eduardo,Goalkeeper,"Feb 20, 2001 ",23,['Brazil'],Brazil,Marau,"1,82",-
25,Matheus Cunha,Goalkeeper,"May 24, 2001 ",22,['Brazil'],Brazil,Tupi Paulista,"1,93",€3.00m
40,Lucão,Goalkeeper,"Feb 26, 2001 ",23,['Brazil'],Brazil,Barra Mansa,"1,90",€1.50m
24,Léo Linck,Goalkeeper,"Mar 3, 2001 ",23,['Brazil'],Brazil,Marechal Cândido Rondon,"1,94",€1.00m
31,Denivys,Goalkeeper,"May 1, 2001 ",22,['Brazil'],Brazil,Vitória,"1,93",€200k
,Carlos Eduardo,Goalkeeper,"Jun 13, 2001 ",22,['Brazil'],Brazil,São Luís,"1,89",€100k
38,Alan Gobetti,Goalkeeper,"Feb 12, 2001 ",23,['Brazil'],Brazil,São Paulo,"1,93",€100k
12,Jeimes,Goalkeeper,"Apr 28, 2001 ",22,['Brazil'],Brazil,Brasília,"1,88",€100k
,João Fernando,Goalkeeper,"Mar 1, 2001 ",23,['Brazil'],Brazil,Volta Redonda,"1,88",€100k
,Levy,Goalkeeper,"Nov 4, 2001 ",22,['Brazil'],Brazil,,"1,87",€50k
,Henrique,Goalkeeper,"Jan 18, 2001 ",23,['Brazil'],Brazil,Porto Alegre,"1,99",€50k
,Vitor Hugo,Goalkeeper,"Jul 27, 2001 ",22,['Brazil'],Brazil,Goiânia,"1,95",€50k
,Rafael Rosa,Goalkeeper,"Jul 18, 2001 ",22,"['Brazil', 'Italy']",Brazil,São Paulo,"1,88",€10k
,Jorge,Goalkeeper,"Apr 3, 2001 ",22,['Brazil'],Brazil,Santa Cruz do Sul,"1,95",-
,Leonardo Ribeiro,Goalkeeper,"Apr 17, 2001 ",22,['Brazil'],Brazil,,,-
,Niccolas,Goalkeeper,"Nov 3, 2001 ",22,['Brazil'],Brazil,Porto Alegre,"1,96",-
,Gabriel Souza,Goalkeeper,"Nov 5, 2001 ",22,['Brazil'],Brazil,,"1,88",-
,João Pedro,Goalkeeper,"May 15, 2001 ",22,['Brazil'],Brazil,Nova Iguaçu,,-
,Odair,Goalkeeper,"Jun 16, 2001 ",22,['Brazil'],Brazil,São Pedro,"1,85",-
,Ramon,Goalkeeper,"Aug 31, 2001 ",22,['Brazil'],Brazil,,"1,80",-
,Danilo Rikelme,Goalkeeper,"Mar 24, 2001 ",22,['Brazil'],Brazil,,"1,90",-
,Rafael Bretas,Goalkeeper,"Mar 26, 2001 ",22,['Brazil'],Brazil,,,-
,João Vitor,Goalkeeper,"Jul 27, 2001 ",22,['Brazil'],Brazil,,"1,85",-
,Lucas Diniz,Goalkeeper,"Oct 14, 2001 ",22,['Brazil'],Brazil,,"1,86",-
,Patyêgo,Goalkeeper,"Apr 4, 2001 ",22,['Brazil'],Brazil,Itabuna,,-
42,Breno,Goalkeeper,"Jan 22, 2001 ",23,['Brazil'],Brazil,Santos,"1,95",-
,Hayran,Goalkeeper,"Feb 8, 2001 ",23,['Brazil'],Brazil,Marau,"2,04",-
,Henrique Nogara,Goalkeeper,"Apr 26, 2001 ",22,['Brazil'],Brazil,,"1,90",-
,Hugo,Goalkeeper,"Nov 25, 2001 ",22,['Brazil'],Brazil,,"1,88",-
1,Pedro Victor,Goalkeeper,"Mar 1, 2001 ",23,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,86",-
,Xandão,Goalkeeper,"Nov 27, 2001 ",22,['Brazil'],Brazil,,,-
,Thiago Gonçalves,Goalkeeper,"Jan 29, 2001 ",23,['Brazil'],Brazil,Porto Alegre,"1,89",-
,Lucas Bento,Goalkeeper,"Feb 15, 2001 ",23,['Brazil'],Brazil,,"1,87",-
,Sebastião,Goalkeeper,"Jan 20, 2001 ",23,['Brazil'],Brazil,Angical,"1,91",-
,João Guckert,Goalkeeper,"Jul 31, 2001 ",22,['Brazil'],Brazil,Florianópolis,"1,89",-
,Armindo,Goalkeeper,"Apr 23, 2001 ",22,['Brazil'],Brazil,,,-
,Luiz Henrique,Goalkeeper,"Dec 22, 2001 ",22,['Brazil'],Brazil,,"1,85",-
,Jailson,Goalkeeper,"Feb 20, 2001 ",23,['Brazil'],Brazil,,,-
,Renan,Goalkeeper,"Mar 13, 2001 ",22,['Brazil'],Brazil,,"1,83",-
,Gabriel Martins,Goalkeeper,"Jun 13, 2001 ",22,['Brazil'],Brazil,,,-
24,Pedro Santos,Goalkeeper,"Mar 17, 2001 ",22,['Brazil'],Brazil,Itu,"1,85",-
,Italo,Goalkeeper,"Jun 19, 2001 ",22,['Brazil'],Brazil,,,-
,Alan,Goalkeeper,"Jan 15, 2001 ",23,['Brazil'],Brazil,Serra do Ramalho,"1,88",-
,Neneka,Goalkeeper,"Jun 9, 2001 ",22,['Brazil'],Brazil,,,-
,Luis Felype,Goalkeeper,"Apr 3, 2001 ",22,['Brazil'],Brazil,Cuiabá,"1,89",-
,Gustavo,Goalkeeper,"Mar 11, 2001 ",23,['Brazil'],Brazil,,,-
12,Leandro Matheus,Goalkeeper,"Jan 28, 2001 ",23,['Brazil'],Brazil,Salvador,"1,91",-
,Hugo Henrique,Goalkeeper,"May 19, 2001 ",22,['Brazil'],Brazil,,"1,91",-
,Fintelman,Goalkeeper,"Jul 20, 2001 ",22,['Brazil'],Brazil,Petrópolis,"1,95",-
,Rafael Furlani,Goalkeeper,"Jan 22, 2001 ",23,['Brazil'],Brazil,,,-
,Lucas Bergantin,Goalkeeper,"Mar 12, 2001 ",23,['Brazil'],Brazil,São Paulo,"1,92",-
,João Vitor,Goalkeeper,"Jan 28, 2001 ",23,['Brazil'],Brazil,Ereré,"1,84",-
,Caio Monteiro,Goalkeeper,"Jun 14, 2001 ",22,['Brazil'],Brazil,,"1,91",-
,Diogo Gil De Oliveira,Goalkeeper,"Jan 30, 2001 ",23,"['Brazil', 'Italy']",Brazil,São José dos Campos - Brazil,"1,98",-
,Montanhas,Goalkeeper,"Mar 3, 2001 ",23,['Brazil'],Brazil,,"1,88",-
,Luan Vítor,Goalkeeper,"Jul 20, 2001 ",22,['Brazil'],Brazil,,,-
,Jaime,Goalkeeper,"Apr 16, 2001 ",22,['Brazil'],Brazil,,"1,88",-
,Lucas Cardoso,Goalkeeper,"Apr 6, 2001 ",22,['Brazil'],Brazil,Tatuí,"1,86",-
,Sivaldo Júnior,Goalkeeper,"Feb 4, 2001 ",23,['Brazil'],Brazil,Vila Velha,"2,03",-
,Vitor Ayub,Goalkeeper,"Jan 3, 2001 ",23,['Brazil'],Brazil,,,-
,Alexandre Joabe,Goalkeeper,"Feb 23, 2001 ",23,['Brazil'],Brazil,,"1,88",-
,Capellari,Goalkeeper,"Apr 10, 2001 ",22,['Brazil'],Brazil,Tangará da Serra,"1,92",-
,João Cabral,Goalkeeper,"Jun 4, 2001 ",22,['Brazil'],Brazil,Salvador,"1,91",-
,Jorge Pazetti,Goalkeeper,"Apr 18, 2001 ",22,['Brazil'],Brazil,Campinas,"1,90",-
,Wellyngton Gabriel,Goalkeeper,"Mar 28, 2001 ",22,['Brazil'],Brazil,,,-
,Paulo Filho,Goalkeeper,"Jan 27, 2001 ",23,['Brazil'],Brazil,Fortaleza,,-
,Emerson Weber,Goalkeeper,"Feb 8, 2001 ",23,['Brazil'],Brazil,Foz do Iguaçu,,-
32,Matheus Donelli,Goalkeeper,"May 17, 2002 ",21,"['Brazil', 'Italy']",Brazil,São Paulo,"1,87",€2.00m
24,Anthoni,Goalkeeper,"Jan 23, 2002 ",22,['Brazil'],Brazil,Canela,"1,93",€300k
43,Gabriel Pereira,Goalkeeper,"Jul 2, 2002 ",21,"['Brazil', 'Italy']",Brazil,Itapema,"1,95",€200k
12,Cássio,Goalkeeper,"Feb 8, 2002 ",22,['Brazil'],Brazil,Osasco,"1,87",€100k
1,Gabriel Delfim,Goalkeeper,"Jul 10, 2002 ",21,['Brazil'],Brazil,Simonésia,"1,89",€100k
50,Gustavo Ramalho,Goalkeeper,"Sep 16, 2002 ",21,['Brazil'],Brazil,Nanuque,"2,00",€100k
24,Mateus,Goalkeeper,"May 2, 2002 ",21,['Brazil'],Brazil,Cajazeiras,"1,99",€100k
,João Vitor,Goalkeeper,"May 13, 2002 ",21,['Brazil'],Brazil,Joinville,"1,87",€50k
47,Kauan,Goalkeeper,"Jan 13, 2002 ",22,['Brazil'],Brazil,Barretos,"1,95",€50k
,Cristian,Goalkeeper,"Feb 25, 2002 ",22,['Brazil'],Brazil,Maravilha,"1,92",€50k
12,Luis Gustavo Godoi,Goalkeeper,"Jun 11, 2002 ",21,['Brazil'],Brazil,,,-
,Dã Moroni,Goalkeeper,"Nov 25, 2002 ",21,['Brazil'],Brazil,,,-
,Dodô,Goalkeeper,"May 18, 2002 ",21,['Brazil'],Brazil,,"1,98",-
13,Marcelo Pitaluga,Goalkeeper,"Dec 20, 2002 ",21,"['Brazil', 'Germany']",Brazil,Niterói,"1,93",€400k
92,Pedro Souza,Goalkeeper,"Jun 29, 2002 ",21,"['Portugal', 'Brazil']",Brazil,Belo Horizonte,"1,86",€250k
,Léo,Goalkeeper,"May 5, 2002 ",21,['Brazil'],Brazil,Goiânia,"1,87",€100k
1,Lucas Flores,Goalkeeper,"Jul 4, 2002 ",21,['Brazil'],Brazil,São Pedro do Sul,"1,96",€100k
50,Young,Goalkeeper,"Mar 7, 2002 ",22,['Brazil'],Brazil,Catanduva,"2,01",€100k
,Bruno,Goalkeeper,"Jun 8, 2002 ",21,['Brazil'],Brazil,Pontal,"1,92",€100k
1,Victor Aznar,Goalkeeper,"Oct 17, 2002 ",21,"['Brazil', 'Spain']",Brazil,São Paulo,"1,92",€100k
,Fábio,Goalkeeper,"Oct 20, 2002 ",21,['Brazil'],Brazil,Lagarto,"2,00",€50k
,Wesley,Goalkeeper,"Apr 15, 2002 ",21,['Brazil'],Brazil,,,€50k
,João Vitor,Goalkeeper,"Apr 29, 2002 ",21,['Brazil'],Brazil,Bagé,"1,85",-
,Eliomar Júnior,Goalkeeper,"Feb 3, 2002 ",22,['Brazil'],Brazil,Salvador,"1,94",-
,Tarracanã,Goalkeeper,"Jan 20, 2002 ",22,['Brazil'],Brazil,,,-
,Paulo Vitor,Goalkeeper,"Mar 12, 2002 ",22,['Brazil'],Brazil,,"1,93",-
,Breno,Goalkeeper,"Apr 17, 2002 ",21,['Brazil'],Brazil,Novo Hamburgo,"1,91",-
,Lucas Gomes,Goalkeeper,"Jan 29, 2002 ",22,['Brazil'],Brazil,,"1,90",-
,Michel,Goalkeeper,"Apr 10, 2002 ",21,['Brazil'],Brazil,,"1,96",-
,Ruan Lucas,Goalkeeper,"Dec 19, 2002 ",21,['Brazil'],Brazil,,,-
,Arthur Moura,Goalkeeper,"Oct 23, 2002 ",21,['Brazil'],Brazil,Chapadão do Sul,"1,85",-
,Pedro Nagel,Goalkeeper,"Oct 14, 2002 ",21,['Brazil'],Brazil,,,-
,Arthur Silveira,Goalkeeper,"Apr 14, 2002 ",21,['Brazil'],Brazil,,,-
,Orlando,Goalkeeper,"Nov 23, 2002 ",21,['Brazil'],Brazil,Porto Velho,"1,86",-
,Enzo Gil,Goalkeeper,"Jan 31, 2002 ",22,['Brazil'],Brazil,São Paulo,,-
,Ruan,Goalkeeper,"Feb 22, 2002 ",22,['Brazil'],Brazil,Caxias do Sul,"1,89",-
,Lucas Barreto,Goalkeeper,"Feb 18, 2002 ",22,['Brazil'],Brazil,,"1,96",-
,Evan,Goalkeeper,"Jun 22, 2002 ",21,['Brazil'],Brazil,,"1,89",-
,Ricardo,Goalkeeper,"Jun 6, 2002 ",21,['Brazil'],Brazil,,"1,93",-
,Thiago Matias,Goalkeeper,"Feb 26, 2002 ",22,['Brazil'],Brazil,Maracanaú,"1,87",-
,Gabriel Vitor,Goalkeeper,"Oct 18, 2002 ",21,['Brazil'],Brazil,,,-
,João Braga,Goalkeeper,"Mar 20, 2002 ",21,['Brazil'],Brazil,Porto Alegre,"1,88",-
,Vinícius Silva,Goalkeeper,"Nov 22, 2002 ",21,['Brazil'],Brazil,,,-
,Edinaldo,Goalkeeper,"Jul 14, 2002 ",21,['Brazil'],Brazil,,"1,87",-
,Luiz Ricardo,Goalkeeper,"Apr 8, 2002 ",21,['Brazil'],Brazil,,"1,83",-
,João Vitor,Goalkeeper,"Sep 27, 2002 ",21,['Brazil'],Brazil,Campo Grande,"1,87",-
,Gabriel Toebe,Goalkeeper,"Oct 18, 2002 ",21,['Brazil'],Brazil,Mondaí,,-
,Mauricio,Goalkeeper,"Mar 23, 2002 ",21,['Brazil'],Brazil,Seberi,,-
,Murilo,Goalkeeper,"Feb 5, 2002 ",22,['Brazil'],Brazil,Orleans,"1,87",-
,Wenderson,Goalkeeper,"Oct 15, 2002 ",21,['Brazil'],Brazil,São Luís,,-
,Matheus Lemes,Goalkeeper,"Apr 2, 2002 ",21,['Brazil'],Brazil,,"1,81",-
,Gabriel Resende,Goalkeeper,"Jan 1, 2002 ",22,['Brazil'],Brazil,Campo Maior,"1,98",-
,Ramon,Goalkeeper,"May 13, 2002 ",21,['Brazil'],Brazil,,"1,87",-
,Neldo,Goalkeeper,"Mar 4, 2002 ",22,['Brazil'],Brazil,,,-
,Pedro Mendes,Goalkeeper,"Apr 21, 2002 ",21,['Brazil'],Brazil,Tocantins,"1,93",-
,Gabriel Pezão,Goalkeeper,"Apr 29, 2002 ",21,['Brazil'],Brazil,Ponta Grossa,"1,98",-
,Pedro Lucas,Goalkeeper,"Jan 17, 2002 ",22,['Brazil'],Brazil,Fortaleza,"1,87",-
,Edu Araújo,Goalkeeper,"Feb 9, 2002 ",22,['Brazil'],Brazil,,"1,91",-
,Gabriel Blesson,Goalkeeper,"Feb 14, 2002 ",22,['Brazil'],Brazil,,,-
12,Gustavo Daris,Goalkeeper,"Jun 3, 2002 ",21,['Brazil'],Brazil,,,-
,Thiago Galice,Goalkeeper,"Jun 4, 2002 ",21,['Brazil'],Brazil,Paranapuã,"1,84",-
,Guilherme Saldanha,Goalkeeper,"Jun 27, 2002 ",21,['Brazil'],Brazil,,"1,87",-
,Gabriel Maschieto,Goalkeeper,"Dec 27, 2002 ",21,['Brazil'],Brazil,Piracicaba,"1,95",-
,Bruno Lopes,Goalkeeper,"Jun 21, 2002 ",21,['Brazil'],Brazil,João Pessoa,"1,95",-
23,Marcos Vinicius,Goalkeeper,"Dec 29, 2002 ",21,['Brazil'],Brazil,Corumbá,"1,92",-
,Thiago Perereca,Goalkeeper,"Aug 3, 2002 ",21,['Brazil'],Brazil,,,-
,Ruan Cleiton,Goalkeeper,"Jun 3, 2002 ",21,['Brazil'],Brazil,,"1,89",-
,Ari,Goalkeeper,"May 30, 2002 ",21,['Brazil'],Brazil,,"1,90",-
,Gustavo,Goalkeeper,"Apr 22, 2002 ",21,['Brazil'],Brazil,,"1,92",-
1,Pedro Henrique,Goalkeeper,"Jan 21, 2002 ",22,['Brazil'],Brazil,Curitiba (PR),"1,90",-
,Diego,Goalkeeper,"Sep 28, 2002 ",21,['Brazil'],Brazil,Rio de Janeiro,"1,97",-
,Arthur,Goalkeeper,"Oct 26, 2002 ",21,['Brazil'],Brazil,Canoas,"1,90",-
,Lucão,Goalkeeper,"Feb 25, 2002 ",22,['Brazil'],Brazil,Natal,"1,92",-
,Caio Ghisleri,Goalkeeper,"Aug 28, 2002 ",21,['Brazil'],Brazil,,"1,88",-
,Heverton,Goalkeeper,"Mar 4, 2002 ",22,['Brazil'],Brazil,Campos das Goytacazes,"1,94",-
,Victor,Goalkeeper,"Aug 24, 2002 ",21,['Brazil'],Brazil,,,-
,Lucas Guerra,Goalkeeper,"Apr 29, 2002 ",21,['Brazil'],Brazil,Tupi Paulista,,-
,Rokenedy,Goalkeeper,"Aug 16, 2002 ",21,['Brazil'],Brazil,Itabaiana,"1,86",-
,Valsir,Goalkeeper,"Mar 13, 2002 ",21,['Brazil'],Brazil,,"1,89",-
31,Bernardo,Goalkeeper,"Jul 23, 2002 ",21,"['Brazil', 'Italy']",Brazil,Rio de Janeiro,"1,96",-
,Bruno Carcaioli,Goalkeeper,"Jul 3, 2002 ",21,"['Brazil', 'Italy']",Brazil,Limeira,"1,88",-
,Vinicius Fávero,Goalkeeper,"Jan 4, 2002 ",22,"['Brazil', 'Italy']",Brazil,Nova Venécia,"1,91",-
,Guilherme Patrick,Goalkeeper,"Jan 13, 2002 ",22,['Brazil'],Brazil,,"1,87",-
,Gabriel,Goalkeeper,"Feb 21, 2002 ",22,['Brazil'],Brazil,Telêmaco Borba,"1,84",-
,Davi Schneider,Goalkeeper,"Oct 10, 2002 ",21,['Brazil'],Brazil,Carazinho,"1,90",-
74,Petterson,Goalkeeper,"Aug 22, 2002 ",21,"['Portugal', 'Brazil']",Brazil,,"1,82",-
40,Kauã Santos,Goalkeeper,"Apr 11, 2003 ",20,['Brazil'],Brazil,"Vassouras, Rio de Janeiro","1,96",€1.50m
,Sidnei,Goalkeeper,"Mar 28, 2003 ",20,['Brazil'],Brazil,São José dos Pinhais,"1,91",€100k
,Guilherme Christino,Goalkeeper,"Apr 16, 2003 ",20,['Brazil'],Brazil,Visconde do Rio Branco,"1,94",€100k
,Rodrigo Bazilio,Goalkeeper,"Mar 6, 2003 ",21,['Brazil'],Brazil,Barra do Garças,"1,90",€100k
,Neneca,Goalkeeper,"Aug 27, 2003 ",20,['Brazil'],Brazil,Londrina,"1,92",€50k
12,Alexandre Castro,Goalkeeper,"Jul 2, 2003 ",20,['Brazil'],Brazil,Rio de Janeiro,"1,91",-
,Ronald,Goalkeeper,"Mar 18, 2003 ",20,['Brazil'],Brazil,Honório Serpa,"1,92",-
,Marcos Paulo,Goalkeeper,"Jun 28, 2003 ",20,['Brazil'],Brazil,,"1,95",-
,Ramon,Goalkeeper,"Oct 15, 2003 ",20,['Brazil'],Brazil,Nova Venécia,,-
,Juan Felipe,Goalkeeper,"Dec 1, 2003 ",20,['Brazil'],Brazil,,,-
,Antonio,Goalkeeper,"Apr 24, 2003 ",20,['Brazil'],Brazil,,"1,86",-
,Pedro Henz,Goalkeeper,"Apr 21, 2003 ",20,['Brazil'],Brazil,Joinville,"1,91",-
,Benassi,Goalkeeper,"Dec 17, 2003 ",20,['Brazil'],Brazil,São Paulo,"1,95",-
51,Kaique Pereira,Goalkeeper,"Apr 16, 2003 ",20,['Brazil'],Brazil,São Paulo,"1,90",€400k
1,Tiago Gomes,Goalkeeper,"Jan 20, 2003 ",21,['Brazil'],Brazil,Salvador,"1,94",€100k
,Ezequiel Oliveira,Goalkeeper,"Jun 13, 2003 ",20,['Brazil'],Brazil,Pouso Alegre,"1,85",€100k
,Álvaro,Goalkeeper,"Oct 4, 2003 ",20,['Brazil'],Brazil,Juazeiro,"1,91",€50k
,Fred Conte,Goalkeeper,"Apr 23, 2003 ",20,"['Brazil', 'Italy']",Brazil,Campinas,"1,93",€25k
,Ocié,Goalkeeper,"Mar 14, 2003 ",20,['Brazil'],Brazil,Antonina do Norte,,-
1,Jota,Goalkeeper,"Jan 24, 2003 ",21,['Brazil'],Brazil,Sao Leopoldo,"1,87",-
,Jhon Miller,Goalkeeper,"Jan 27, 2003 ",21,['Brazil'],Brazil,,,-
,David Cauã,Goalkeeper,"Jul 4, 2003 ",20,['Brazil'],Brazil,Belém,,-
,Gabriel Parra,Goalkeeper,"Jun 27, 2003 ",20,['Brazil'],Brazil,Belo Horizonte,"1,88",-
,Max,Goalkeeper,"Jul 3, 2003 ",20,['Brazil'],Brazil,São Paulo,"1,89",-
,Gabriel Cosme,Goalkeeper,"Apr 24, 2003 ",20,['Brazil'],Brazil,São Paulo,"1,87",-
,Kauê,Goalkeeper,"Feb 13, 2003 ",21,['Brazil'],Brazil,Imbituba,,-
,Matheus Barônio,Goalkeeper,"Feb 5, 2003 ",21,['Brazil'],Brazil,,"1,89",-
,Eduardo Jaeger,Goalkeeper,"Jan 15, 2003 ",21,['Brazil'],Brazil,Agudo,"1,91",-
,Luis Felipe,Goalkeeper,"Mar 20, 2003 ",20,['Brazil'],Brazil,Avaré,"1,86",-
1,Braga,Goalkeeper,"Sep 29, 2003 ",20,"['Brazil', 'Italy']",Brazil,Campinas,"1,89",-
,Luis Fernando,Goalkeeper,"Feb 7, 2003 ",21,['Brazil'],Brazil,,,-
,Matheus,Goalkeeper,"Feb 4, 2003 ",21,['Brazil'],Brazil,,,-
,Pablo,Goalkeeper,"Feb 11, 2003 ",21,['Brazil'],Brazil,Volta Redonda,"1,88",-
,Brenno Klippel,Goalkeeper,"Feb 17, 2003 ",21,['Brazil'],Brazil,,"1,93",-
,Ruan Borghezan,Goalkeeper,"Jul 9, 2003 ",20,"['Brazil', 'Armenia']",Brazil,,,-
,Paulo Henrique,Goalkeeper,"Jul 27, 2003 ",20,['Brazil'],Brazil,,"1,92",-
,Alecxander,Goalkeeper,"Apr 22, 2003 ",20,['Brazil'],Brazil,,,-
,Higor,Goalkeeper,"Feb 27, 2003 ",21,['Brazil'],Brazil,,,-
,Felipe,Goalkeeper,"Sep 21, 2003 ",20,['Brazil'],Brazil,Recife,"1,84",-
,Rafael Cristino,Goalkeeper,"Nov 13, 2003 ",20,['Brazil'],Brazil,Ribeirão Claro,"1,84",-
,Marcos,Goalkeeper,"Feb 18, 2003 ",21,['Brazil'],Brazil,,"1,93",-
,Vinicius Chacon,Goalkeeper,"Jan 19, 2003 ",21,['Brazil'],Brazil,,"1,84",-
,Brayan,Goalkeeper,"Apr 7, 2003 ",20,['Brazil'],Brazil,,,-
,Guilherme Gabriel,Goalkeeper,"Mar 23, 2003 ",20,['Brazil'],Brazil,Paranaguá,"1,84",-
,Leonardo,Goalkeeper,"Aug 18, 2003 ",20,['Brazil'],Brazil,Ribeirão Preto,"1,88",-
,João Vitor,Goalkeeper,"Apr 13, 2003 ",20,['Brazil'],Brazil,Capela,"1,89",-
,Manoel,Goalkeeper,"Apr 5, 2003 ",20,['Brazil'],Brazil,,,-
,Breno,Goalkeeper,"Aug 12, 2003 ",20,['Brazil'],Brazil,Rondonópolis,"1,89",-
,Cladson,Goalkeeper,"Jun 28, 2003 ",20,['Brazil'],Brazil,Chapadinha,,-
,Felipe,Goalkeeper,"Nov 24, 2003 ",20,['Brazil'],Brazil,,,-
,Vitor Oliveira,Goalkeeper,"Oct 22, 2003 ",20,['Brazil'],Brazil,Indaiatuba,"1,88",-
,Gustavo,Goalkeeper,"May 6, 2003 ",20,['Brazil'],Brazil,Florianópolis,"1,93",-
,Marcão,Goalkeeper,"Feb 11, 2003 ",21,['Brazil'],Brazil,Porto Alegre,"1,88",-
,Vinicius Ferrari,Goalkeeper,"Feb 18, 2003 ",21,['Brazil'],Brazil,Bariri,"1,95",-
,Júnior,Goalkeeper,"Oct 15, 2003 ",20,['Brazil'],Brazil,Florianópolis,,-
,Davi,Goalkeeper,"Mar 14, 2003 ",20,['Brazil'],Brazil,,,-
,Cardoso,Goalkeeper,"Jul 21, 2003 ",20,['Brazil'],Brazil,,"1,90",-
,Xandinho,Goalkeeper,"May 28, 2003 ",20,['Brazil'],Brazil,,,-
,Luis Fagnani,Goalkeeper,"Apr 9, 2003 ",20,['Brazil'],Brazil,Mirandópolis,"1,88",-
1,Filipe,Goalkeeper,"Jan 26, 2003 ",21,['Brazil'],Brazil,Porto Alegre,"1,93",-
,Dênis,Goalkeeper,"Nov 25, 2003 ",20,['Brazil'],Brazil,,,-
,Caniato,Goalkeeper,"Jan 5, 2003 ",21,['Brazil'],Brazil,,"1,89",-
,João Vitor,Goalkeeper,"May 15, 2003 ",20,['Brazil'],Brazil,Ribeirão Preto,,-
,Ruan,Goalkeeper,"Mar 31, 2003 ",20,['Brazil'],Brazil,Praia Grande,,-
,Cayo Felipe,Goalkeeper,"Jul 10, 2003 ",20,['Brazil'],Brazil,,"1,88",-
,Felipe Carneiro,Goalkeeper,"Sep 21, 2003 ",20,['Brazil'],Brazil,Recife,"1,85",-
,Edilson,Goalkeeper,"Feb 20, 2003 ",21,['Brazil'],Brazil,,,-
,Patrick Paixão,Goalkeeper,"Feb 19, 2003 ",21,['Brazil'],Brazil,,,-
,Thiago Beltrame,Goalkeeper,"Jul 2, 2003 ",20,"['Brazil', 'Italy']",Brazil,Canoas,"2,01",-
,Demison,Goalkeeper,"Mar 16, 2003 ",20,['Brazil'],Brazil,Natal,"1,88",-
,Lucas Peixoto Tristao,Goalkeeper,"Aug 25, 2003 ",20,['Brazil'],Brazil,Jacareí,,-
,Cláudio Vitor,Goalkeeper,"Jul 22, 2003 ",20,['Brazil'],Brazil,Castanhal,"1,87",-
,Wilderk,Goalkeeper,"Feb 11, 2003 ",21,['Brazil'],Brazil,Maracanaú,"1,94",-
,Marcus Levi,Goalkeeper,"Aug 16, 2003 ",20,['Brazil'],Brazil,,,-
,Natan Sales,Goalkeeper,"Feb 26, 2003 ",21,['Brazil'],Brazil,Itaobim,"2,00",-
,André Mendes,Goalkeeper,"May 15, 2003 ",20,"['Portugal', 'Brazil']",Brazil,Paraná,"1,85",-
,Cadu,Goalkeeper,"Mar 25, 2003 ",20,['Brazil'],Brazil,Rio de Janeiro,"1,91",-
41,Mycael,Goalkeeper,"Mar 12, 2004 ",20,['Brazil'],Brazil,Porto Velho,"1,91",€1.50m
1,Gabriel Souza,Goalkeeper,"Aug 3, 2004 ",19,"['Brazil', 'Italy']",Brazil,Vila Velha,"1,93",€200k
,Erikson,Goalkeeper,"Mar 20, 2004 ",19,['Brazil'],Brazil,,"1,90",€100k
,Kauã Moroso,Goalkeeper,"Mar 11, 2004 ",20,['Brazil'],Brazil,Criciúma,"1,89",€50k
,Maciel,Goalkeeper,"Jan 23, 2004 ",20,['Brazil'],Brazil,Lages,"1,88",-
,Edson Júnior,Goalkeeper,"Mar 14, 2004 ",19,['Brazil'],Brazil,,"1,89",-
12,Clyverth Passos,Goalkeeper,"Nov 29, 2004 ",19,['Brazil'],Brazil,,,-
,Gabriel Ramos,Goalkeeper,"Sep 5, 2004 ",19,['Brazil'],Brazil,,,-
,Pablo,Goalkeeper,"Nov 9, 2004 ",19,['Brazil'],Brazil,Erechim,,-
,Pedro Bez,Goalkeeper,"Jun 13, 2004 ",19,['Brazil'],Brazil,Tubarão,"1,94",-
,Guilherme Lopes,Goalkeeper,"Apr 2, 2004 ",19,['Brazil'],Brazil,Itapecerica da Serra,"1,90",-
,Wendel,Goalkeeper,"Aug 27, 2004 ",19,['Brazil'],Brazil,São Paulo,"1,90",-
,Bruno,Goalkeeper,"Feb 18, 2004 ",20,['Brazil'],Brazil,,,-
1,Diego Callai,Goalkeeper,"Jul 18, 2004 ",19,"['Brazil', 'Italy']",Brazil,Caxias do Sul,"1,90",€1.00m
12,Luís Pires,Goalkeeper,"Nov 17, 2004 ",19,['Brazil'],Brazil,,"1,88",€100k
72,Pedro Morisco,Goalkeeper,"Jan 10, 2004 ",20,['Brazil'],Brazil,,"1,91",€100k
,Christos Despotopoulos,Goalkeeper,"Jun 5, 2004 ",19,"['Greece', 'Brazil']",Brazil,São Paulo,,€10k
,João Lucas,Goalkeeper,"Apr 22, 2004 ",19,['Brazil'],Brazil,Pelotas,"1,86",-
