Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
1.0,Nicolas Bourguet,Goalkeeper,"Apr 10, 2002 ",21,['Belgium'],Belgium,,,-,
23.0,Logan Ancion,Goalkeeper,"Jan 21, 2002 ",22,['Belgium'],Belgium,Liége,"1,84",-,
30.0,Vic Chambaere,Goalkeeper,"Jan 10, 2003 ",21,['Belgium'],Belgium,Roeselare,"1,91",€150k,
,Naim Van Attenhoven,Goalkeeper,"Jan 31, 2003 ",21,"['Niger', 'Belgium']",Belgium,Leuven,"1,86",€50k,
,Arnaud Olivier,Goalkeeper,"Jul 28, 2003 ",20,['Belgium'],Belgium,,"1,82",-,
,Antoni Bort,Goalkeeper,"Apr 16, 2003 ",20,"['England', 'Poland']",Belgium,,"1,90",-,
61.0,Owen Jochmans,Goalkeeper,"Jan 28, 2003 ",21,['Belgium'],Belgium,Leuven,"1,85",-,
1.0,Matteo Chiacig,Goalkeeper,"Aug 22, 2003 ",20,['Belgium'],Belgium,Liège,"1,92",€50k,
1.0,Noah Vanwalleghem,Goalkeeper,"Aug 5, 2003 ",20,['Belgium'],Belgium,Roeselare,"1,95",-,
,Matthias Van Hecke,Goalkeeper,"Jun 18, 2003 ",20,['Belgium'],Belgium,Gent,"1,86",-,
42.0,Joppe Vannuffelen,Goalkeeper,"May 26, 2003 ",20,['Belgium'],Belgium,Turnhout,"1,93",-,
41.0,Kjell Peersman,Goalkeeper,"May 21, 2004 ",19,['Belgium'],Belgium,Wilrijk,"1,94",€300k,
63.0,Timon Vanhoutte,Goalkeeper,"Jan 29, 2004 ",20,['Belgium'],Belgium,Kortrijk,"1,89",€100k,
49.0,Anton Kemps,Goalkeeper,"Jun 22, 2004 ",19,['Belgium'],Belgium,Duffel,,-,
24.0,Viktor Sterckx,Goalkeeper,"Jul 21, 2004 ",19,['Belgium'],Belgium,,"1,88",-,
,Jelle Van Neck,Goalkeeper,"Mar 7, 2004 ",20,['Belgium'],Belgium,Brugge,"1,91",€100k,
13.0,Henri Maton,Goalkeeper,"May 12, 2004 ",19,"['Belgium', 'France']",Belgium,Mouscron,"1,86",€50k,
35.0,Brecht Hertveldt,Goalkeeper,"Jun 22, 2004 ",19,['Belgium'],Belgium,,"1,84",-,
,Zenzo De Boeck,Goalkeeper,"Jan 17, 2005 ",19,['Belgium'],Belgium,Geel,"1,80",€50k,
66.0,Wout Meese,Goalkeeper,"Apr 11, 2005 ",18,['Belgium'],Belgium,Gent,,-,
,Jeroen Van Damme,Centre-Back,"Nov 30, 1985 ",38,['Belgium'],Belgium,,,-,
,Kevin Nicaise,Centre-Back,"Apr 17, 1985 ",38,"['Chad', 'Belgium']",Belgium,Brussel,"1,92",-,DM
,Philippe Buysens,Centre-Back,"Feb 16, 1985 ",39,['Belgium'],Belgium,Ronse,"1,86",-,
,David Vandenbroeck,Centre-Back,"Jul 12, 1985 ",38,['Belgium'],Belgium,Braine-l'Alleud,"1,86",-,
,Quantin Durieux,Centre-Back,"Jan 28, 1985 ",39,['Belgium'],Belgium,Chimay,"1,87",-,
,Nicolas Lombaerts,Centre-Back,"Mar 20, 1985 ",39,['Belgium'],Belgium,Brugge,"1,88",-,LB
,Thomas Vermaelen,Centre-Back,"Nov 14, 1985 ",38,['Belgium'],Belgium,Kapellen,"1,83",-,LB
,Nico Van Der Linden,Centre-Back,"Mar 12, 1985 ",39,['Belgium'],Belgium,Ekeren,"1,95",-,
,Brecht De Rouck,Centre-Back,"Apr 29, 1985 ",38,['Belgium'],Belgium,Waregem,"1,87",-,
,Jeroen Simaeys,Centre-Back,"May 12, 1985 ",38,['Belgium'],Belgium,Mechelen,"1,93",-,DM
,Jan Wuytens,Centre-Back,"Jun 9, 1985 ",38,['Belgium'],Belgium,Hasselt,"1,89",-,
,Loic Piolot,Centre-Back,"Jan 17, 1985 ",39,['Belgium'],Belgium,Tubize,,-,
,Laurent Ciman,Centre-Back,"Aug 5, 1985 ",38,"['Belgium', 'Canada']",Belgium,Farciennes,"1,84",-,RB
,Cyril Detremmerie,Centre-Back,"Jun 20, 1985","Jun 20, 1985",['Belgium'],Belgium,Mouscron,"1,85",-,DM
,Wim Raymaekers,Centre-Back,"Apr 4, 1985 ",38,['Belgium'],Belgium,Hasselt,"1,86",-,
,Hans Hoornaert,Centre-Back,"Jul 10, 1986 ",37,['Belgium'],Belgium,Roeselare,"1,90",-,RB
,Gaëtan Audoor,Centre-Back,"Nov 9, 1986 ",37,['Belgium'],Belgium,Rocourt,"1,79",-,
,Sébastien van Aerschot,Centre-Back,"Apr 2, 1986 ",37,['Belgium'],Belgium,Namur,"1,88",-,
,Benjamin De Wilde,Centre-Back,"Apr 7, 1986 ",37,['Belgium'],Belgium,Lokeren,"1,86",-,
,David Triantafillidis,Centre-Back,"Feb 15, 1986 ",38,"['Belgium', 'Greece']",Belgium,Leuven,"1,89",-,DM
,Steve Colpaert,Centre-Back,"Sep 13, 1986 ",37,['Belgium'],Belgium,Etterbeek,"1,77",-,RB
,Foeke Rossel,Centre-Back,"Jul 11, 1986 ",37,['Belgium'],Belgium,Asse,"1,78",-,
,Valentín Goffin,Centre-Back,"Aug 14, 1986 ",37,['Belgium'],Belgium,Libramont,"1,91",-,
40.0,Maxime Biset,Centre-Back,"Mar 26, 1986 ",37,['Belgium'],Belgium,Antwerpen,,-,DM
,Siebe Blondelle,Centre-Back,"Apr 20, 1986 ",37,['Belgium'],Belgium,Brugge,"1,85",-,LB   DM
,Ludovic Buysens,Centre-Back,"Mar 13, 1986 ",38,['Belgium'],Belgium,Ronse,"1,88",-,RB   LB
,Vincent Kompany,Centre-Back,"Apr 10, 1986 ",37,"['Belgium', 'DR Congo']",Belgium,Uccle,"1,90",-,DM
14.0,Jan Vertonghen,Centre-Back,"Apr 24, 1987 ",36,['Belgium'],Belgium,Sint-Niklaas,"1,89",€1.50m,LB
19.0,Benjamin Lambot,Centre-Back,"May 2, 1987 ",36,['Belgium'],Belgium,Etterbeek,"1,90",€100k,DM
,Steven Vandenbergh,Centre-Back,"Feb 2, 1987 ",37,['Belgium'],Belgium,Diest,"1,86",-,RB
,Pieter De Wulf,Centre-Back,"Apr 2, 1987 ",36,['Belgium'],Belgium,,"1,79",-,RB
,Philippe Fostier,Centre-Back,"Jan 26, 1987 ",37,['Belgium'],Belgium,Virton,"1,75",-,
17.0,Alexandre Jansen da Silva,Centre-Back,"Jan 16, 1987 ",37,"['Belgium', 'Brazil']",Belgium,Waregem,"1,90",-,RB   LB
,Seth De Witte,Centre-Back,"Oct 18, 1987 ",36,['Belgium'],Belgium,Antwerp,"1,93",-,DM
,Michael Jonckheere,Centre-Back,"Sep 1, 1987 ",36,['Belgium'],Belgium,Uccle,"1,86",-,RB
,Timothy Dreesen,Centre-Back,"Jan 30, 1987 ",37,['Belgium'],Belgium,Geel,"1,90",-,RB
16.0,Timothy Derijck,Centre-Back,"May 25, 1987 ",36,['Belgium'],Belgium,Dendermonde,"1,85",€150k,DM
44.0,Adrien Leclercq,Centre-Back,"Feb 8, 1987 ",37,['Belgium'],Belgium,,"1,83",-,
,Abdülkerim Öcal,Centre-Back,"Aug 24, 1987 ",36,"['Türkiye', 'Belgium']",Belgium,Genk,"1,88",-,
,Laurent Castellana,Centre-Back,"Jan 17, 1987 ",37,['Belgium'],Belgium,Liège,"1,85",-,RB
,Fabian Beine,Centre-Back,"Oct 6, 1987 ",36,['Belgium'],Belgium,Lüttich,"1,77",-,
,Robin Jacobs,Centre-Back,"Sep 8, 1987 ",36,['Belgium'],Belgium,Lier,"1,83",-,
,Jonas Bogaerts,Centre-Back,"Mar 6, 1987 ",37,['Belgium'],Belgium,Tienen,"1,81",-,DM
,Pieter Thijs,Centre-Back,"Mar 24, 1987 ",36,['Belgium'],Belgium,Neerpelt,"1,83",-,
,Kobe de Rudder,Centre-Back,"Jan 20, 1988 ",36,['Belgium'],Belgium,Gent,"1,90",-,
,Yannick Marchand,Centre-Back,"Aug 15, 1988 ",35,['Belgium'],Belgium,Geraardsbergen,,-,DM
21.0,Gertjan Martens,Centre-Back,"Sep 20, 1988 ",35,['Belgium'],Belgium,Ursel,"1,88",-,DM
,Niels De Schutter,Centre-Back,"Aug 8, 1988 ",35,['Belgium'],Belgium,Dendermonde,"1,81",-,DM   RB
,Brecht Vierstraete,Centre-Back,"Jun 16, 1988 ",35,['Belgium'],Belgium,Kortrijk,,-,
,Naïm Aarab,Centre-Back,"Feb 7, 1988 ",36,"['Belgium', 'Morocco']",Belgium,Brussel,"1,88",-,RB   DM
,Jelle De Bock,Centre-Back,"May 4, 1988 ",35,['Belgium'],Belgium,Sint-Niklaas,"1,86",-,
,Sven Verdonck,Centre-Back,"Jan 30, 1988 ",36,['Belgium'],Belgium,Herentals,"1,86",-,
,Steven Schürmann,Centre-Back,"Jan 24, 1988 ",36,['Belgium'],Belgium,Vilvoorde,"1,86",-,
4.0,Bart Biemans,Centre-Back,"Mar 14, 1988 ",36,['Belgium'],Belgium,Hamont,"1,83",-,RB
,Yves Van Lokeren,Centre-Back,"Nov 7, 1988 ",35,['Belgium'],Belgium,Beveren,,-,CF   AM
4.0,Miguel Dachelet,Centre-Back,"Jan 16, 1988 ",36,"['Belgium', 'Spain']",Belgium,Liège,,-,LB
,Arnaud Chareton,Centre-Back,"Mar 1, 1988 ",36,['Belgium'],Belgium,Lüttich,"1,78",-,
,Jasper Vermeerbergen,Centre-Back,"Jan 8, 1988 ",36,['Belgium'],Belgium,Edegem,"1,85",-,
,Tom Raes,Centre-Back,"Jan 8, 1988 ",36,['Belgium'],Belgium,Roeselare,"1,90",-,DM
,Daan Van Gijseghem,Centre-Back,"Mar 2, 1988 ",36,['Belgium'],Belgium,Oudenaarde,"1,84",-,DM
20.0,Axel Witsel,Centre-Back,"Jan 12, 1989 ",35,"['Belgium', 'Martinique']",Belgium,Liège,"1,86",€4.00m,DM   CM
4.0,Stijn Wuytens,Centre-Back,"Oct 8, 1989 ",34,['Belgium'],Belgium,Eksel,"1,85",€150k,CM   DM
27.0,François Kompany,Centre-Back,"Sep 28, 1989 ",34,"['Belgium', 'DR Congo']",Belgium,Uccle,"1,84",-,LB   LM
,Romeo Van Dessel,Centre-Back,"Apr 9, 1989 ",34,['Belgium'],Belgium,Rumst,"1,91",-,
,Ömer Kulga,Centre-Back,"Jan 8, 1989 ",35,"['Türkiye', 'Belgium']",Belgium,Sint-Niklaas,"1,89",-,DM
,Matthias van Gysel,Centre-Back,"Feb 17, 1989 ",35,['Belgium'],Belgium,Gent,"1,78",-,
,Frédéric Frans,Centre-Back,"Jan 3, 1989 ",35,['Belgium'],Belgium,Wespelaar,"1,93",-,
,Cor Gillis,Centre-Back,"Mar 31, 1989 ",34,['Belgium'],Belgium,Anderlecht,"1,90",-,LB   DM
23.0,Toby Alderweireld,Centre-Back,"Mar 2, 1989 ",35,['Belgium'],Belgium,Wilrijk,"1,87",€3.00m,
,Lennert Vanherberghen,Centre-Back,"Dec 3, 1989 ",34,['Belgium'],Belgium,Tienen,"1,83",-,
,Nabil El Abed,Centre-Back,"Dec 5, 1989 ",34,"['Belgium', 'Morocco']",Belgium,Sint-Joost-ten-Node,"1,91",-,
5.0,Hannes Meeus,Centre-Back,"Jan 26, 1989 ",35,['Belgium'],Belgium,Vilvoorde,"1,89",-,DM
,Jeroen Van den Broek,Centre-Back,"Feb 16, 1989","Feb 16, 1989",['Belgium'],Belgium,Borgerhout,"1,80",-,DM
,Patrick Bollue,Centre-Back,"Apr 20, 1989 ",34,['Belgium'],Belgium,Lüttich,"1,90",-,RB
,Dwayne Dildick,Centre-Back,"Apr 25, 1989 ",34,"['Belgium', 'Canada']",Belgium,Oostende,"1,83",-,RB
28.0,Dedryck Boyata,Centre-Back,"Nov 28, 1990 ",33,"['Belgium', 'DR Congo']",Belgium,Brussel,"1,88",€800k,
6.0,Glenn Neven,Centre-Back,"Feb 8, 1990 ",34,['Belgium'],Belgium,Tongeren,"1,86",€150k,DM   RB
,Yannick Lodders,Centre-Back,"Jun 3, 1990 ",33,['Belgium'],Belgium,Wilrijk,"1,86",-,
,Thomas Hendrickx,Centre-Back,"Jun 21, 1990 ",33,['Belgium'],Belgium,Leuven,"1,81",-,
,Rudy Mansoni Ngombo,Centre-Back,"Mar 25, 1990 ",33,"['Belgium', 'DR Congo']",Belgium,Antwerpen,,-,
16.0,Sam Vanaken,Centre-Back,"Mar 9, 1990 ",34,['Belgium'],Belgium,Lommel,"1,90",-,DM
17.0,Koen Weuts,Centre-Back,"Sep 18, 1990 ",33,['Belgium'],Belgium,Lier,"1,86",-,LB   DM
,Niels Ringoot,Centre-Back,"Apr 22, 1990 ",33,['Belgium'],Belgium,Aalst,"1,89",-,LB
19.0,Jonathan Heris,Centre-Back,"Sep 3, 1990 ",33,['Belgium'],Belgium,Brussel,"1,88",€250k,RB
32.0,Pierre-Alain Laloux,Centre-Back,"Aug 30, 1990 ",33,['Belgium'],Belgium,,,-,DM
,Julien Habdas,Centre-Back,"Mar 14, 1990 ",34,"['Belgium', 'Poland']",Belgium,Charleroi,"1,85",-,
,Thomas Wils,Centre-Back,"Apr 24, 1990 ",33,['Belgium'],Belgium,Turnhout,"1,81",-,DM
,Koen Hustinx,Centre-Back,"Jan 30, 1990 ",34,['Belgium'],Belgium,Bilzen,,-,
,Bart De Corte,Centre-Back,"Feb 26, 1990 ",34,['Belgium'],Belgium,Borgerhout,"1,79",-,
,Kadir Erciyas,Defender,N/A ,,[],Belgium,,,-,
,Fazlı Kocabaş,Centre-Back,"Jan 1, 1990 ",34,"['Belgium', 'Türkiye']",Belgium,Brussel,"1,85",-,LB   DM
91.0,Sébastien Dewaest,Centre-Back,"May 27, 1991 ",32,['Belgium'],Belgium,Poperinge,"1,88",€350k,RB
15.0,Dries Wuytens,Centre-Back,"Mar 18, 1991 ",33,['Belgium'],Belgium,Eksel,"1,83",€250k,RB
,Thomas Vande Velde,Centre-Back,"Jul 17, 1991 ",32,['Belgium'],Belgium,Oudenaarde,,-,DM
,Glenn Lowet,Centre-Back,"Feb 15, 1991 ",33,['Belgium'],Belgium,Sint-Truiden,"1,91",-,
19.0,Mücahit Ceylan,Centre-Back,"Sep 13, 1991 ",32,"['Belgium', 'Türkiye']",Belgium,Verviers,"1,80",-,LB
,Stijn Laenen,Centre-Back,"Mar 26, 1991 ",32,['Belgium'],Belgium,Wilrijk,"1,85",-,
,Karel Van Lierde,Centre-Back,"Jun 25, 1991 ",32,['Belgium'],Belgium,Gent,"1,80",-,
,Grégory Mertens,Centre-Back,"Feb 2, 1991","Feb 2, 1991",['Belgium'],Belgium,Brussel,"1,90",-,LB
,Birger Longueville,Centre-Back,"Jan 23, 1991 ",33,['Belgium'],Belgium,Brugge,"1,86",-,LB
23.0,Kenneth Schuermans,Centre-Back,"May 25, 1991 ",32,['Belgium'],Belgium,Genk,"1,95",€250k,DM
,Cédric Laschet,Centre-Back,"Jul 25, 1991 ",32,['Belgium'],Belgium,,"1,81",-,RB   RM
4.0,Marin Lacroix,Centre-Back,"May 1, 1991 ",32,['Belgium'],Belgium,Liège,"1,86",-,RB
,Pierre Binon,Centre-Back,"Apr 8, 1991 ",32,['Belgium'],Belgium,Auvelais,"1,76",-,
,Seyit Güner,Centre-Back,"Apr 14, 1991 ",32,"['Türkiye', 'Belgium']",Belgium,Etterbeek,,-,
,Jef Vogels,Centre-Back,"Jan 3, 1991 ",33,['Belgium'],Belgium,Brasschaat,"1,85",-,
,Rutger Billen,Centre-Back,"Sep 23, 1991 ",32,['Belgium'],Belgium,Tongeren,"1,86",-,
,Senne Vanderheyden,Centre-Back,"Sep 7, 1991 ",32,['Belgium'],Belgium,Brasschaat,"1,78",-,LB
6.0,Noë Dussenne,Centre-Back,"Apr 7, 1992 ",31,['Belgium'],Belgium,Mons,"1,92",€600k,RB
2.0,Pietro Perdichizzi,Centre-Back,"Dec 16, 1992 ",31,"['Belgium', 'Italy']",Belgium,Charleroi,"1,82",€350k,LB
5.0,Pierre-Yves Ngawa,Centre-Back,"Feb 9, 1992 ",32,"['Belgium', 'DR Congo']",Belgium,Liège,"1,87",€200k,LB   RB
,Thomas Goddeeris,Centre-Back,"Jun 30, 1992 ",31,['Belgium'],Belgium,,"1,78",-,DM
,Lance Kawaya,Centre-Back,"Nov 19, 1992 ",31,"['Belgium', 'DR Congo']",Belgium,Brussel,"1,78",-,RB   LB
,Pavèl Verstraete,Centre-Back,"Apr 2, 1992 ",31,['Belgium'],Belgium,,"1,96",-,LB
,Arnaud De Greef,Centre-Back,"Apr 12, 1992 ",31,['Belgium'],Belgium,Jette,"1,84",-,RB   DM
31.0,Bruno Godeau,Centre-Back,"May 10, 1992 ",31,['Belgium'],Belgium,Brussel,"1,90",€500k,LB
,Dorian Dessoleil,Centre-Back,"Aug 7, 1992 ",31,['Belgium'],Belgium,Charleroi,"1,88",€300k,
,Yassine Benali,Centre-Back,"Jul 27, 1992 ",31,"['Belgium', 'Morocco']",Belgium,Brussel,"1,84",-,RB   LB
,Roméo Debefve,Centre-Back,"Sep 14, 1992 ",31,['Belgium'],Belgium,Liège,"1,82",-,RB   LB
,Niels Vets,Centre-Back,"Feb 19, 1992 ",32,['Belgium'],Belgium,Bonheiden,"1,86",-,RB
,Dylan Vanneste,Centre-Back,"Sep 9, 1992 ",31,['Belgium'],Belgium,Kortrijk,"1,80",-,
,Simon Wantiez,Centre-Back,"Sep 24, 1992 ",31,['Belgium'],Belgium,Dour,"1,83",-,DM
44.0,Brandon Mechele,Centre-Back,"Jan 28, 1993 ",31,['Belgium'],Belgium,Bredene,"1,90",€3.00m,RB
36.0,Dino Arslanagic,Centre-Back,"Apr 24, 1993 ",30,"['Belgium', 'Bosnia-Herzegovina']",Belgium,Nivelles,"1,91",€600k,
,Ralph Samutondo,Centre-Back,"Jul 26, 1993 ",30,['Belgium'],Belgium,Woluwe-Saint-Lambert,,-,
,Jari Verhaegen,Centre-Back,"Oct 1, 1993 ",30,['Belgium'],Belgium,Merksem,"1,88",-,
27.0,Quentin Louagé,Centre-Back,"Dec 30, 1993 ",30,['Belgium'],Belgium,La Louvière,,-,CM
,Koenraad Hendrickx,Centre-Back,"May 26, 1993 ",30,['Belgium'],Belgium,,"1,88",-,RB   DM
39.0,Jonathan Buatu,Centre-Back,"Sep 27, 1993 ",30,"['Angola', 'Belgium']",Belgium,Liège,"1,87",€600k,DM
33.0,Alpaslan Öztürk,Centre-Back,"Jul 16, 1993 ",30,"['Türkiye', 'Belgium']",Belgium,Antwerpen,"1,86",€300k,DM   RB
,Sebastiaan De Wilde,Centre-Back,"Feb 2, 1993 ",31,['Belgium'],Belgium,Wetteren,"1,86",-,RB
,Jonathan Vervoort,Centre-Back,"Aug 13, 1993 ",30,['Belgium'],Belgium,Brussel,"1,84",-,RB
,Emre Yumuşak,Centre-Back,"Sep 24, 1993 ",30,"['Türkiye', 'Belgium']",Belgium,Lüttich,"1,93",-,
3.0,Björn Engels,Centre-Back,"Sep 15, 1994 ",29,['Belgium'],Belgium,Kaprijke,"1,95",€700k,
13.0,Michaël Heylen,Centre-Back,"Jan 3, 1994 ",30,['Belgium'],Belgium,Wommelgem,"1,87",€275k,
4.0,Kjetil Borry,Centre-Back,"Aug 16, 1994 ",29,['Belgium'],Belgium,Tielt,"1,90",€200k,LB
,Oumar Diallo Alpha,Centre-Back,"Nov 8, 1994 ",29,"['Belgium', 'Guinea']",Belgium,Oostende,"1,88",-,
,Luk Loeters,Centre-Back,"Nov 8, 1994 ",29,['Belgium'],Belgium,,"1,91",-,
3.0,Mohamed Mrabet,Centre-Back,"Mar 18, 1994 ",30,['Belgium'],Belgium,,"1,93",-,
12.0,Gianni De Neve,Centre-Back,"Jul 25, 1994 ",29,"['Belgium', 'Italy']",Belgium,Gent,"1,88",-,DM
,Cedric Mingiedi Mpembele,Centre-Back,"Dec 5, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Sint-Niklaas,"1,86",-,CM
,Jasper Ameye,Centre-Back,"Apr 20, 1994 ",29,['Belgium'],Belgium,,"1,92",-,
5.0,Jan Van den Bergh,Centre-Back,"Oct 2, 1994 ",29,['Belgium'],Belgium,Bonheiden,"1,88",€500k,LB   RB
5.0,Dylan Ragolle,Centre-Back,"May 11, 1994 ",29,['Belgium'],Belgium,,"1,85",€250k,DM
33.0,Koy Nathan Sikumoya,Centre-Back,"Aug 26, 1994 ",29,['Belgium'],Belgium,,"1,83",-,DM   RB
,Ridwan Gyselinck,Centre-Back,"Jun 11, 1994 ",29,['Belgium'],Belgium,,"1,84",-,DM
,Jens Vos,Centre-Back,"Dec 13, 1994 ",29,['Belgium'],Belgium,Diest,"1,86",-,DM
23.0,Thierry Vandermeeren,Centre-Back,"Jan 14, 1994 ",30,['Belgium'],Belgium,Hasselt,"1,85",-,RB
8.0,Gianni Vets,Centre-Back,"Mar 25, 1994 ",29,['Belgium'],Belgium,,"1,94",-,DM
,Wout Bastiaens,Centre-Back,"Mar 30, 1994 ",29,['Belgium'],Belgium,Geel,"1,91",-,
,Jordan Atheba,Centre-Back,"Apr 4, 1994 ",29,"['Belgium', ""Cote d'Ivoire""]",Belgium,,,-,RB
64.0,Jason Denayer,Centre-Back,"Jun 28, 1995 ",28,"['Belgium', 'DR Congo']",Belgium,Jette,"1,84",€3.50m,RB   DM
3.0,Dario Van den Buijs,Centre-Back,"Sep 12, 1995 ",28,['Belgium'],Belgium,Lier,"1,87",€750k,
44.0,Joeri Poelmans,Centre-Back,"Sep 8, 1995 ",28,['Belgium'],Belgium,Sint-Truiden,"1,78",€250k,LB   LM
,Alejandro Castro Suarez,Centre-Back,"May 13, 1995 ",28,['Belgium'],Belgium,Antwerpen,,-,RB
,Jeroen Michiels,Centre-Back,"Feb 10, 1995 ",29,['Belgium'],Belgium,Brussel,"1,85",-,DM
,Brian Oppong,Centre-Back,"Aug 15, 1995 ",28,['Belgium'],Belgium,Kortrijk,"1,76",-,RB   DM
4.0,Tom Vermeire,Centre-Back,"May 14, 1995 ",28,['Belgium'],Belgium,,"1,82",-,DM
,Jan Mertens,Centre-Back,"Jan 12, 1995 ",29,['Belgium'],Belgium,Duffel,"1,82",-,LB   LW
30.0,Jordy de Wijs,Centre-Back,"Jan 8, 1995 ",29,['Netherlands'],Belgium,Kortrijk,"1,89",€1.50m,LB
22.0,Wolke Janssens,Centre-Back,"Jan 11, 1995 ",29,['Belgium'],Belgium,Peer,"1,85",€500k,RB
5.0,Benjamin Van Den Ackerveken,Centre-Back,"Jun 29, 1995 ",28,['Belgium'],Belgium,Seraing,"1,87",€75k,LB   DM
,Martin Selak,Centre-Back,"Jun 22, 1995 ",28,['Belgium'],Belgium,Liège,"1,87",-,DM
,Yoshi Verbrugge,Centre-Back,"Jun 7, 1995 ",28,['Belgium'],Belgium,Oudenburg,,-,
,Nicola Vandewalle,Centre-Back,"Feb 28, 1995 ",29,['Belgium'],Belgium,,"1,77",-,LB
,Gert Ulrichts,Centre-Back,"Jun 21, 1995 ",28,['Belgium'],Belgium,Wilrijk,,-,
44.0,Kristiaan Haagen,Centre-Back,"Apr 30, 1995 ",28,['Belgium'],Belgium,Kasterlee,"1,91",-,
3.0,Samy Mmaee,Centre-Back,"Sep 8, 1996 ",27,"['Morocco', 'Belgium']",Belgium,Halle,"1,88",€2.50m,
3.0,Hervé Matthys,Centre-Back,"Jan 19, 1996 ",28,['Belgium'],Belgium,Brugge,"1,86",€800k,LB
,Jordy Corten,Centre-Back,"May 18, 1996 ",27,['Belgium'],Belgium,Diest,"1,88",-,
16.0,Stef De Backer,Centre-Back,"Feb 28, 1996 ",28,['Belgium'],Belgium,,"1,90",-,
,Arno Monsecour,Centre-Back,"Jan 19, 1996 ",28,['Belgium'],Belgium,Gent,"1,76",-,
,Piet Proesmans,Centre-Back,"Sep 2, 1996 ",27,['Belgium'],Belgium,Sint-Truiden,"1,85",-,RB   RW
30.0,Jordi Vanlerberghe,Centre-Back,"Jun 27, 1996 ",27,['Belgium'],Belgium,,"1,89",€1.50m,DM   CM
14.0,Jordan Renson,Centre-Back,"May 14, 1996 ",27,['Belgium'],Belgium,,,€400k,RB   LB
,Johan De Picker,Centre-Back,"Jun 3, 1996 ",27,['Belgium'],Belgium,,,-,
3.0,Niels De Pauw,Centre-Back,"Jan 19, 1996 ",28,['Belgium'],Belgium,Sint-Niklaas,"1,90",-,LB
14.0,Constant Delsanne,Centre-Back,"Apr 27, 1996 ",27,['Belgium'],Belgium,Soignies,,-,
,Mathias Bossaerts,Centre-Back,"Jul 10, 1996 ",27,['Belgium'],Belgium,Brasschaat,"1,84",-,RB   DM
5.0,Maximiliano Caufriez,Centre-Back,"Feb 16, 1997 ",27,['Belgium'],Belgium,Saint-Ghislain,"1,89",€3.00m,DM   RB
22.0,Elias Cobbaut,Centre-Back,"Nov 24, 1997 ",26,['Belgium'],Belgium,Mechelen,"1,88",€2.00m,LB
25.0,Nathan de Medina,Centre-Back,"Oct 8, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,Brüssel,"1,83",€500k,RB   LB
3.0,Joedrick Pupe,Centre-Back,"Jun 4, 1997 ",26,['Belgium'],Belgium,Brugge,"1,90",€300k,LB
97.0,Laurens Huysentruyt,Centre-Back,"Jan 9, 1997 ",27,['Belgium'],Belgium,,"1,90",-,
,Jeremy Mbolo Lutuako,Centre-Back,"Dec 20, 1997 ",26,['Belgium'],Belgium,,"1,96",-,DM
,Daniele Zotti,Centre-Back,"Feb 23, 1997 ",27,"['Belgium', 'Italy']",Belgium,,"1,77",-,RB
,Ethan Poulain,Centre-Back,"Aug 11, 1997 ",26,['Belgium'],Belgium,Baudour,"1,80",-,
,Yentle De Maegd,Centre-Back,"Jul 14, 1997 ",26,['Belgium'],Belgium,,,-,RB
,Tim Vercammen,Centre-Back,"May 1, 1997 ",26,['Belgium'],Belgium,Herentals,,-,
,Jonathan Mambabua,Centre-Back,"Oct 3, 1997 ",26,['Belgium'],Belgium,,"1,82",-,LB   DM
4.0,Senne Van Dooren,Centre-Back,"May 16, 1997 ",26,['Belgium'],Belgium,,"1,82",-,RB   LB
3.0,Yentl Meyssen,Centre-Back,"May 13, 1997 ",26,['Belgium'],Belgium,,,-,DM
24.0,Dimitri Lavalée,Centre-Back,"Jan 13, 1997 ",27,['Belgium'],Belgium,Soumagne,"1,87",€2.50m,LB   DM
5.0,Dries Wouters,Centre-Back,"Jan 28, 1997 ",27,['Belgium'],Belgium,Tongeren,"1,91",€700k,DM   LB
18.0,Senna Miangue,Centre-Back,"Feb 5, 1997 ",27,['Belgium'],Belgium,Antwerpen,"1,92",€500k,LB   LM
,Romain Puttemans,Centre-Back,"Jul 17, 1997 ",26,['Belgium'],Belgium,Uccle,"1,94",-,
25.0,Kobe Vande Cauter,Centre-Back,"Aug 11, 1997 ",26,['Belgium'],Belgium,Leuven,"1,90",-,
16.0,Raphael Devillé,Centre-Back,"May 28, 1997 ",26,['Belgium'],Belgium,,,-,RB   DM
,Jordy Lokando,Centre-Back,"Apr 28, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,,"1,85",-,DM
24.0,Brent Peers,Centre-Back,"Mar 25, 1997 ",26,['Belgium'],Belgium,Nijlen,"1,90",-,DM   CM
25.0,Lorenzo Matarrese,Centre-Back,"Feb 1, 1997 ",27,"['Belgium', 'Italy']",Belgium,,"1,86",-,DM
2.0,Andrea Morias,Centre-Back,"Feb 14, 1997 ",27,['Belgium'],Belgium,,"1,75",-,RB   LB
,Gökhan Kardes,Centre-Back,"May 15, 1997 ",26,"['Türkiye', 'Belgium']",Belgium,Beverlo,"1,88",-,DM
61.0,Ilkan Cavus,Centre-Back,"Jan 24, 1997 ",27,"['Belgium', 'Türkiye']",Belgium,,"1,76",-,RB   DM
