Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
,Bruno Monteiro,Goalkeeper,"Apr 3, 1994 ",30,['Portugal'],Portugal,,,"1,80",,
,Gina,Goalkeeper,"Sep 17, 1994 ",29,['Portugal'],Portugal,Felgueiras,,"1,88",,
1.0,Gonçalo Nunes,Goalkeeper,"Oct 1, 1994 ",29,['Portugal'],Portugal,Salvaterra de Magos,,,,
14.0,Bruno Varela,Goalkeeper,"Nov 4, 1994 ",29,"['Cape Verde', 'Portugal']",Portugal,Lisboa,,"1,91",,
12.0,Ricardo Fernandes,Goalkeeper,"Oct 28, 1994 ",29,['Portugal'],Portugal,Oliveira do Bairro,,"1,93",,
30.0,Rui Nibra,Goalkeeper,"Jan 22, 1994 ",30,['Portugal'],Portugal,Esposende,,"1,87",,
12.0,Rúben Gonçalves,Goalkeeper,"Jan 17, 1994 ",30,['Portugal'],Portugal,Lisboa,,"1,80",,
12.0,João Neto,Goalkeeper,"May 2, 1994 ",29,['Portugal'],Portugal,Cantanhede,,"1,87",,
1.0,Rui Santos,Goalkeeper,"Jan 3, 1994 ",30,['Portugal'],Portugal,Angra,,"1,95",,
1.0,Rui Peta,Goalkeeper,"Apr 12, 1994 ",29,['Portugal'],Portugal,Beja,,,,
13.0,Gonçalo Toste,Goalkeeper,"May 14, 1994 ",29,['Portugal'],Portugal,"Terceira, Açores",,"1,78",,
,Zé Pedro,Goalkeeper,"Aug 6, 1994 ",29,['Portugal'],Portugal,Matosinhos,,"1,87",,
1.0,André Lima,Goalkeeper,"Jul 1, 1994 ",29,['Portugal'],Portugal,Vila Nova de Gaia,,"1,85",,
,Cristiano,Goalkeeper,"May 15, 1994 ",29,['Portugal'],Portugal,Paredes,,"1,84",,
,Nuno Vieira,Goalkeeper,"Nov 16, 1994 ",29,['Portugal'],Portugal,Ponta Delgada,,"1,79",,
,Gui,Goalkeeper,"Jan 23, 1994 ",30,['Portugal'],Portugal,Ponte de Sôr,,,,
,Ricardo Teixeira,Goalkeeper,"Aug 15, 1994 ",29,['Portugal'],Portugal,Viseu,,"1,84",,
,Nuno Castro,Goalkeeper,"Dec 8, 1994 ",29,['Portugal'],Portugal,Viana do Castelo,,"1,90",,
,Raphael Cruz,Goalkeeper,"Aug 20, 1994 ",29,['Portugal'],Portugal,Loures,,"1,82",,
,Gonçalo Ferreira,Goalkeeper,"Jul 23, 1994 ",29,['Portugal'],Portugal,Lisboa,,"1,82",,
27.0,Ulric Cremers,Goalkeeper,"Dec 19, 1994 ",29,"['France', 'Portugal']",Portugal,Porto,,,,
,Luís Pinto,Goalkeeper,"Apr 29, 1994 ",29,['Portugal'],Portugal,Felgueiras,,"1,86",,
,João Manuel,Goalkeeper,"May 28, 1994 ",29,['Portugal'],Portugal,Linda-a-Velha,,"1,82",,
1.0,Paulo Freitas,Goalkeeper,"Aug 26, 1994 ",29,['Portugal'],Portugal,Paços de Ferreira,,"1,81",,
13.0,Miguel Santos,Goalkeeper,"Oct 21, 1994 ",29,['Portugal'],Portugal,Oeiras,,"1,93",,
33.0,José Costa,Goalkeeper,"Apr 9, 1994 ",29,['Portugal'],Portugal,Oliveira do Bairro,,"1,87",,
,Batista,Goalkeeper,"Sep 30, 1994 ",29,['Portugal'],Portugal,Funchal,,"1,82",,
70.0,Nélson Pinhão,Goalkeeper,"Jan 10, 1994 ",30,['Portugal'],Portugal,Vila Franca de Xira,,"1,80",,
,João Folgado,Goalkeeper,"May 23, 1994 ",29,['Portugal'],Portugal,Castelo Branco,,"1,86",,
1.0,Paulo Jorge,Goalkeeper,"Nov 27, 1994 ",29,['Portugal'],Portugal,Póvoa do Lanhoso,,"1,85",,
,Marcos Pereira,Goalkeeper,"Feb 13, 1994 ",30,['Portugal'],Portugal,Cascais,,"1,85",,
24.0,Lionel Santos,Goalkeeper,"Mar 19, 1994 ",30,"['Portugal', 'France']",Portugal,Coimbra,,"1,83",,
24.0,Rafa Alves,Goalkeeper,"Jan 4, 1994 ",30,['Portugal'],Portugal,Braga,,"1,90",,
,Samuel Biscaia,Goalkeeper,"May 31, 1994 ",29,['Portugal'],Portugal,Ovar,,"1,83",,
,André Caio,Goalkeeper,"Feb 23, 1994 ",30,['Portugal'],Portugal,Castelo Branco,,"1,83",,
,Pedro Duarte,Goalkeeper,"Feb 18, 1994 ",30,['Portugal'],Portugal,Figueira da Foz,,"1,86",,
1.0,André Moreira,Goalkeeper,"Dec 2, 1995 ",28,['Portugal'],Portugal,Ribeirão,,"1,95",,
55.0,Miguel Silva,Goalkeeper,"Apr 7, 1995 ",29,['Portugal'],Portugal,Guimarães,,"1,89",,
14.0,Guilherme Oliveira,Goalkeeper,"Apr 12, 1995 ",28,['Portugal'],Portugal,Venda do Pinheiro,,"1,89",,
1.0,Miguel Paiva,Goalkeeper,"Mar 15, 1995 ",29,['Portugal'],Portugal,Porto,,"1,80",,
12.0,Rodrigo Crespo,Goalkeeper,"Apr 14, 1995 ",28,['Portugal'],Portugal,,,,,
,Kyle Stuart,Goalkeeper,"Feb 27, 1995 ",29,"['South Africa', 'Portugal']",Portugal,,,,,
,Pedro Dias,Goalkeeper,"May 18, 1995 ",28,['Portugal'],Portugal,Coimbra,,,,
,Hugo Carvalheira,Goalkeeper,"Aug 17, 1995 ",28,['Portugal'],Portugal,Aveiro,,"1,85",,
24.0,Luís Rodrigues,Goalkeeper,"Dec 19, 1995 ",28,['Portugal'],Portugal,Guimarães,,"1,86",,
12.0,João Silva,Goalkeeper,"Aug 9, 1995 ",28,['Portugal'],Portugal,Sintra,,"1,83",,
,Miguel Brandão,Goalkeeper,"Jun 17, 1995 ",28,['Portugal'],Portugal,Santo Tirso,,"1,79",,
,André Costa,Goalkeeper,"May 24, 1995 ",28,['Portugal'],Portugal,Vila Real,,"1,89",,
,Beto,Goalkeeper,"Jun 28, 1995 ",28,['Portugal'],Portugal,Viana do Castelo,,"1,88",,
12.0,Tiago Sá,Goalkeeper,"Jan 11, 1995 ",29,['Portugal'],Portugal,Vila Verde,,"1,86",,
96.0,Igor Rodrigues,Goalkeeper,"May 5, 1995 ",28,['Portugal'],Portugal,Leiria,,"1,91",,
2.0,Renato Almeida,Goalkeeper,"Oct 4, 1995 ",28,['Portugal'],Portugal,Portel,,,,
90.0,Camilo,Goalkeeper,"May 13, 1995 ",28,['Portugal'],Portugal,Ribeira Brava,,"1,93",,
13.0,Zé Carlos,Goalkeeper,"Jan 27, 1995 ",29,"['Portugal', 'Germany']",Portugal,Guimarães,,"1,78",,
12.0,André Reis,Goalkeeper,"Aug 20, 1995 ",28,['Portugal'],Portugal,Bragança,,"1,90",,
1.0,Vasco Guimarães,Goalkeeper,"Nov 17, 1995 ",28,['Portugal'],Portugal,Cascais,,,,
1.0,Rúben Silva,Goalkeeper,"Apr 16, 1995 ",28,['Portugal'],Portugal,Barcelos,,"1,82",,
,Zé Luís,Goalkeeper,"Sep 25, 1995 ",28,['Portugal'],Portugal,,,,,
,Miguel Gonçalves,Goalkeeper,"May 3, 1995 ",28,['Portugal'],Portugal,Peso da Régua,,"1,89",,
,Sandro Gomes,Goalkeeper,"Sep 28, 1995 ",28,"['Portugal', 'Angola']",Portugal,Lisboa,,"1,89",,
,Gonçalo Carvalho,Goalkeeper,"Feb 8, 1995 ",29,['Portugal'],Portugal,Sesimbra,,"1,79",,
1.0,Tiago Pereira,Goalkeeper,"Jun 20, 1995 ",28,['Portugal'],Portugal,Lisboa,,"1,92",,
24.0,João Brito,Goalkeeper,"Feb 20, 1995 ",29,['Portugal'],Portugal,Coimbra,,"1,86",,
,Daniel Marinho,Goalkeeper,"Mar 22, 1995 ",29,"['Portugal', 'Canada']",Portugal,Arcos de Valdevez,,"1,90",,
,César Paules,Goalkeeper,"Apr 19, 1995 ",28,['Portugal'],Portugal,Torres Vedras,,"1,82",,
,Rúben Dionísio,Goalkeeper,"Jul 7, 1995 ",28,['Portugal'],Portugal,Estoril,,"1,78",,
,Nuno Rafael,Goalkeeper,"Apr 28, 1995 ",28,['Portugal'],Portugal,Bobadela,,"1,83",,
,Miguel Lázaro,Goalkeeper,"Apr 24, 1995 ",28,['Portugal'],Portugal,Barreiro,,"1,93",,
99.0,Dani Carvalho,Goalkeeper,"Oct 13, 1995 ",28,['Portugal'],Portugal,Paredes,,"1,85",,
,Rúben Alfaiate,Goalkeeper,"Aug 17, 1995 ",28,['Portugal'],Portugal,Peniche,,"1,81",,
1.0,Bruno Costa,Goalkeeper,"Jul 15, 1995 ",28,['Portugal'],Portugal,Espinho,,"1,82",,
23.0,Miguel Batista,Goalkeeper,"Aug 6, 1995 ",28,['Portugal'],Portugal,Tondela,,"1,80",,
1.0,Ricardo Ramos,Goalkeeper,"Apr 2, 1995 ",29,['Portugal'],Portugal,Vila do Conde,,"1,90",,
23.0,Marco Ribeiro,Goalkeeper,"Jan 29, 1995 ",29,['Portugal'],Portugal,Porto,,"1,86",,
,Bernardo Francisco,Goalkeeper,"Aug 28, 1995 ",28,['Portugal'],Portugal,Sintra,,"1,84",,
1.0,Vítor Rodrigues,Goalkeeper,"Feb 14, 1995 ",29,['Portugal'],Portugal,Almada,,"1,86",,
88.0,Hugo Viveiros,Goalkeeper,"Sep 25, 1995 ",28,['Portugal'],Portugal,Ponta Delgada,,"1,91",,
30.0,Miguel Palha,Goalkeeper,"Feb 26, 1995 ",29,['Portugal'],Portugal,Vila Verde,,"1,84",,
,Pedro Guedes,Goalkeeper,"Jan 3, 1995 ",29,['Portugal'],Portugal,Paredes,,"1,83",,
13.0,André Ferreira,Goalkeeper,"May 29, 1996 ",27,['Portugal'],Portugal,Vila Nova de Gaia,,"1,93",,
99.0,Pedro Mateus,Goalkeeper,"Sep 27, 1996 ",27,"['Sao Tome and Principe', 'Portugal']",Portugal,Funchal,,"1,89",,
22.0,David Grilo,Goalkeeper,"Aug 13, 1996 ",27,['Portugal'],Portugal,Massamá,,"1,84",,
22.0,Miguel Carvalho,Goalkeeper,"Jun 20, 1996 ",27,['Portugal'],Portugal,Faro,,"1,89",,
85.0,Pinha,Goalkeeper,"Feb 15, 1996 ",28,['Portugal'],Portugal,,,"1,77",,
,Miguel Vieira,Goalkeeper,"Jan 27, 1996 ",28,['Portugal'],Portugal,,,,,
,Francisco Ferraz,Goalkeeper,"Apr 19, 1996 ",27,['Portugal'],Portugal,Peso da Régua,,"1,85",,
1.0,João Matos,Goalkeeper,"Jul 12, 1996 ",27,['Portugal'],Portugal,Guarda,,,,
1.0,Luís Vieira,Goalkeeper,"Mar 31, 1996 ",28,['Portugal'],Portugal,Guimarães,,,,
1.0,Diogo Arreigota,Goalkeeper,"Dec 19, 1996 ",27,['Portugal'],Portugal,Lisboa,,"1,87",,
,Eduardo Dias,Goalkeeper,"Jan 17, 1996 ",28,['Portugal'],Portugal,Casteloes de Cepeda,,,,
,Bruno Silva,Goalkeeper,"May 23, 1996 ",27,['Portugal'],Portugal,Espinho,,"1,82",,
99.0,Pedro Gonçalves,Goalkeeper,"Jun 26, 1996 ",27,"['Portugal', 'Cape Verde']",Portugal,Lisboa,,"1,84",,
99.0,Vladimir Stojković,Goalkeeper,"Oct 4, 1996 ",27,"['Portugal', 'Serbia']",Portugal,Matosinhos,,"1,92",,
24.0,João Costa,Goalkeeper,"Feb 2, 1996 ",28,['Portugal'],Portugal,Barcelos,,"1,86",,
1.0,André Paulo,Goalkeeper,"Dec 18, 1996 ",27,['Portugal'],Portugal,Albufeira,,"1,88",,
73.0,Filipe Ferreira,Goalkeeper,"Sep 20, 1996 ",27,['Portugal'],Portugal,Santo Tirso,,"1,93",,
,Lourenço Russo,Goalkeeper,"Apr 18, 1996 ",27,['Portugal'],Portugal,Lisboa,,"1,75",,
1.0,Bruno Rato,Goalkeeper,"Aug 31, 1996 ",27,['Portugal'],Portugal,Valpaços,,"1,76",,
1.0,Nuno Silva,Goalkeeper,"Oct 27, 1996 ",27,['Portugal'],Portugal,Vila Real,,"1,85",,
1.0,Francisco Pardana,Goalkeeper,"Mar 25, 1996 ",28,['Portugal'],Portugal,Lisboa,,"1,87",,
,Tiago Bizarro,Goalkeeper,"May 26, 1996 ",27,['Portugal'],Portugal,Matosinhos,,"1,97",,
27.0,Bruno Bolas,Goalkeeper,"Jun 24, 1996 ",27,['Portugal'],Portugal,Sousel,,"1,97",,
,Mário Jorge,Goalkeeper,"Feb 3, 1996 ",28,['Portugal'],Portugal,Braga,,"1,85",,
1.0,Edgar Mendonça,Goalkeeper,"Aug 27, 1996 ",27,['Portugal'],Portugal,Cascais,,"1,85",,
,Fred,Goalkeeper,"May 12, 1996 ",27,['Portugal'],Portugal,Guimarães,,"1,80",,
,Diogo Marques,Goalkeeper,"Apr 16, 1996 ",27,['Portugal'],Portugal,Castelo Branco,,,,
48.0,Francisco Miranda,Goalkeeper,"Oct 23, 1996 ",27,['Portugal'],Portugal,Amrante,,"1,82",,
,Nuno Pereira,Goalkeeper,"Dec 4, 1996 ",27,['Portugal'],Portugal,Porto,,"1,85",,
90.0,Júlio Neiva,Goalkeeper,"Mar 28, 1996 ",28,['Portugal'],Portugal,Barcelos,,"1,92",,
,Marco Abreu,Goalkeeper,"May 5, 1996 ",27,['Portugal'],Portugal,Funchal,,,,
,Rafael Lopes,Goalkeeper,"Jun 5, 1996 ",27,"['Portugal', 'Brazil']",Portugal,Santarém,,"1,86",,
,Gonçalo Guerra,Goalkeeper,"Jan 18, 1996 ",28,['Portugal'],Portugal,Benavente,,"1,87",,
,João Maravalhas,Goalkeeper,"Nov 27, 1996 ",27,['Portugal'],Portugal,Vila do Conde,,"1,80",,
,André Gamito,Goalkeeper,"Sep 7, 1996 ",27,['Portugal'],Portugal,Moita,,,,
1.0,Mário Freitas,Goalkeeper,"Dec 21, 1996 ",27,['Portugal'],Portugal,São Miguel - Açores,,"1,82",,
,Giga,Goalkeeper,"Jun 3, 1996 ",27,['Portugal'],Portugal,Braga,,"1,88",,
31.0,André Fonseca,Goalkeeper,"Jan 14, 1996 ",28,['Portugal'],Portugal,Porto,,"1,86",,
1.0,Pedro Silva,Goalkeeper,"Feb 13, 1997 ",27,['Portugal'],Portugal,Lisboa,,"1,89",,
,António Dias,Goalkeeper,"Apr 10, 1997 ",26,['Portugal'],Portugal,,,"1,75",,
12.0,David Simão,Goalkeeper,"Dec 22, 1997 ",26,['Portugal'],Portugal,Ribeira Brava,,"1,81",,
,Luís Melo,Goalkeeper,"Jun 18, 1997 ",26,['Portugal'],Portugal,Vila Nova de Gaia,,"1,86",,
1.0,David Santos,Goalkeeper,"Sep 12, 1997 ",26,['Portugal'],Portugal,Marinha Grande,,"1,76",,
1.0,João Diogo,Goalkeeper,"Dec 30, 1997 ",26,['Portugal'],Portugal,Porto,,"1,88",,
1.0,Bean,Goalkeeper,"Apr 5, 1997 ",27,['Portugal'],Portugal,Arcos de Valdevez,,"1,88",,
1.0,Carlos Bastos,Goalkeeper,"Dec 1, 1997 ",26,['Portugal'],Portugal,Tábua,,"1,84",,
,Vasco Matos,Goalkeeper,"Aug 2, 1997 ",26,['Portugal'],Portugal,Santo Tirso,,"1,81",,
99.0,Francisco Silva,Goalkeeper,"May 16, 1997 ",26,['Portugal'],Portugal,Santarém,,"1,90",,
97.0,Emanuel Leitão,Goalkeeper,"Jul 21, 1997 ",26,['Portugal'],Portugal,Arruda dos Vinhos,,"1,87",,
97.0,Rodolfo Cardoso,Goalkeeper,"Oct 13, 1997 ",26,['Portugal'],Portugal,Ribeira Grande,,"1,85",,
1.0,Rui Neves,Goalkeeper,"Dec 15, 1997 ",26,['Portugal'],Portugal,Santo Tirso,,"1,80",,
24.0,Iuri Miguel,Goalkeeper,"Sep 8, 1997 ",26,['Portugal'],Portugal,Alcochete,,"1,80",,
,Pedro Correia,Goalkeeper,"Jan 3, 1997 ",27,['Portugal'],Portugal,Coimbra,,"1,84",,
99.0,Diogo Lourenço,Goalkeeper,"May 11, 1997 ",26,['Portugal'],Portugal,,,"1,79",,
12.0,Pedro Garcia,Goalkeeper,"Aug 14, 1997 ",26,['Portugal'],Portugal,Montemor-o-Novo,,"1,97",,
1.0,João Ferreira,Goalkeeper,"Dec 19, 1997 ",26,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,83",,
41.0,Alex Reis,Goalkeeper,"Dec 10, 1997 ",26,['Portugal'],Portugal,Amarante,,"1,85",,
,João Valério,Goalkeeper,"Jul 28, 1997 ",26,['Portugal'],Portugal,,,"1,90",,
,Miguel Martins,Goalkeeper,"Apr 18, 1997 ",26,['Portugal'],Portugal,Setúbal,,"1,90",,
13.0,Nuno Silva,Goalkeeper,"Aug 3, 1997 ",26,['Portugal'],Portugal,Braga,,"1,86",,
99.0,Diogo Santos,Goalkeeper,"Mar 16, 1997 ",27,['Portugal'],Portugal,,,,,
1.0,Bruno Nogueira,Goalkeeper,"Jan 22, 1997 ",27,['Portugal'],Portugal,Paredes,,"1,80",,
31.0,Nuno Fernandes,Goalkeeper,"Jun 2, 1997 ",26,['Portugal'],Portugal,Castelo de Paiva,,"1,86",,
99.0,Ima Lino,Goalkeeper,"Mar 19, 1997 ",27,['Portugal'],Portugal,Vila Nova de Gaia,,"1,85",,
,André,Goalkeeper,"Oct 29, 1997 ",26,['Portugal'],Portugal,Cinfães,,"1,86",,
1.0,Gonçalo Carmelo,Goalkeeper,"Apr 6, 1997 ",27,['Portugal'],Portugal,Almada,,"1,83",,
31.0,Daniel Clemente,Goalkeeper,"Oct 28, 1997 ",26,['Portugal'],Portugal,Torre Dona Chama,,"1,89",,
,Marco Lopes,Goalkeeper,"Sep 22, 1997 ",26,['Portugal'],Portugal,Guimarães,,"1,87",,
,João Gomes,Goalkeeper,"Apr 29, 1997 ",26,['Portugal'],Portugal,Castelo Branco,,"1,90",,
1.0,José Marinheiro,Goalkeeper,"Jan 2, 1997 ",27,['Portugal'],Portugal,Montijo,,"1,82",,
12.0,Diogo Ferreira,Goalkeeper,"Oct 12, 1997 ",26,['Portugal'],Portugal,Lisboa,,"1,94",,
,Vítor Gomes,Goalkeeper,"Apr 4, 1997 ",27,['Portugal'],Portugal,Lousada,,"1,85",,
1.0,Nando Pedrosa,Goalkeeper,"Jun 21, 1997 ",26,['Portugal'],Portugal,Viseu,,"1,83",,
1.0,Nico,Goalkeeper,"Jan 3, 1997 ",27,['Portugal'],Portugal,Paços de Ferreira,,"1,80",,
,Afonso Vaz,Goalkeeper,"Aug 6, 1997 ",26,['Portugal'],Portugal,Santa Maria da Feira,,"1,89",,
63.0,Samuel Nóbrega,Goalkeeper,"Jul 10, 1997 ",26,"['Mozambique', 'Portugal']",Portugal,Portimão,,"1,92",,
99.0,Dani Figueira,Goalkeeper,"Jul 20, 1998 ",25,['Portugal'],Portugal,Vizela,,"1,89",,
33.0,Ricardo Velho,Goalkeeper,"Aug 20, 1998 ",25,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,88",,
29.0,Fábio Ferreira,Goalkeeper,"May 29, 1998 ",25,['Portugal'],Portugal,Leiria,,"1,85",,
22.0,Daniel Azevedo,Goalkeeper,"Feb 12, 1998 ",26,['Portugal'],Portugal,Lisboa,,"1,95",,
99.0,Xanana,Goalkeeper,"Aug 20, 1998 ",25,['Portugal'],Portugal,,,"1,84",,
,Marcelino,Goalkeeper,"Feb 27, 1998 ",26,['Portugal'],Portugal,Massarelos,,"1,80",,
17.0,Caló,Goalkeeper,"Jul 2, 1998 ",25,['Portugal'],Portugal,Guimarães,,,,
,Filipe Pimenta,Goalkeeper,"Dec 4, 1998 ",25,['Portugal'],Portugal,Beja,,"1,86",,
,Bruno Carapinha,Goalkeeper,"Jan 4, 1998 ",26,['Portugal'],Portugal,Porto de Mós,,,,
,Gabi Almeida,Goalkeeper,"Feb 27, 1998 ",26,['Portugal'],Portugal,,,"1,87",,
1.0,Diogo Jesus,Goalkeeper,"Nov 10, 1998 ",25,['Portugal'],Portugal,,,"1,88",,
1.0,Daniel Júnior,Goalkeeper,"Feb 20, 1998 ",26,['Portugal'],Portugal,Arrentela,,"1,82",,
,Gonçalo Silveira,Goalkeeper,"May 5, 1998 ",25,['Portugal'],Portugal,Almada,,"1,84",,
1.0,Diogo Sousa,Goalkeeper,"Sep 16, 1998 ",25,['Portugal'],Portugal,Albufeira,,"1,98",,
1.0,Rui Encarnação,Goalkeeper,"Apr 5, 1998 ",26,['Portugal'],Portugal,Funchal,,"1,85",,
,Fábio Duarte,Goalkeeper,"May 11, 1998 ",25,['Portugal'],Portugal,Amadora,,"1,87",,
24.0,Daniel Dias,Goalkeeper,"Jun 3, 1998 ",25,['Portugal'],Portugal,Viseu,,,,
1.0,Nuno Buffon,Goalkeeper,"Jun 17, 1998 ",25,['Portugal'],Portugal,Lamego,,,,
,Diogo Beato,Goalkeeper,"Nov 23, 1998 ",25,['Portugal'],Portugal,,,,,
1.0,Pedro Julião,Goalkeeper,"Aug 15, 1998 ",25,['Portugal'],Portugal,,,,,
,Rui Rodrigues,Goalkeeper,"Feb 2, 1998 ",26,['Portugal'],Portugal,Castelo de Paiva,,,,
,Luís Lombo,Goalkeeper,"May 15, 1998 ",25,['Portugal'],Portugal,Bragança,,"1,85",,
1.0,Simão Ribeiro,Goalkeeper,"May 20, 1998 ",25,['Portugal'],Portugal,Alfena,,"1,84",,
,Fábio Rodrigues,Goalkeeper,"Mar 6, 1998 ",26,['Portugal'],Portugal,,,"1,81",,
,Diogo Miranda,Goalkeeper,"Sep 28, 1998 ",25,['Portugal'],Portugal,Lisboa,,"1,82",,
,Xisco Pires,Goalkeeper,"Jan 25, 1998 ",26,"['Andorra', 'Portugal']",Portugal,Viana do Castelo,,"1,95",,
,Tiago Mota,Goalkeeper,"Feb 18, 1998 ",26,['Portugal'],Portugal,Sesimbra,,"1,84",,
,João Cabrita,Goalkeeper,"Jun 29, 1998 ",25,['Portugal'],Portugal,Lisboa,,"1,88",,
73.0,Manu,Goalkeeper,"Nov 5, 1998 ",25,['Portugal'],Portugal,Freamunde,,"1,87",,
24.0,Abílio Fulane,Goalkeeper,"Apr 13, 1998 ",25,"['Mozambique', 'Portugal']",Portugal,Lisboa,,"1,85",,
,Diogo Alexandre,Goalkeeper,"Jan 29, 1998 ",26,['Portugal'],Portugal,Lisboa,,"1,87",,
,Rui Capela,Goalkeeper,"Feb 17, 1998 ",26,['Portugal'],Portugal,Vila Real,,"1,80",,
1.0,Rafa Pires,Goalkeeper,"Feb 16, 1998 ",26,['Portugal'],Portugal,Bragança,,"1,91",,
55.0,Alexandre Verdade,Goalkeeper,"Jul 21, 1998 ",25,['Portugal'],Portugal,Anadia,,"1,85",,
,Rui Queirós,Goalkeeper,"Jan 24, 1998 ",26,['Portugal'],Portugal,Guimarães,,"1,89",,
25.0,André Lopes,Goalkeeper,"Dec 14, 1998 ",25,['Portugal'],Portugal,Viseu,,"1,82",,
99.0,Ivo Eichman,Goalkeeper,"May 24, 1998 ",25,['Portugal'],Portugal,Ovar,,,,
29.0,Fábio Mesquita,Goalkeeper,"Jul 29, 1998 ",25,['Portugal'],Portugal,Valongo,,"1,84",,
,João Moreira,Goalkeeper,"Nov 2, 1998 ",25,['Portugal'],Portugal,Lisboa,,"1,83",,
1.0,Gonçalo Raposo,Goalkeeper,"Jun 22, 1998 ",25,['Portugal'],Portugal,,,"1,87",,
,João Lourenço,Goalkeeper,"Jun 7, 1998 ",25,['Portugal'],Portugal,Castelo Branco,,,,
81.0,Pedro Palha,Goalkeeper,"Oct 3, 1998 ",25,['Portugal'],Portugal,Braga,,"1,90",,
70.0,Carlos Madureira,Goalkeeper,"Nov 9, 1998 ",25,['Portugal'],Portugal,Maia,,"1,83",,
71.0,André Mata,Goalkeeper,"Mar 27, 1998 ",26,['Portugal'],Portugal,Peniche,,"1,84",,
,Diogo Martins,Goalkeeper,"Apr 10, 1998 ",25,['Portugal'],Portugal,Lisboa,,"1,89",,
,João Sardinha,Goalkeeper,"Oct 22, 1998 ",25,['Portugal'],Portugal,,,,,
77.0,André Ribeiro,Goalkeeper,"Sep 10, 1998 ",25,['Portugal'],Portugal,Murça,,,,
,Marco Pais,Goalkeeper,"Jun 5, 1998 ",25,['Portugal'],Portugal,Santa Maria da Feira,,"1,80",,
,Gonçalo Reis,Goalkeeper,"Sep 27, 1998 ",25,['Portugal'],Portugal,Massamá,,"1,88",,
,Gonçalo Augusto,Goalkeeper,"Jun 6, 1998 ",25,['Portugal'],Portugal,Olhão,,"1,88",,
64.0,Tiago Martins,Goalkeeper,"Sep 28, 1998 ",25,['Portugal'],Portugal,Tavira,,"1,88",,
,Elísio Pais,Goalkeeper,"Feb 22, 1998 ",26,['Portugal'],Portugal,Viseu,,"1,84",,
24.0,Flávio Brandão,Goalkeeper,"Jul 4, 1998 ",25,['Portugal'],Portugal,Paços de Ferreira,,"1,80",,
,Diogo Mandeiro,Goalkeeper,"Aug 5, 1998 ",25,['Portugal'],Portugal,Trafaria,,"1,86",,
1.0,Tomás Foles,Goalkeeper,"Feb 21, 1998 ",26,['Portugal'],Portugal,Pinhal Novo,,"1,85",,
76.0,Filipe Dinis,Goalkeeper,"Jan 21, 1998 ",26,['Portugal'],Portugal,Póvoa de Varzim,,"1,92",,
24.0,Duarte Nuno,Goalkeeper,"May 28, 1998 ",25,['Portugal'],Portugal,Funchal,,"1,80",,
,Tomás Monteiro,Goalkeeper,"Jan 11, 1998 ",26,['Portugal'],Portugal,Porto,,"1,87",,
,Pedro Gouveia,Goalkeeper,"Jan 12, 1998 ",26,['Portugal'],Portugal,Bragança,,"1,85",,
,Marcelo Meira,Goalkeeper,"Aug 25, 1998 ",25,['Portugal'],Portugal,Guimarães,,"1,86",,
98.0,Carlos Alves,Goalkeeper,"Feb 18, 1998 ",26,['Portugal'],Portugal,Vila do Conde,,"1,87",,
25.0,Luís Maximiano,Goalkeeper,"Jan 5, 1999 ",25,['Portugal'],Portugal,Celeirós,,"1,90",,
41.0,Ricardo Silva,Goalkeeper,"May 9, 1999 ",24,['Portugal'],Portugal,Mafamude,,"1,89",,
93.0,Rogério,Goalkeeper,"Mar 29, 1999 ",25,['Portugal'],Portugal,Braga,,"1,89",,
1.0,Joao Machado,Goalkeeper,"Apr 9, 1999 ",24,"['Luxembourg', 'Portugal']",Portugal,Alfena,,,,
,João Soares,Goalkeeper,"Jul 30, 1999 ",24,['Portugal'],Portugal,Vila do Conde,,"1,84",,
12.0,Rodrigo Dias,Goalkeeper,"Jun 24, 1999 ",24,['Portugal'],Portugal,,,,,
1.0,Simão Silveira,Goalkeeper,"Jul 22, 1999 ",24,['Portugal'],Portugal,Angra do Heroísmo,,"1,83",,
99.0,Kula,Goalkeeper,"Jul 6, 1999 ",24,['Portugal'],Portugal,,,"1,86",,
,Luís Dias,Goalkeeper,"Jan 19, 1999 ",25,"['Cape Verde', 'Portugal']",Portugal,Lisboa,,"1,90",,
27.0,João Cunha,Goalkeeper,"Mar 25, 1999 ",25,['Portugal'],Portugal,Viana do Castelo,,"1,87",,
,Tiago Freitas,Goalkeeper,"Aug 15, 1999 ",24,['Portugal'],Portugal,Funchal,,,,
,Rafael Vincente,Goalkeeper,"Oct 2, 1999 ",24,['Portugal'],Portugal,Barreiro,,"1,85",,
1.0,Titinho,Goalkeeper,"Dec 14, 1999 ",24,['Portugal'],Portugal,Santarém,,"1,87",,
12.0,João Virgínia,Goalkeeper,"Oct 10, 1999 ",24,['Portugal'],Portugal,Faro,,"1,92",,
12.0,Nuno Macedo,Goalkeeper,"May 29, 1999 ",24,['Portugal'],Portugal,Guimarães,,"1,84",,
,Álvaro Ramalho,Goalkeeper,"Jan 20, 1999 ",25,['Portugal'],Portugal,Lisboa,,"1,91",,
