Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
,Cristian Agredano,Goalkeeper,"Sep 1, 1989 ",34,['Spain'],Spain,El Carpio,,"1,85",,
,Mario Guillén,Goalkeeper,"Sep 12, 1989 ",34,['Spain'],Spain,Picaña,,"1,88",,
,Antonio Ayala,Goalkeeper,"Feb 8, 1989 ",35,['Spain'],Spain,Sevilla,,"1,85",,
1.0,Isma Gil,Goalkeeper,"Jan 23, 1989 ",35,['Spain'],Spain,Madrid,,"1,82",,
,Saúl Figueroa,Goalkeeper,"Jul 11, 1989 ",35,['Spain'],Portugal,La Laguna,,"1,84",,
,Pablo Alcolea,Goalkeeper,"Mar 23, 1989 ",35,['Spain'],Portugal,Zaragoza,,"1,84",,
,Sergio Arenas,Goalkeeper,"Mar 11, 1989 ",35,['Spain'],Portugal,Albacete,,"1,88",,
,Pedro de Dios,Goalkeeper,"Jan 10, 1989 ",35,['Spain'],Portugal,Salamanca,,"1,83",,
,Beñat Etxebeste,Goalkeeper,"Jan 8, 1989 ",35,['Spain'],Portugal,San Sebastián,,,,
,Rodri,Goalkeeper,"Feb 17, 1989 ",35,['Spain'],Portugal,Villacañas,,"1,88",,
,Jaume Albert,Goalkeeper,"Mar 23, 1989 ",35,['Spain'],Portugal,Barcelona,,,,
,Álvaro Blázquez,Goalkeeper,"Oct 23, 1989 ",34,['Spain'],Portugal,Alfaro,,"1,81",,
,Sergio Garabato,Goalkeeper,"May 16, 1989 ",35,['Spain'],Portugal,Valencia,,"1,87",,
,Juan Martín,Goalkeeper,"Feb 18, 1989 ",35,['Spain'],Portugal,Martín de la Jara,,"1,78",,
,Unai Rodríguez,Goalkeeper,"Jul 17, 1989 ",34,['Spain'],Portugal,Durango,,"1,81",,
,Celso,Goalkeeper,"Sep 14, 1989 ",34,['Spain'],Portugal,Teulada,,"1,86",,
,Mario Villoria,Goalkeeper,"Oct 19, 1989 ",34,['Spain'],Portugal,Salamanca,,"1,83",,
,Sergio Ríos,Goalkeeper,"Sep 2, 1989 ",34,['Spain'],Portugal,Cambados,,"1,83",,
,Mikel Arribas,Goalkeeper,"Feb 22, 1989 ",35,['Spain'],Portugal,Ermua (Vizcaya),,"1,83",,
,Luis Lorente,Goalkeeper,"Feb 7, 1989 ",35,['Spain'],Portugal,Madrid,,"1,87",,
,Adrià Mir,Goalkeeper,"Apr 23, 1989 ",35,['Spain'],Portugal,Barcelona,,"1,84",,
,Pau Núñez,Goalkeeper,"Apr 8, 1989 ",35,['Spain'],Portugal,Palma de Mallorca,,"1,80",,
,Miguel Asín,Goalkeeper,"Nov 24, 1989 ",34,['Spain'],Portugal,Peralta/Azkoien,,"1,80",,
,David de Gea,Goalkeeper,"Nov 7, 1990 ",33,['Spain'],Spain,Madrid,,"1,92",,
22.0,Joel Robles,Goalkeeper,"Jun 17, 1990 ",34,['Spain'],Spain,Getafe,,"1,94",,
13.0,Marc Martínez,Goalkeeper,"Apr 4, 1990 ",34,['Spain'],Spain,Barcelona,,"1,86",,
,Diego Mariño,Goalkeeper,"May 9, 1990 ",34,['Spain'],Spain,Vigo,,"1,85",,
,José Salcedo,Goalkeeper,"Oct 1, 1990 ",33,['Spain'],Spain,Valdeganga,,"1,85",,
,Álvaro Valdenebro,Goalkeeper,"Apr 26, 1990 ",34,['Spain'],Spain,Ronda,,"1,83",,
,Adrián Mallén,Goalkeeper,"Jun 1, 1990 ",34,['Spain'],Spain,Huesca,,,,
1.0,Coke,Goalkeeper,"Dec 18, 1990 ",33,['Spain'],Spain,A Estrada,,,,
,Martín Pastoriza,Goalkeeper,"Jun 28, 1990 ",34,['Spain'],Spain,Meiro-Bueu,,,,
,Lucas Parra,Goalkeeper,"Dec 27, 1990 ",33,['Spain'],Spain,Silla,,,,
,Daniel Rico,Goalkeeper,"Aug 17, 1990 ",33,['Spain'],Spain,Alcoi,,,,
,Yan Luis,Goalkeeper,"Mar 19, 1990 ",34,['Spain'],Spain,,,"1,76",,
,Carlos Carenote,Goalkeeper,"May 18, 1990 ",34,['Spain'],Spain,La Línea de la Concepción,,,,
1.0,Jaume Doménech,Goalkeeper,"Nov 5, 1990 ",33,['Spain'],Spain,Almenara,,"1,85",,
13.0,Fernando Martínez,Goalkeeper,"Jun 10, 1990 ",34,['Spain'],Spain,Murcia,,"1,83",,
,Dani Jiménez,Goalkeeper,"Mar 5, 1990 ",34,['Spain'],Spain,Lebrija,,"1,79",,
1.0,Jon Altamira,Goalkeeper,"Jan 2, 1990 ",34,['Spain'],Spain,Gernika,,"1,81",,
,Jesús Romero,Goalkeeper,"Jan 17, 1990 ",34,['Spain'],Spain,Sevilla,,"1,86",,
,Rafael Muñoz Ruíz,Goalkeeper,"Feb 1, 1990 ",34,['Spain'],Spain,La Linea de la Concepción,,,,
,Iván Ares,Goalkeeper,"Jan 19, 1990 ",34,['Spain'],Spain,Jerez de la Frontera,,"1,84",,
,José Luis Rosiña,Goalkeeper,"Nov 3, 1990 ",33,['Spain'],Spain,Don Benito,,,,
,Nadir Mohamed,Goalkeeper,"Jan 1, 1990 ",34,"['Spain', 'Morocco']",Spain,Ceuta,,,,
,Iván Torres,Goalkeeper,"Jun 12, 1990 ",34,['Spain'],Spain,Oviedo,,,,
1.0,Javi Sánchez,Goalkeeper,"Jun 9, 1990 ",34,['Spain'],Spain,Córdoba,,,,
,Alberto,Goalkeeper,"Feb 1, 1990 ",34,['Spain'],Spain,Madrid,,,,
,Sergio Menor,Goalkeeper,"Jul 23, 1990 ",33,['Spain'],Spain,Toledo,,,,
13.0,Mario Barreiro,Goalkeeper,"Jan 25, 1990 ",34,['Spain'],Spain,Santiago de Compostela,,"1,77",,
,Francisco Mateo,Goalkeeper,"Aug 14, 1990 ",33,['Spain'],Spain,Jimena de la Frontera,,"1,80",,
,Iker Sánchez,Goalkeeper,"Nov 26, 1990 ",33,['Spain'],Spain,San Sebastián,,,,
,Toni Fons,Goalkeeper,"May 23, 1990 ",34,['Spain'],Spain,Manacor,,,,
1.0,Javi Díaz,Goalkeeper,"Dec 20, 1990 ",33,['Spain'],Spain,Mieres,,"1,82",,
,Cosco,Goalkeeper,"Jun 18, 1990 ",34,['Spain'],Spain,Motril,,"1,75",,
,Jonathan Gorrochategui,Goalkeeper,"Jan 17, 1990 ",34,['Spain'],Spain,Santander,,"1,86",,
,Gonzalo Gómez,Goalkeeper,"Jun 11, 1990 ",34,['Spain'],Spain,Logroño,,"1,82",,
,Yannick Viles,Goalkeeper,"Sep 25, 1990 ",33,['Spain'],Spain,Castelldefels,,,,
,Alberto Narvajas,Goalkeeper,"Sep 27, 1990 ",33,['Spain'],Spain,Ágreda,,"1,85",,
,Sebas,Goalkeeper,"Jan 20, 1990 ",34,['Spain'],Spain,Leganés,,"1,91",,
,Raúl Gutiérrez,Goalkeeper,"Aug 22, 1990 ",33,['Spain'],Spain,Potes,,"1,88",,
,Manu Vidal,Goalkeeper,"Sep 7, 1990 ",33,['Spain'],Spain,Torrevieja,,"1,86",,
,Ander Garijo,Goalkeeper,"May 8, 1990 ",34,['Spain'],Spain,Pamplona,,,,
,Jonathan Barrueco,Goalkeeper,"Jun 19, 1990 ",34,['Spain'],Spain,Valencia,,"1,86",,
,Edu Calvo,Goalkeeper,"Jan 16, 1990 ",34,['Spain'],Spain,Madrid,,,,
,Álvaro Valbuena,Goalkeeper,"Jun 1, 1990 ",34,['Spain'],Spain,Sagunto,,,,
,Diego Gómez,Goalkeeper,"Feb 12, 1990 ",34,['Spain'],Spain,Salamanca,,"1,83",,
,Pepelu,Goalkeeper,"Apr 21, 1990 ",34,['Spain'],Spain,Elda,,"1,82",,
,Davo,Goalkeeper,"Mar 23, 1990 ",34,['Spain'],Spain,Gijón,,"1,77",,
,Tito,Goalkeeper,"May 6, 1990 ",34,['Spain'],Spain,Madrid,,"1,82",,
,Pablo Pérez,Goalkeeper,"Dec 28, 1990 ",33,['Spain'],Spain,Ribadavia,,,,
,Raúl Godínez,Goalkeeper,"Jan 19, 1990 ",34,['Spain'],Spain,Cartagena,,,,
1.0,Ale Martín,Goalkeeper,"Apr 24, 1990 ",34,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,90",,
,Esteban Iparraguirre,Goalkeeper,"Aug 20, 1990 ",33,['Spain'],Portugal,Pamplona,,"1,84",,
,Carlos Hortal,Goalkeeper,"Oct 22, 1990 ",33,['Spain'],Portugal,Madrid,,"1,85",,
,Oliver Sánchez,Goalkeeper,"May 5, 1990 ",34,['Spain'],Portugal,Barcelona,,"1,93",,
,Dani Mederos,Goalkeeper,"Oct 9, 1990 ",33,['Spain'],Portugal,Santa Cruz de Tenerife,,"1,86",,
1.0,Jon Villanueva,Goalkeeper,"Mar 6, 1990 ",34,['Spain'],Portugal,Barakaldo,,"1,98",,
,Mario Valero,Goalkeeper,"Sep 12, 1990 ",33,['Spain'],Portugal,Murcia,,,,
,Daniel Boné,Goalkeeper,"Dec 30, 1990 ",33,['Spain'],Portugal,Castelló de La Plana,,,,
13.0,Javi Seral,Goalkeeper,"Jan 22, 1990 ",34,['Spain'],Portugal,Palma de Mallorca,,"1,85",,
,Carlos Rocamora,Goalkeeper,"Mar 16, 1990 ",34,['Spain'],Portugal,Orihuela,,"1,83",,
,Toni Alonso,Goalkeeper,"May 31, 1990 ",34,['Spain'],Portugal,Terrassa,,,,
1.0,Yelco Ramos,Goalkeeper,"Jan 23, 1990 ",34,['Spain'],Portugal,Madrid,,"1,88",,
,Diego García,Goalkeeper,"Jan 13, 1990 ",34,['Spain'],Portugal,Oviedo,,"1,91",,
,Sergi Palau,Goalkeeper,"Mar 5, 1990 ",34,['Spain'],Portugal,Soses (Lleida),,"1,80",,
,Antonio David,Goalkeeper,"Mar 16, 1990 ",34,['Spain'],Portugal,Sevilla,,"1,83",,
,Dani Laviana,Goalkeeper,"Apr 14, 1990 ",34,['Spain'],Portugal,Gijón,,"1,79",,
,Josemi,Goalkeeper,"Jan 3, 1990 ",34,['Spain'],Portugal,Granada,,,,
,Kiko Moreno,Goalkeeper,"Oct 9, 1990 ",33,['Spain'],Portugal,Cocentaina,,,,
,Javier San Sebastián,Goalkeeper,"May 28, 1990 ",34,['Spain'],Portugal,Donostia-San Sebastián,,,,
,Adrià Fradera,Goalkeeper,"Jan 15, 1990 ",34,['Spain'],Portugal,Girona,,,,
,Sergio López,Goalkeeper,"Feb 2, 1990 ",34,['Spain'],Portugal,Reus,,"1,78",,
,Imanol Elías,Goalkeeper,"Aug 17, 1990 ",33,['Spain'],Portugal,Pamplona,,"1,89",,
13.0,Aitor Fernández,Goalkeeper,"May 3, 1991 ",33,['Spain'],Spain,Arrasate,,"1,82",,
,Raúl Lizoain,Goalkeeper,"Jan 27, 1991 ",33,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,88",,
1.0,Kike Royo,Goalkeeper,"Jun 14, 1991 ",33,['Spain'],Spain,Logroño,,"1,87",,
1.0,Pol Freixanet,Goalkeeper,"Aug 22, 1991 ",32,['Spain'],Spain,Manresa,,"1,93",,
1.0,Roberto Gutiérrez,Goalkeeper,"Mar 15, 1991 ",33,['Spain'],Spain,Tenerife,,"1,83",,
1.0,Álex Sánchez,Goalkeeper,"Feb 3, 1991 ",33,['Spain'],Spain,Barcelona,,"1,84",,
,Manu Márquez,Goalkeeper,"Jan 16, 1991 ",33,['Spain'],Spain,Santander,,"1,87",,
,Ismael Guzmán,Goalkeeper,"Apr 4, 1991 ",33,['Spain'],Spain,Barcelona,,"1,82",,
,Carlos Paredes,Goalkeeper,"Jul 11, 1991 ",33,['Spain'],Spain,Valencia,,"1,83",,
,Manolo,Goalkeeper,"Dec 8, 1991 ",32,['Spain'],Spain,Espejo,,,,
,Toni Comesaña,Goalkeeper,"Jan 11, 1991 ",33,['Spain'],Spain,Gondomar,,,,
,David Álamo,Goalkeeper,"Mar 31, 1991 ",33,['Spain'],Spain,Las Palmas de Gran Canaria,,,,
,Rubén Lavín,Goalkeeper,"Jan 4, 1991 ",33,['Spain'],Spain,Hoz de Anero,,"1,93",,
23.0,Julián Cuesta,Goalkeeper,"Mar 28, 1991 ",33,['Spain'],Spain,Campotéjar,,"1,96",,
,Manu García,Goalkeeper,"Feb 11, 1991 ",33,['Spain'],Spain,Pedrera,,"1,92",,
1.0,Edu Sousa,Goalkeeper,"Jul 15, 1991 ",32,['Spain'],Spain,Pontevedra,,"1,81",,
,Javi Montoya,Goalkeeper,"Apr 16, 1991 ",33,['Spain'],Spain,Logroño,,"1,86",,
13.0,Óscar Santiago,Goalkeeper,"Jan 20, 1991 ",33,['Spain'],Spain,Santander,,"1,83",,
,Alberto Aparicio,Goalkeeper,"Jun 26, 1991 ",33,['Spain'],Spain,La Linea de la Concepcion,,"1,85",,
,Jesús Torres,Goalkeeper,"Oct 8, 1991 ",32,['Spain'],Spain,Badajoz,,"1,80",,
,Nacho,Goalkeeper,"Feb 2, 1991 ",33,['Spain'],Spain,Crevillente,,"1,79",,
,Rafa Rubio,Goalkeeper,"Jun 12, 1991 ",33,['Spain'],Spain,Cartagena,,"1,85",,
,Jairo Acevedo,Goalkeeper,"Jul 21, 1991 ",32,['Spain'],Spain,Gijón,,,,
,Abel,Goalkeeper,"Feb 27, 1991 ",33,['Spain'],Spain,Arrecife,,,,
13.0,Hugo Guil,Goalkeeper,"Nov 11, 1991 ",32,['Spain'],Spain,Almería,,"1,88",,
,David de las Heras,Goalkeeper,"Sep 28, 1991 ",32,['Spain'],Spain,Madrid,,"1,93",,
,Marcos Martín,Goalkeeper,"Jan 1, 1991 ",33,['Spain'],Spain,,,,,
,Aleix Manzano,Goalkeeper,"Mar 17, 1991 ",33,['Spain'],Spain,Girona,,"1,83",,
,José Antonio Casero,Goalkeeper,"Oct 15, 1991 ",32,['Spain'],Spain,Albacete,,"1,90",,
,Lorenzo Riveiro,Goalkeeper,"Mar 13, 1991 ",33,['Spain'],Spain,Padrón,,"1,85",,
,Xabi Núñez,Goalkeeper,"Jul 27, 1991 ",32,['Spain'],Spain,Bilbao,,"1,84",,
,Álex Campos,Goalkeeper,"Jun 28, 1991 ",33,['Spain'],Spain,Madrid,,"1,80",,
,Sergio Pérez,Goalkeeper,"Apr 30, 1991 ",33,['Spain'],Spain,Huelva,,"1,82",,
,David Kunz,Goalkeeper,N/A ,,[],Spain,,,,,
,Manu Sánchez,Goalkeeper,"Dec 19, 1991 ",32,['Spain'],Spain,Linares,,"1,83",,
,Carlos Madruga,Goalkeeper,"Aug 19, 1991 ",32,['Spain'],Spain,Melilla,,"1,86",,
,Miguel Ángel,Goalkeeper,"Apr 4, 1991 ",33,['Spain'],Spain,Soria,,"1,85",,
1.0,Carlos Molina,Goalkeeper,"Apr 30, 1991 ",33,['Spain'],Spain,Cartagena,,"1,91",,
,Adrian Hormigo Lopez,Goalkeeper,"Dec 29, 1991 ",32,['Spain'],Spain,Algeciras,,"1,86",,
,Vicente Calonge,Goalkeeper,"Nov 10, 1991 ",32,['Spain'],Spain,Córdoba,,,,
,Pedro Marenco,Goalkeeper,"Nov 19, 1991 ",32,['Spain'],Spain,El Puerto de Santa María,,"1,87",,
1.0,Marcos Souto,Goalkeeper,"Sep 29, 1991 ",32,['Spain'],Spain,Cedeira,,"1,84",,
,Alejandro Sánchez,Goalkeeper,"May 1, 1991 ",33,['Spain'],Spain,Castelldefels,,,,
,Brais Pereiro,Goalkeeper,"May 15, 1991 ",33,['Spain'],Spain,Porriño,,,,
,Iñigo Echepare,Goalkeeper,"Oct 3, 1991 ",32,['Spain'],Spain,Irun,,,,
,Jacob Sánchez,Goalkeeper,"Aug 28, 1991 ",32,['Spain'],Spain,Torrelles de Llobregat,,"1,86",,
,Rodrigo Pérez,Goalkeeper,"Oct 23, 1991 ",32,['Spain'],Spain,Ciudad Rodrigo,,"1,82",,
,José Domingo,Goalkeeper,"Apr 15, 1991 ",33,['Spain'],Spain,Peal de Becerro,,"1,84",,
,Iván Navarro,Goalkeeper,"May 2, 1991 ",33,['Spain'],Spain,Segovia,,,,
,Alberto Martín,Goalkeeper,"Aug 8, 1991 ",32,['Spain'],Spain,Palencia,,"1,86",,
,Miguel López,Goalkeeper,"Aug 1, 1991 ",32,['Spain'],Portugal,Calamonte,,"1,90",,
,Javi Pita,Goalkeeper,"Jan 10, 1991 ",33,"['Spain', 'Venezuela']",Portugal,O Vicedo,,"1,86",,
,Misael,Goalkeeper,"Jul 26, 1991 ",32,['Spain'],Portugal,Grado,,"1,85",,
1.0,Miguel del Río,Goalkeeper,"Feb 20, 1991 ",33,['Spain'],Portugal,Zamora,,"1,87",,
,José Ramón Garrido,Goalkeeper,"Feb 15, 1991 ",33,['Spain'],Portugal,Novelda,,"1,84",,
,Oriol Torres,Goalkeeper,"May 18, 1991 ",33,['Spain'],Portugal,Sabadell,,"1,88",,
,Curro Galán,Goalkeeper,"Dec 17, 1991 ",32,['Spain'],Portugal,Huelva,,"1,87",,
,Alberto Catalán,Goalkeeper,"Oct 10, 1991 ",32,['Spain'],Portugal,Onda,,"1,83",,
,José Segovia,Goalkeeper,"Apr 13, 1991 ",33,['Spain'],Portugal,L'Hospitalet de Llobregat,,"1,83",,
,Rubén Luceño,Goalkeeper,"Jun 15, 1991 ",33,['Spain'],Portugal,Bilbao,,"1,83",,
,Manu Táboas,Goalkeeper,"May 30, 1991 ",33,['Spain'],Portugal,Vigo,,"1,87",,
,Adrián Murcia,Goalkeeper,"Jul 7, 1991 ",33,['Spain'],Portugal,Alicante,,"1,86",,
,Ángel Díez,Goalkeeper,"Jan 9, 1991 ",33,['Spain'],Portugal,Santander,,"1,84",,
13.0,Fernando Pacheco,Goalkeeper,"May 18, 1992 ",32,['Spain'],Spain,Badajoz,,"1,87",,
,Gianni Cassaro,Goalkeeper,"Apr 10, 1992 ",32,"['Spain', 'Italy']",Spain,Lloret de Mar,,"1,92",,
,Rafa Pedrero,Goalkeeper,"Dec 12, 1992 ",31,['Spain'],Spain,Leciñena,,,,
,Albano Gutierrez Marin,Goalkeeper,"Oct 11, 1992 ",31,['Spain'],Spain,Algeciras,,,,
,Leo,Goalkeeper,"Jan 30, 1992 ",32,['Spain'],Spain,Alcalá de Henares,,,,
,Toni,Goalkeeper,"Mar 9, 1992 ",32,['Spain'],Spain,San Fernando,,"1,79",,
1.0,Miguel Ángel Sevillano,Goalkeeper,"Jul 17, 1992 ",31,['Spain'],Spain,Palencia,,"1,77",,
,Adrián Mariscal,Goalkeeper,"Sep 30, 1992 ",31,['Spain'],Spain,La Línea de la Concepción,,,,
,Francisco Pérez,Goalkeeper,"Jan 4, 1992 ",32,['Spain'],Spain,Algeciras,,,,
,Carlos Pérez,Goalkeeper,"Jan 1, 1992 ",32,['Spain'],Spain,Sevilla,,,,
1.0,Sebas Gil,Goalkeeper,"Mar 6, 1992 ",32,['Spain'],Spain,La Zarza,,,,
,Jesús Parreño,Goalkeeper,"Feb 11, 1992 ",32,['Spain'],Spain,Casas de Haro,,,,
,Fermín García,Goalkeeper,"Oct 2, 1992 ",31,['Spain'],Spain,Albaida del Aljarafe,,,,
,Edgar Badia,Goalkeeper,"Feb 12, 1992 ",32,['Spain'],Spain,Barcelona,,"1,80",,
1.0,Dennis Díaz,Goalkeeper,"Aug 8, 1992 ",31,['Spain'],Spain,Mieres,,"1,83",,
,Manuel Salas,Goalkeeper,"Apr 18, 1992 ",32,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,91",,
,Sergi Pagès,Goalkeeper,"Mar 9, 1992 ",32,['Spain'],Spain,Begues,,,,
,Miguel Martínez,Goalkeeper,"Jan 14, 1992 ",32,['Spain'],Spain,Murcia,,"1,80",,
13.0,Ángel Lázaro,Goalkeeper,"Jul 21, 1992 ",31,['Spain'],Spain,Zamora,,,,
13.0,Ousmane Kane,Goalkeeper,"May 29, 1992 ",32,['Senegal'],Spain,Blanes,,"1,90",,
,Francesc Benavent,Goalkeeper,"Sep 26, 1992 ",31,['Spain'],Spain,Pobla del Duc,,,,
,Álex Herrera,Goalkeeper,"Apr 21, 1992 ",32,['Spain'],Spain,Trebujena,,"1,81",,
,Borja Angoitia,Goalkeeper,"Apr 23, 1992 ",32,['Spain'],Spain,Bilbao,,"1,90",,
,José Llopis,Goalkeeper,"Sep 18, 1992 ",31,['Spain'],Spain,Gijón,,,,
,Mikel Vicente,Goalkeeper,"Mar 26, 1992 ",32,['Spain'],Spain,,,,,
1.0,Jon Andoni Azpillaga,Goalkeeper,"Aug 12, 1992 ",31,['Spain'],Spain,Mutriku,,"1,86",,
,José Mari Rodelgo,Goalkeeper,"Apr 23, 1992 ",32,['Spain'],Spain,La Villa de Don Fadrique,,,,
,Hueto,Goalkeeper,"Jul 20, 1992 ",31,['Spain'],Spain,Málaga,,,,
,Alberto Cavero,Goalkeeper,"Oct 30, 1992 ",31,['Spain'],Spain,San Clemente,,"1,80",,
,Eric Alcaraz,Goalkeeper,"May 1, 1992 ",32,['Spain'],Spain,Barcelona,,"1,79",,
,Gilen Gabilondo,Goalkeeper,"Jan 28, 1992 ",32,['Spain'],Spain,San Sebastián,,"1,90",,
,Pablo Herrero,Goalkeeper,"Sep 1, 1992 ",31,['Spain'],Spain,Torrelavega,,"1,80",,
,Christian Cabrera,Goalkeeper,"Sep 8, 1992 ",31,['Spain'],Spain,Córdoba,,"1,91",,
,Pablo Coronado,Goalkeeper,"Jul 21, 1992 ",31,['Spain'],Spain,Valencia,,"1,86",,
,Iñaki Zarate,Goalkeeper,"Jan 15, 1992 ",32,['Spain'],Spain,Plentzia,,,,
,Javi González,Goalkeeper,"Mar 31, 1992 ",32,['Spain'],Spain,Parla,,"1,83",,
,Marcos Mataix,Goalkeeper,"Feb 25, 1992 ",32,['Spain'],Spain,Alcoy,,"1,84",,
,Carlos Castarnado,Goalkeeper,"Dec 26, 1992 ",31,['Spain'],Spain,Mataró,,,,
1.0,Rafa de Diego,Goalkeeper,"Jun 23, 1992 ",32,['Spain'],Spain,Oviedo,,,,
,Oscar Retana,Goalkeeper,"Jul 7, 1992 ",32,['Spain'],Spain,Toledo,,,,
,Sergio Lara,Goalkeeper,"Oct 22, 1992 ",31,['Spain'],Spain,Cuenca,,"1,79",,
,Alejandro Zagalá,Goalkeeper,"Mar 16, 1992 ",32,['Spain'],Spain,Castelló de la Plana,,"1,81",,
,Xuso,Goalkeeper,"Sep 14, 1992 ",31,['Spain'],Spain,Alberic,,"1,80",,
,Nil Marín †,Goalkeeper,"Nov 30, 1992","Nov 30, 1992",['Spain'],Spain,,,,,
,Alberto Cantero,Goalkeeper,"Apr 8, 1992 ",32,['Spain'],Spain,Barcelona,,"1,88",,
,Néstor Díaz,Goalkeeper,"Jun 26, 1992 ",32,['Spain'],Spain,Sabadell,,"1,83",,
22.0,Lopito,Goalkeeper,"Sep 30, 1992 ",31,['Spain'],Spain,Jaén,,"1,82",,
,Aitor Vitoria,Goalkeeper,"Jul 26, 1992 ",31,['Spain'],Spain,Igorre,,,,
,Pipa,Goalkeeper,"Jan 16, 1992 ",32,['Spain'],Spain,Calahorra,,"1,82",,
,José Bielsa,Goalkeeper,"Sep 5, 1992 ",31,['Spain'],Spain,Madrid,,,,
,Gorka Magunazelaia,Goalkeeper,"Mar 2, 1992 ",32,['Spain'],Portugal,Bilbao,,"1,85",,
1.0,Albert Quintanas,Goalkeeper,"Aug 11, 1992 ",31,['Spain'],Portugal,Girona,,"1,82",,
,Ricardo Alonso,Goalkeeper,"Jan 23, 1992 ",32,['Spain'],Portugal,Villaviciosa,,"1,85",,
,Kilian Falcón,Goalkeeper,"Sep 28, 1992 ",31,['Spain'],Portugal,Las Palmas de Gran Canaria,,"1,84",,
,José Carlos Álvarez,Goalkeeper,"Dec 31, 1992 ",31,['Spain'],Portugal,Elche,,"1,78",,
,Julen Celaya,Goalkeeper,"Jan 25, 1992 ",32,['Spain'],Portugal,Pasaia,,"1,84",,
,Yeray Gómez,Goalkeeper,"Jun 10, 1992 ",32,['Spain'],Portugal,Selva,,"1,92",,
1.0,Sergio Herrera,Goalkeeper,"Jun 5, 1993 ",31,['Spain'],Spain,Miranda de Ebro,,"1,92",,
1.0,Rubén Yáñez,Goalkeeper,"Oct 12, 1993 ",30,['Spain'],Spain,Blanes,,"1,88",,
,Bernabé Barragán,Goalkeeper,"Feb 18, 1993 ",31,['Spain'],Spain,Los Palacios,,"1,90",,
1.0,Miguel Bañuz,Goalkeeper,"Jun 26, 1993 ",31,['Spain'],Spain,Elche,,"1,88",,
1.0,Rubén Gálvez,Goalkeeper,"May 15, 1993 ",31,['Spain'],Spain,"Aracena, Huelva",,"1,82",,
1.0,Andrés Prieto,Goalkeeper,"Oct 17, 1993 ",30,['Spain'],Spain,Alicante,,"1,94",,
,Adrián Ortolá,Goalkeeper,"Aug 20, 1993 ",30,['Spain'],Spain,Xàbia,,"1,87",,
1.0,José Perales,Goalkeeper,"May 25, 1993 ",31,['Spain'],Spain,Palma de Mallorca,,"1,89",,
1.0,Eduardo de Prados,Goalkeeper,"Dec 7, 1993 ",30,['Spain'],Spain,Pamplona,,,,
1.0,Juan Pérez,Goalkeeper,"Oct 23, 1993 ",30,['Spain'],Spain,A Pobra do Caramiñal,,,,
,Iván López,Goalkeeper,"Jun 22, 1993 ",31,['Spain'],Spain,Nájera,,,,
13.0,Farolo,Goalkeeper,"Aug 23, 1993 ",30,['Spain'],Spain,Villabrágima,,"1,87",,
,Adrián Cascallar,Goalkeeper,"Mar 31, 1993 ",31,['Spain'],Spain,Caldas de Reis,,,,
13.0,David Soria,Goalkeeper,"Apr 4, 1993 ",31,['Spain'],Spain,Madrid,,"1,92",,
,Sergio Rico,Goalkeeper,"Sep 1, 1993 ",30,['Spain'],Spain,Sevilla,,"1,96",,
13.0,Germán Parreño,Goalkeeper,"Feb 16, 1993 ",31,['Spain'],Spain,Elche,,"1,91",,
13.0,Alberto Varo,Goalkeeper,"Mar 18, 1993 ",31,['Spain'],Spain,Tarragona,,"1,91",,
,Álvaro Ratón,Goalkeeper,"Jan 29, 1993 ",31,['Spain'],Spain,O Carballiño,,"1,92",,
,Dani Sotres,Goalkeeper,"May 21, 1993 ",31,['Spain'],Spain,Santiago de Cudeyo,,"1,85",,
,Julio Iricibar,Goalkeeper,"Oct 24, 1993 ",30,['Spain'],Spain,Valladolid,,"1,82",,
1.0,Jon Tena,Goalkeeper,"Feb 21, 1993 ",31,['Spain'],Spain,Irún,,"1,89",,
,Vicente Sabater,Goalkeeper,"Jul 9, 1993 ",31,['Spain'],Spain,Palma de Mallorca,,"1,87",,
,Uri Antonell,Goalkeeper,"Sep 26, 1993 ",30,['Spain'],Spain,Terrassa,,,,
,Javi García,Goalkeeper,"Apr 14, 1993 ",31,['Spain'],Spain,Albacete,,"1,93",,
,Polas,Goalkeeper,"May 10, 1993 ",31,['Spain'],Spain,Añora,,,,
,Alberto Morán,Goalkeeper,"Jun 3, 1993 ",31,['Spain'],Spain,Madrid,,"1,87",,
,Jorge Luis Nogales,Goalkeeper,"Jul 20, 1993 ",30,['Spain'],Spain,Badajoz,,,,
,Miguel Dieste,Goalkeeper,"Dec 23, 1993 ",30,['Spain'],Spain,Boiro,,,,
,Erik Pryce,Goalkeeper,"Jul 13, 1993 ",30,['Spain'],Spain,Bilbao,,,,
,Jacobo Aparicio,Goalkeeper,"Mar 19, 1993 ",31,['Spain'],Spain,Madrid,,,,
,Pablo Barbero,Goalkeeper,"Apr 30, 1993 ",31,['Spain'],Spain,Nava de la Asunción,,,,
1.0,Salvador Tellez,Goalkeeper,"Apr 1, 1993 ",31,['Spain'],Spain,La Linea de la Concepción,,"1,89",,
,Alberto Aragoneses,Goalkeeper,"Sep 8, 1993 ",30,['Spain'],Spain,Madrid,,,,
