Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Leonardo Romero,Goalkeeper,"Aug 23, 1991 ",32,Argentina,Argentina,Rosario,"1,90",-,,Argentina,,,
,Cristian Blanco,Goalkeeper,"Nov 30, 1991 ",32,Argentina,Argentina,Rosario,"1,82",-,,Argentina,,,
,Nicolás Rodríguez,Goalkeeper,"Jan 11, 1991 ",33,Argentina,Argentina,,"1,91",-,,Argentina,,,
,Emmanuel Pontet,Goalkeeper,"Jun 28, 1991 ",32,"Argentina, Italy",Argentina,Puan,"1,84",-,,Argentina, Italy,,
,Gastón Brambatti,Goalkeeper,"Jun 3, 1991 ",32,"Argentina, Italy",Argentina,San Martin,"1,99",-,,Argentina, Italy,,
,Esteban Danieri,Goalkeeper,"May 21, 1991 ",32,Argentina,Argentina,Buenos Aires,,-,,Argentina,,,
,Diego Galanternik,Goalkeeper,"Feb 27, 1991 ",33,Argentina,Argentina,Buenos Aires,"1,84",-,,Argentina,,,
,Rodrigo Lugo,Goalkeeper,"Oct 22, 1991 ",32,Argentina,Argentina,Buenos Aires,"1,91",-,,Argentina,,,
1.0,Emiliano Martínez,Goalkeeper,"Sep 2, 1992 ",31,"Argentina, Spain",Argentina,Mar del Plata,"1,95",€28.00m,,Argentina, Spain,,
13.0,Paulo Gazzaniga,Goalkeeper,"Jan 2, 1992 ",32,"Argentina, Italy",Argentina,Murphy,"1,95",€4.00m,,Argentina, Italy,,
1.0,Alexis Martín Arias,Goalkeeper,"Jul 4, 1992 ",31,Argentina,Argentina,Pellegrini,"1,85",€700k,,Argentina,,,
1.0,Federico Lanzillotta,Goalkeeper,"Dec 1, 1992 ",31,Argentina,Argentina,Villa Luzuriaga,"1,85",€600k,,Argentina,,,
23.0,Rodrìgo Garcìa Accinelli,Goalkeeper,"Jul 24, 1992 ",31,"Argentina, Italy",Argentina,Pehuajo,"1,85",€100k,,Argentina, Italy,,
,Joaquín Mattalia,Goalkeeper,"Apr 26, 1992 ",31,Argentina,Argentina,Etruria,"1,87",€25k,,Argentina,,,
,Joaquín Pucheta,Goalkeeper,"Jun 9, 1992 ",31,Argentina,Argentina,Villa Angela,"1,84",€25k,,Argentina,,,
,Gustavo Aguiar,Goalkeeper,"Aug 15, 1992 ",31,Argentina,Argentina,Parana,"1,87",-,,Argentina,,,
,Matías Giroldi,Goalkeeper,"Dec 9, 1992 ",31,Argentina,Argentina,,"1,86",-,,Argentina,,,
,Emiliano Larrouy,Goalkeeper,"Sep 16, 1992 ",31,Argentina,Argentina,Coronel Pringles,"1,92",-,,Argentina,,,
,Mariano Barufaldi,Goalkeeper,"Sep 4, 1992 ",31,"Argentina, Italy",Argentina,Rosario,"1,90",-,,Argentina, Italy,,
,Federico Díaz,Goalkeeper,"Apr 14, 1992 ",31,Argentina,Argentina,Buenos Aires,"1,85",-,,Argentina,,,
,Facundo Espíndola,Goalkeeper,"Dec 26, 1992","Dec 26, 1992",Argentina,Argentina,,,-,,Argentina,,,
1.0,Gerónimo Rulli,Goalkeeper,"May 20, 1992 ",31,"Argentina, Italy",Argentina,La Plata,"1,89",€6.00m,,Argentina, Italy,,
22.0,Guido Herrera,Goalkeeper,"Feb 29, 1992 ",32,"Argentina, Italy",Argentina,Rio Cuarto,"1,87",€2.00m,,Argentina, Italy,,
23.0,Gaspar Servio,Goalkeeper,"Mar 9, 1992 ",32,Argentina,Argentina,General Belgrano,"1,85",€600k,,Argentina,,,
1.0,Ignacio Arce,Goalkeeper,"Feb 8, 1992 ",32,Argentina,Argentina,Parana,"1,85",€400k,,Argentina,,,
,Carlos Franco,Goalkeeper,"Jan 3, 1992 ",32,Argentina,Argentina,Misiones,"1,85",€75k,,Argentina,,,
,Juan Manuel Lungarzo,Goalkeeper,"Dec 12, 1992 ",31,"Argentina, Germany",Argentina,Chivilcoy,"1,82",€25k,,Argentina, Germany,,
,Jonathan Lemos,Goalkeeper,"Sep 30, 1992 ",31,Argentina,Argentina,Buenos Aires,"1,84",-,,Argentina,,,
,Javier Balbuena,Goalkeeper,"Jan 19, 1992 ",32,Argentina,Argentina,Moron,"1,87",-,,Argentina,,,
,Leonardo Gomez,Goalkeeper,"Apr 18, 1992 ",31,Argentina,Argentina,,"1,90",-,,Argentina,,,
,Juan Pablo Domínguez,Goalkeeper,"Feb 17, 1992 ",32,Argentina,Argentina,Buenos Aires,"1,92",-,,Argentina,,,
,Emanuel Alarcón,Goalkeeper,"Nov 11, 1992 ",31,Argentina,Argentina,,"1,83",-,,Argentina,,,
,Gonzalo Carniel,Goalkeeper,"Feb 1, 1992 ",32,Argentina,Argentina,Buenos Aires,,-,,Argentina,,,
,Alan Minaglia,Goalkeeper,"Jul 16, 1992 ",31,"Argentina, Italy",Argentina,,"1,80",-,,Argentina, Italy,,
,Abraham Reartes,Goalkeeper,"Apr 26, 1992 ",31,Argentina,Argentina,Santa Fe,,-,,Argentina,,,
,Gonzalo Acevedo,Goalkeeper,"Feb 17, 1992 ",32,Argentina,Argentina,Salto,,-,,Argentina,,,
,Juan Figueroa,Goalkeeper,"Jul 14, 1992 ",31,Argentina,Argentina,,"1,76",-,,Argentina,,,
1.0,Walter Benítez,Goalkeeper,"Jan 19, 1993 ",31,"Argentina, France",Argentina,General San Martin,"1,91",€13.00m,,Argentina, France,,
25.0,Nahuel Losada,Goalkeeper,"Apr 17, 1993 ",30,Argentina,Argentina,Berisso,"1,88",€3.00m,,Argentina,,,
22.0,Nicolás Avellaneda,Goalkeeper,"Feb 24, 1993 ",31,Argentina,Argentina,Rio Tercero,"1,91",€300k,,Argentina,,,
13.0,Juan Dobboletta,Goalkeeper,"Jan 6, 1993 ",31,Argentina,Argentina,Carcarana,"1,85",€75k,,Argentina,,,
,Franco Agüero,Goalkeeper,"Mar 24, 1993 ",30,Argentina,Argentina,Pergamino,"1,91",€50k,,Argentina,,,
,Mauricio Aquino,Goalkeeper,"Oct 27, 1993 ",30,Argentina,Argentina,Jacinto Arauz,"1,85",€10k,,Argentina,,,
,Franco Kratina,Goalkeeper,"Jul 13, 1993 ",30,Argentina,Argentina,Cordoba,"1,83",-,,Argentina,,,
,Lucas Roa,Goalkeeper,"Jul 21, 1993 ",30,Argentina,Argentina,,"1,85",-,,Argentina,,,
,Fernando Vijande,Goalkeeper,"Nov 9, 1993 ",30,"Argentina, Spain",Argentina,General Viamonte,"1,93",-,,Argentina, Spain,,
1.0,Mauro Alcaraz,Goalkeeper,N/A ,31,"Argentina, Italy",Argentina,Viedma,"1,85",-,,Argentina, Italy,,
,Facundo Tavolieri,Goalkeeper,"Apr 28, 1993 ",30,"Argentina, Italy",Argentina,,"1,88",-,,Argentina, Italy,,
,Mauro Leguiza,Goalkeeper,"Aug 14, 1993 ",30,Argentina,Argentina,Resistencia,"1,86",-,,Argentina,,,
,Franco Thomas,Goalkeeper,"Jul 2, 1993 ",30,"Argentina, Italy",Argentina,Tandil,"1,88",-,,Argentina, Italy,,
1.0,Conan Ledesma,Goalkeeper,"Feb 13, 1993 ",31,"Argentina, Italy",Argentina,Pergamino,"1,86",€6.00m,,Argentina, Italy,,
1.0,Nico Ratti,Goalkeeper,"Sep 18, 1993 ",30,"Argentina, Italy",Argentina,San Rafael,"1,79",€400k,,Argentina, Italy,,
25.0,Brian Olivera,Goalkeeper,"Dec 13, 1993 ",30,Argentina,Argentina,Cordoba,"1,83",€300k,,Argentina,,,
,Cristian Arce,Goalkeeper,"Aug 27, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,82",€50k,,Argentina,,,
,Luciano Silva,Goalkeeper,"Aug 4, 1993 ",30,Argentina,Argentina,Mendoza,"1,85",€10k,,Argentina,,,
,Gabriel Azcona,Goalkeeper,"Jan 3, 1993 ",31,Argentina,Argentina,,,-,,Argentina,,,
,Ceferino Arregui,Goalkeeper,"Sep 13, 1993 ",30,Argentina,Argentina,Senillosa,,-,,Argentina,,,
,Germán Yacaruso,Goalkeeper,"Jan 6, 1993 ",31,"Argentina, Italy",Argentina,Buenos Aires,"1,90",-,,Argentina, Italy,,
,Matias Vivaldo,Goalkeeper,"Dec 4, 1993 ",30,"Argentina, Spain",Argentina,Buenos Aires,"1,97",-,,Argentina, Spain,,
,Leonardo Torres,Goalkeeper,"Apr 12, 1993 ",30,Argentina,Argentina,,,-,,Argentina,,,
,Francisco Del Riego,Goalkeeper,"Mar 24, 1993 ",30,Argentina,Argentina,Rivadavia,"1,82",-,,Argentina,,,
,Nicolas Arjona,Goalkeeper,"Aug 31, 1993 ",30,"Argentina, Italy",Argentina,Mendoza,"1,82",-,,Argentina, Italy,,
,Carlos Marques,Goalkeeper,"Feb 23, 1993 ",31,Argentina,Argentina,Buenos Aires,"1,88",-,,Argentina,,,
,Pablo Adasme,Goalkeeper,"Oct 25, 1993 ",30,Argentina,Argentina,San Rafael,"1,82",-,,Argentina,,,
,Guido Rossetti,Goalkeeper,"May 12, 1993 ",30,Argentina,Argentina,Suipacha,,-,,Argentina,,,
,Ignacio Torres,Goalkeeper,"Mar 23, 1993 ",30,Argentina,Argentina,Necochea,"1,86",-,,Argentina,,,
,Nicolás Báez,Goalkeeper,"Aug 27, 1993 ",30,Argentina,Argentina,Arata,"1,83",-,,Argentina,,,
,Nehemías Macedo,Goalkeeper,"Feb 17, 1993 ",31,Argentina,Argentina,Buenos Aires,,-,,Argentina,,,
,Matías Draghi,Goalkeeper,"Feb 22, 1993 ",31,Argentina,Argentina,San Rafael,"1,90",-,,Argentina,,,
,Alan Depotte,Goalkeeper,"May 18, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,83",-,,Argentina,,,
,Brian Ferri,Goalkeeper,"Jul 26, 1993 ",30,Argentina,Argentina,Venado Tuerto,"1,84",-,,Argentina,,,
1.0,Juan Musso,Goalkeeper,"May 6, 1994 ",29,"Argentina, Italy",Argentina,San Nicolas,"1,91",€6.50m,,Argentina, Italy,,
34.0,Andrés Mehring,Goalkeeper,"Apr 19, 1994 ",29,Argentina,Argentina,Franck,"1,91",€350k,,Argentina,,,
,Matías Basterrechea,Goalkeeper,"Jan 2, 1994 ",30,"Argentina, Portugal",Argentina,La Plata,"1,91",€100k,,Argentina, Portugal,,
,Matías Wysocki,Goalkeeper,"Feb 18, 1994 ",30,Argentina,Argentina,Buenos Aires,"1,87",€10k,,Argentina,,,
,Álvaro Rezzano,Goalkeeper,"Jul 7, 1994 ",29,"Argentina, United States",Argentina,Buenos Aires,"1,93",-,,Argentina, United States,,
,Ignacio Díaz Peyrous,Goalkeeper,"Mar 26, 1994 ",29,Argentina,Argentina,Capital Federal,"1,88",-,,Argentina,,,
,Juan Torralba,Goalkeeper,"Jun 19, 1994 ",29,Argentina,Argentina,Mar del Plata,"1,90",-,,Argentina,,,
,Fermín Holgado,Goalkeeper,"May 17, 1994 ",29,"Argentina, Spain",Argentina,Trenque Lauquen,"1,96",-,,Argentina, Spain,,
,Ariel Bogarín,Goalkeeper,"Nov 1, 1994 ",29,Argentina,Argentina,Adrogue,,-,,Argentina,,,
,Fernando Lugo,Goalkeeper,"Jul 7, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,88",-,,Argentina,,,
,Alan Aldalla,Goalkeeper,"Jul 5, 1994 ",29,Argentina,Argentina,Mendoza,"1,88",-,,Argentina,,,
,Ignacio Acordino,Goalkeeper,"Jan 25, 1994 ",30,"Argentina, Italy",Argentina,Chacras de Coria,,-,,Argentina, Italy,,
,Nicolás Sequeira,Goalkeeper,"Aug 30, 1994 ",29,Argentina,Argentina,Venado Tuerto,"1,82",-,,Argentina,,,
1.0,Joaquín Papaleo,Goalkeeper,"Mar 23, 1994 ",29,Argentina,Argentina,Santo Tome,"1,88",€350k,,Argentina,,,
,Rodrigo Saracho,Goalkeeper,"Jan 6, 1994 ",30,Argentina,Argentina,General Pacheco,"1,93",€175k,,Argentina,,,
,Bruno Galván,Goalkeeper,"May 8, 1994 ",29,Argentina,Argentina,Buenos Aires,"1,86",€100k,,Argentina,,,
,Gonzalo Rehak,Goalkeeper,"Jan 11, 1994 ",30,"Argentina, Italy",Argentina,Bernal,"1,86",€10k,,Argentina, Italy,,
1.0,Santiago Sendín,Goalkeeper,"Dec 8, 1994 ",29,"Argentina, Spain",Argentina,,"1,82",-,,Argentina, Spain,,
,Franco Moscaritolo,Goalkeeper,"Aug 5, 1994 ",29,"Argentina, Italy",Argentina,Neuquen,"1,84",-,,Argentina, Italy,,
,Sergio Meli,Goalkeeper,"Aug 27, 1994 ",29,Argentina,Argentina,,,-,,Argentina,,,
,Lucio Cid Hernando,Goalkeeper,"Oct 5, 1994 ",29,"Argentina, Spain",Argentina,Buenos Aires,"1,80",-,,Argentina, Spain,,
,Lucio Chiappero,Goalkeeper,"May 26, 1994 ",29,Argentina,Argentina,Hersilia,"1,87",-,,Argentina,,,
35.0,Oscar Acosta,Goalkeeper,"Sep 9, 1994 ",29,Argentina,Argentina,Rawson,"1,90",-,,Argentina,,,
,Gonzalo Yordan,Goalkeeper,"Mar 20, 1994 ",30,Argentina,Argentina,,"1,85",-,,Argentina,,,
,Ariel Bulasio,Goalkeeper,"Jun 4, 1994 ",29,Argentina,Argentina,Mar del Plata,"1,91",-,,Argentina,,,
1.0,Agustín Rossi,Goalkeeper,"Aug 21, 1995 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,93",€6.00m,,Argentina, Italy,,
1.0,Tomás Marchiori,Goalkeeper,"Jun 20, 1995 ",28,"Argentina, Italy",Argentina,Godoy Cruz,"1,86",€2.80m,,Argentina, Italy,,
1.0,José Devecchi,Goalkeeper,"Jul 9, 1995 ",28,"Argentina, Italy",Argentina,Corrientes,"1,89",€1.70m,,Argentina, Italy,,
42.0,Lucas Acosta,Goalkeeper,"Mar 12, 1995 ",29,Argentina,Argentina,Cordoba,"1,87",€750k,,Argentina,,,
1.0,Maximiliano Velazco,Goalkeeper,"Mar 8, 1995 ",29,Argentina,Argentina,Villa Constitucion,"1,86",€350k,,Argentina,,,
,Facundo Ferrero,Goalkeeper,"Apr 5, 1995 ",28,Argentina,Argentina,La Reja,"1,84",€125k,,Argentina,,,
,Matías Budiño,Goalkeeper,"Jul 3, 1995 ",28,Argentina,Argentina,San Pedro,"1,87",€75k,,Argentina,,,
,Damián Tello,Goalkeeper,"Sep 23, 1995 ",28,Argentina,Argentina,Mendoza,"1,90",€25k,,Argentina,,,
,Mariano Ramos,Goalkeeper,"Jan 20, 1995 ",29,Argentina,Argentina,,,-,,Argentina,,,
,Octavio Blanchet,Goalkeeper,"May 15, 1995 ",28,Argentina,Argentina,,"1,78",-,,Argentina,,,
,Jairo Diaz,Goalkeeper,"Apr 12, 1995 ",28,Argentina,Argentina,,"1,83",-,,Argentina,,,
23.0,Nicolás Felker,Goalkeeper,"Jul 27, 1995 ",28,Argentina,Argentina,,"1,90",-,,Argentina,,,
1.0,Esteban Ruíz Díaz,Goalkeeper,"Jul 20, 1995 ",28,Argentina,Argentina,,"1,85",-,,Argentina,,,
22.0,Ezequiel Unsain,Goalkeeper,"Mar 9, 1995 ",29,Argentina,Argentina,Villa Alcaraz,"1,88",€3.00m,,Argentina,,,
13.0,Lucas Chaves,Goalkeeper,"Aug 9, 1995 ",28,Argentina,Argentina,Martin Coronado,"1,82",€1.80m,,Argentina,,,
23.0,Nelson Insfrán,Goalkeeper,"May 24, 1995 ",28,Argentina,Argentina,Clorinda,"1,79",€800k,,Argentina,,,
13.0,Daniel Sappa,Goalkeeper,"Feb 9, 1995 ",29,Argentina,Argentina,Villa Elisa,"1,93",€400k,,Argentina,,,
1.0,Nicolás Temperini,Goalkeeper,"Feb 9, 1995 ",29,Argentina,Argentina,Villa Eloisa,"1,86",€200k,,Argentina,,,
,Lisandro Mitre,Goalkeeper,"Dec 18, 1995 ",28,Argentina,Argentina,,"1,85",€100k,,Argentina,,,
1.0,Marcos Zappacosta,Goalkeeper,"Apr 17, 1995 ",28,"Argentina, Italy",Argentina,Mar del Plata,"1,88",€50k,,Argentina, Italy,,
1.0,Mateo Grasso,Goalkeeper,"Dec 6, 1995 ",28,"Argentina, Italy",Argentina,Cordoba,"1,87",€25k,,Argentina, Italy,,
,Rafael Lapi,Goalkeeper,"Nov 16, 1995 ",28,Argentina,Argentina,,"1,85",-,,Argentina,,,
,Juan Cruz Cavagna,Goalkeeper,"Feb 21, 1995 ",29,Argentina,Argentina,,"1,78",-,,Argentina,,,
,Alexis Bonet,Goalkeeper,"Mar 15, 1995 ",29,Argentina,Argentina,Corral De Bustos,"1,86",-,,Argentina,,,
,David Correa,Goalkeeper,"Jul 8, 1995 ",28,Argentina,Argentina,,"1,81",-,,Argentina,,,
,Germán Cheppi,Goalkeeper,"Sep 8, 1995 ",28,Argentina,Argentina,,,-,,Argentina,,,
,Lautaro Menéndez,Goalkeeper,"May 8, 1995 ",28,"Argentina, Italy",Argentina,Laborde,"1,85",-,,Argentina, Italy,,
,Matías Soler,Goalkeeper,"Apr 18, 1995 ",28,Argentina,Argentina,San Pedro,"1,76",-,,Argentina,,,
,Emilio Di Fulvio,Goalkeeper,"May 17, 1995 ",28,Argentina,Argentina,Carreras,"1,80",-,,Argentina,,,
,Tomás Figueroa,Goalkeeper,"Apr 20, 1995 ",28,Argentina,Argentina,Buenos Aires,"1,83",-,,Argentina,,,
,Alan Martínez,Goalkeeper,"Jan 19, 1995 ",29,"Argentina, Italy",Argentina,San Rafael Mendoza,"1,95",-,,Argentina, Italy,,
,Martín García,Goalkeeper,"Mar 9, 1995 ",29,Argentina,Argentina,Bahia Blanca,"1,81",-,,Argentina,,,
,Gonzalo Laborda,Goalkeeper,"Jan 13, 1995 ",29,"Argentina, Italy",Argentina,Saladillo,"1,94",-,,Argentina, Italy,,
,Juan Boiero,Goalkeeper,"Sep 30, 1995 ",28,"Argentina, Italy",Argentina,Cordoba,"1,90",-,,Argentina, Italy,,
,Matías Vaccaneo,Goalkeeper,"Jun 12, 1995 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,92",-,,Argentina, Italy,,
,René Moyano,Goalkeeper,"Mar 16, 1995 ",29,Argentina,Argentina,San Miguel,"1,78",-,,Argentina,,,
,Yannick Millenaar,Goalkeeper,"Feb 9, 1995 ",29,"Netherlands, Argentina",Argentina,Buenos Aires,"1,87",-,,Netherlands, Argentina,,
25.0,Augusto Batalla,Goalkeeper,"Apr 30, 1996 ",27,"Argentina, Italy",Argentina,Hurlingham,"1,86",€6.00m,,Argentina, Italy,,
1.0,Ignacio Chicco,Goalkeeper,"Jun 30, 1996 ",27,Argentina,Argentina,Brinkmann,"1,84",€1.30m,,Argentina,,,
25.0,Gastón Gómez,Goalkeeper,"Mar 4, 1996 ",28,Argentina,Argentina,Mar del Plata,"1,90",€1.00m,,Argentina,,,
13.0,Marcos Ledesma,Goalkeeper,"Sep 15, 1996 ",27,Argentina,Argentina,Rio Cuarto,"1,91",€800k,,Argentina,,,
12.0,Roberto Ramírez,Goalkeeper,"Jul 7, 1996 ",27,Argentina,Argentina,Mendoza,"1,88",€275k,,Argentina,,,
,Alan Sosa,Goalkeeper,"Apr 27, 1996 ",27,Argentina,Argentina,Reconquista,"1,83",€175k,,Argentina,,,
,Gabriel Atamañuk,Goalkeeper,"Apr 9, 1996 ",27,"Argentina, Ukraine",Argentina,Moreno,"1,92",€50k,,Argentina, Ukraine,,
,Joaquín Mendive,Goalkeeper,"Aug 8, 1996 ",27,"Argentina, Italy",Argentina,Ezeiza,"1,83",€50k,,Argentina, Italy,,
,Facundo Abraham,Goalkeeper,"Jan 8, 1996 ",28,Argentina,Argentina,,"1,84",€25k,,Argentina,,,
,Alan González,Goalkeeper,"Jul 22, 1996 ",27,Argentina,Argentina,Lomas de Zamora,"1,87",€10k,,Argentina,,,
,Facundo Désima,Goalkeeper,"Apr 11, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
,Nicolás Grande,Goalkeeper,"Jul 7, 1996 ",27,Argentina,Argentina,,"1,86",-,,Argentina,,,
,Juan Cruz Cuesta,Goalkeeper,"Jul 9, 1996 ",27,Argentina,Argentina,Pergamino,"1,90",-,,Argentina,,,
12.0,Matías Mansilla,Goalkeeper,"Feb 15, 1996 ",28,Argentina,Argentina,Los Juries,"1,91",€2.00m,,Argentina,,,
13.0,Facundo Altamirano,Goalkeeper,"Mar 21, 1996 ",28,Argentina,Argentina,Rojas,"1,86",€1.30m,,Argentina,,,
1.0,Nicolás Campisi,Goalkeeper,"Oct 29, 1996 ",27,Argentina,Argentina,Viedma,"1,88",€800k,,Argentina,,,
20.0,Axel Werner,Goalkeeper,"Feb 28, 1996 ",28,"Argentina, Italy",Argentina,Rafaela,"1,91",€600k,,Argentina, Italy,,
,Leonardo Silva,Goalkeeper,"Jul 15, 1996 ",27,Argentina,Argentina,Santa Fe,"1,85",€225k,,Argentina,,,
34.0,Marco Wolff,Goalkeeper,"Dec 14, 1996 ",27,"Argentina, Israel",Argentina,Buenos Aires,"1,90",€150k,,Argentina, Israel,,
,Brian Bustos,Goalkeeper,"Aug 22, 1996 ",27,Argentina,Argentina,Larroque,"1,85",€50k,,Argentina,,,
30.0,Gonzalo Paz,Goalkeeper,"May 29, 1996 ",27,Argentina,Argentina,Lomas de Zamora,"1,85",€25k,,Argentina,,,
,Nahuel Pezzini,Goalkeeper,"Nov 13, 1996 ",27,Argentina,Argentina,Chajari,"1,86",€25k,,Argentina,,,
,Matías Bravo,Goalkeeper,"Jun 5, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
,Sebastián Nieto,Goalkeeper,"Sep 1, 1996 ",27,Argentina,Argentina,Capital Federal,"1,86",-,,Argentina,,,
,David Rodriguez,Goalkeeper,"Feb 28, 1996 ",28,Argentina,Argentina,,"1,83",-,,Argentina,,,
1.0,Jorge Serra,Goalkeeper,"Aug 26, 1996 ",27,Argentina,Argentina,,"1,82",-,,Argentina,,,
,Tiago Libares,Goalkeeper,"Dec 15, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,85",-,,Argentina,,,
,Pedro Formosa,Goalkeeper,"Feb 1, 1996 ",28,Argentina,Argentina,,,-,,Argentina,,,
,Nahuel Clavero,Goalkeeper,"Jun 4, 1996 ",27,Argentina,Argentina,,"1,84",-,,Argentina,,,
,Gianfranco Cao,Goalkeeper,"Sep 14, 1996 ",27,"Argentina, Italy",Argentina,Capitan Bermudez,"1,88",-,,Argentina, Italy,,
,Alan Ferreyra,Goalkeeper,"Apr 18, 1996 ",27,Argentina,Argentina,Berazategui,"1,85",-,,Argentina,,,
,Pablo Fernández,Goalkeeper,"Aug 14, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
,Joaquín Aylagas,Goalkeeper,"Mar 15, 1996 ",28,Argentina,Argentina,Santa Fe,"1,84",-,,Argentina,,,
,Tómas Casas,Goalkeeper,"Sep 27, 1996 ",27,Argentina,Argentina,Mina Clavero,"1,83",-,,Argentina,,,
,Jonathan Sánchez,Goalkeeper,"Aug 3, 1996 ",27,Argentina,Argentina,Cordoba,,-,,Argentina,,,
,Ezequiel Bacher,Goalkeeper,"Apr 26, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,90",-,,Argentina,,,
,Joaquín Marchionno,Goalkeeper,"May 13, 1996 ",27,Argentina,Argentina,Buenos Aires,"1,87",-,,Argentina,,,
1.0,Guillermo Pedelacq,Goalkeeper,"Feb 27, 1996 ",28,Argentina,Argentina,,"1,83",-,,Argentina,,,
,Enzo López,Goalkeeper,"Nov 19, 1996 ",27,Argentina,Argentina,Santiago del Estero,"1,85",-,,Argentina,,,
,Federico Rojas,Goalkeeper,"Oct 21, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
1.0,Joaquin Ketlun,Goalkeeper,"Apr 2, 1996 ",27,"Argentina, Croatia",Argentina,Buenos Aires,"1,86",-,,Argentina, Croatia,,
,Agustín Rodríguez,Goalkeeper,"Nov 14, 1996 ",27,Argentina,Argentina,,,-,,Argentina,,,
,Iván López,Goalkeeper,"Feb 17, 1996 ",28,Argentina,Argentina,Pontevedra,"1,87",-,,Argentina,,,
,Franco Pizzicanella,Goalkeeper,"May 29, 1996 ",27,Argentina,Argentina,San Miguel de Tucuman,"1,83",-,,Argentina,,,
25.0,Facundo Cambeses,Goalkeeper,"Apr 9, 1997 ",26,"Argentina, Italy",Argentina,Adrogue,"1,86",€3.30m,,Argentina, Italy,,
33.0,Ezequiel Centurión,Goalkeeper,"May 20, 1997 ",26,Argentina,Argentina,Cipolletti,"1,84",€600k,,Argentina,,,
,Lucas Bruera,Goalkeeper,"Oct 19, 1997 ",26,Argentina,Argentina,La Plata,"1,84",€300k,,Argentina,,,
25.0,Franco Ravizzoli,Goalkeeper,"Jul 9, 1997 ",26,Argentina,Argentina,Mar del Plata,"1,88",€200k,,Argentina,,,
,Juan Pablo Noce,Goalkeeper,"Aug 5, 1997 ",26,"Argentina, Italy",Argentina,City Bell,"1,85",€25k,,Argentina, Italy,,
,Santiago Nogales,Goalkeeper,"Dec 27, 1997 ",26,Argentina,Argentina,,,-,,Argentina,,,
,Nahuel Cajal,Goalkeeper,"Feb 18, 1997 ",27,Argentina,Argentina,Mar del Plata,"1,80",-,,Argentina,,,
,Juan Pablo Lungarzo,Goalkeeper,"Oct 10, 1997 ",26,"Argentina, Germany",Argentina,Chivilcoy,"1,89",-,,Argentina, Germany,,
,Ignacio Colombo,Goalkeeper,"Aug 20, 1997 ",26,Argentina,Argentina,Rosario,"1,92",-,,Argentina,,,
,Daniel Ibáñez,Goalkeeper,"Nov 28, 1997","Nov 28, 1997",Argentina,Argentina,Tucuman,,-,,Argentina,,,
,Cristian Martínez,Goalkeeper,"Aug 5, 1997 ",26,Argentina,Argentina,General San Martin,"1,89",-,,Argentina,,,
,Juan Pablo Mazza,Goalkeeper,"Feb 28, 1997 ",27,Argentina,Argentina,Tandil,"1,83",-,,Argentina,,,
,Nicolás Stella,Goalkeeper,"Mar 26, 1997 ",26,Argentina,Argentina,Avellaneda,"1,88",-,,Argentina,,,
12.0,Ramiro Macagno,Goalkeeper,"Mar 18, 1997 ",27,"Argentina, Italy",Argentina,Alicia,"1,85",€2.50m,,Argentina, Italy,,
30.0,Marcelo Miño,Goalkeeper,"Aug 21, 1997 ",26,Argentina,Argentina,Guatimozin,"1,86",€350k,,Argentina,,,
1.0,Juan Bolado,Goalkeeper,"Jul 22, 1997 ",26,"Argentina, Italy",Argentina,Mendoza,"1,82",€250k,,Argentina, Italy,,
,Leandro Finochietto,Goalkeeper,"Apr 25, 1997 ",26,"Argentina, Italy",Argentina,Capital Federal,"1,86",€175k,,Argentina, Italy,,
,Eros de Luca,Goalkeeper,"Nov 10, 1997 ",26,"Argentina, Italy",Argentina,Buenos Aires,"1,91",-,,Argentina, Italy,,
,Alexis Escalzo,Goalkeeper,"Aug 2, 1997 ",26,Argentina,Argentina,,,-,,Argentina,,,
,Mauro Priotti,Goalkeeper,"Mar 1, 1997 ",27,Argentina,Argentina,,"1,81",-,,Argentina,,,
,Brian Beiró,Goalkeeper,"Sep 2, 1997 ",26,Argentina,Argentina,,"1,88",-,,Argentina,,,
30.0,Nicolas Delpino,Goalkeeper,N/A ,26,"Argentina, Italy",Argentina,Los Zorros,"1,92",-,,Argentina, Italy,,
,Federico Gesualdi,Goalkeeper,"Sep 9, 1997 ",26,"Argentina, Italy",Argentina,Lomas de Zamora,"1,91",-,,Argentina, Italy,,
,Lucas Robledo,Goalkeeper,"Apr 26, 1997 ",26,Argentina,Argentina,,,-,,Argentina,,,
,Matías Montero,Goalkeeper,"Jan 15, 1997 ",27,Argentina,Argentina,San Miguel de Tucuman,"1,81",-,,Argentina,,,
