Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Julien Coleno,Goalkeeper,"Feb 22, 1991 ",33,['France'],France,Gien,,-,
,Grégoire Placca,Goalkeeper,"Feb 3, 1991 ",33,['France'],France,Paris,"1,91",-,
,Benjamin Dubois,Goalkeeper,"Nov 27, 1991 ",32,['France'],France,Vitry-le-François,"1,86",-,
,Maxime Filliette,Goalkeeper,"Apr 30, 1991 ",32,['France'],France,Boulogne-sur-Mer,,-,
,Vincent Pappalardo,Goalkeeper,"Jun 7, 1991 ",32,['France'],France,Sète,"1,80",-,
,Guytout Panda,Goalkeeper,"Jun 5, 1991 ",32,['France'],France,Saint-Maur-des-Fossés,"1,78",-,
1.0,Anthony Bal,Goalkeeper,"May 22, 1991 ",32,['France'],France,Bourg-en-Bresse,"1,78",-,
,Yann Passet,Goalkeeper,"Nov 6, 1991 ",32,['France'],France,Cannes,"1,83",-,
,Yannick Gigliarelli,Goalkeeper,"Apr 20, 1991 ",32,['France'],France,Ajaccio,"1,74",-,
,Jordane Anceaux,Goalkeeper,"Jun 7, 1991 ",32,['France'],France,Vannes,"1,86",-,
1.0,Antoine Petit,Goalkeeper,"Jun 27, 1991 ",32,['France'],France,Fleury-Mérogis,"1,91",-,
,Steven Kerzil,Goalkeeper,"Jan 24, 1991 ",33,['France'],France,Brest,,-,
,Lucas Veronese,Goalkeeper,"Feb 6, 1991 ",33,['France'],France,Cagnes-sur-Mer,"1,87",-,
,Julien Le Metayer,Goalkeeper,"Sep 20, 1991 ",32,['France'],France,Pontivy,"1,82",-,
,Johan Crespin,Goalkeeper,"Jan 10, 1991 ",33,['France'],France,Nîmes,"1,81",-,
30.0,Ali Ahamada,Goalkeeper,"Aug 19, 1991 ",32,"['Comoros', 'France']",France,Martigues,"1,89",-,
,Marc Vidal,Goalkeeper,"Jun 3, 1991 ",32,['France'],France,Saint-Affrique,"1,83",-,
,Kévin Dolmadjian,Goalkeeper,"May 27, 1991 ",32,"['France', 'Armenia']",France,Thiais,"1,92",-,
,Mathieu Sail,Goalkeeper,"Feb 6, 1991 ",33,['France'],France,Villepinte,"1,85",-,
,Romain Lejeune,Goalkeeper,"May 21, 1991 ",32,['France'],France,Drancy,"1,83",-,
,Gwendal Guillemette,Goalkeeper,"Jan 31, 1991 ",33,['France'],France,Vannes,"1,85",-,
,Anthony Pallares,Goalkeeper,"May 18, 1991 ",32,['France'],France,Marseille,"1,90",-,
,Tarek Mahsas,Goalkeeper,"Jun 18, 1991 ",32,"['France', 'Algeria']",France,Paris,"1,82",-,
,Tom Quedeville,Goalkeeper,"Jun 4, 1991 ",32,['France'],France,Rouen,"1,91",-,
,Jérémy Malherbe,Goalkeeper,"Mar 15, 1991 ",32,['France'],France,Straßburg,"1,96",-,
,Nicolas Radovic,Goalkeeper,"Feb 6, 1991 ",33,"['France', 'Serbia']",France,Caen,"1,85",-,
,Jonathan Ligali,Goalkeeper,"May 28, 1991 ",32,"['France', 'Benin']",France,Montpellier,"1,84",-,
,Nicolas Caraux,Goalkeeper,"Mar 4, 1991 ",32,['France'],France,Versailles,"1,87",-,
,Jérôme Reisacher,Goalkeeper,"Jan 26, 1991 ",33,['France'],France,Haguenau,,-,
31.0,Anthony Mfa Mezui,Goalkeeper,"Mar 7, 1991 ",32,"['Gabon', 'France']",France,Beauvais,"1,82",-,
,Pierrick Cros,Goalkeeper,"Jun 23, 1991 ",32,['France'],France,Albi,"1,85",-,
,Maxime Cassara,Goalkeeper,"Aug 21, 1991 ",32,['France'],France,Bron,"1,91",-,
,Erwin Zelazny,Goalkeeper,"Sep 22, 1991 ",32,"['France', 'Poland']",France,Grande-Synthe,"1,86",-,
16.0,Edouard Mendy,Goalkeeper,"Mar 1, 1992 ",32,"['Senegal', 'Guinea-Bissau']",France,Montivilliers,"1,94",€10.00m,
16.0,Baptiste Valette,Goalkeeper,"Sep 1, 1992 ",31,['France'],France,Sète,"1,85",€250k,
30.0,Cyril Boukhit,Goalkeeper,"Jan 16, 1992 ",32,"['Algeria', 'France']",France,Marseille,"1,91",€100k,
1.0,Benoit Beaujeon,Goalkeeper,"Aug 19, 1992 ",31,['France'],France,Loire-Authion,"1,80",€75k,
,Jonathan Jaubert,Goalkeeper,"Nov 17, 1992 ",31,['France'],France,Bordeaux,"1,96",-,
,Florian Masson,Goalkeeper,"Apr 11, 1992 ",31,['France'],France,Nantes,,-,
,Jean-Baptiste Fourneuve,Goalkeeper,"Feb 24, 1992 ",32,['France'],France,Clermont-Ferrand,"1,89",-,
,Adel Taïder,Goalkeeper,"Sep 11, 1992 ",31,"['France', 'Algeria']",France,Castres,"1,82",-,
,Anthony Rivière,Goalkeeper,"Apr 30, 1992 ",31,['France'],France,Toulouse,"1,80",-,
,Lorry Levionnois,Goalkeeper,"Aug 16, 1992 ",31,['France'],France,Caen,,-,
,Ibrahima Dabo,Goalkeeper,"Jul 22, 1992 ",31,"['Madagascar', 'France']",France,Créteil,"1,82",-,
,Arthur Chazelle,Goalkeeper,"Apr 14, 1992 ",31,['France'],France,Roanne,,-,
,Siegfried Aissi-Kede,Goalkeeper,"Jan 5, 1992 ",32,"['France', 'Cameroon']",France,Metz,"1,85",-,
33.0,Théo Defourny,Goalkeeper,"Apr 25, 1992 ",31,"['Belgium', 'France']",France,Bourg Saint Maurice,"1,96",€650k,
16.0,Martin Sourzac,Goalkeeper,"Mar 25, 1992 ",31,['France'],France,Vendôme,"1,86",€200k,
,Abdoulaye Diallo,Goalkeeper,"Mar 30, 1992 ",31,"['Senegal', 'France']",France,Reims,"1,91",€100k,
,Clément Guiot,Goalkeeper,"Feb 29, 1992 ",32,['France'],France,Moulins,"1,74",-,
,Trystan Hoeffling,Goalkeeper,"Mar 2, 1992 ",32,['France'],France,Chartres,,-,
,Romain Berregard,Goalkeeper,"May 25, 1992 ",31,['France'],France,Landerneau,,-,
,Romain Lorandi,Goalkeeper,"Mar 12, 1992 ",31,['France'],France,Lens,,-,
,Jérémy Quiez,Goalkeeper,"Sep 9, 1992 ",31,['France'],France,Aix-en-Provence,,-,
,Maxime Suriani,Goalkeeper,"Jan 12, 1992 ",32,['France'],France,Saint-Dié,,-,
,Nathan Monti,Goalkeeper,"May 6, 1992 ",31,['France'],France,Saint-Martin-d'Hères,"1,81",-,
,Carl Guellec,Goalkeeper,"Sep 24, 1992 ",31,['France'],France,Quimper,,-,
,Arnaud Gastal,Goalkeeper,"Apr 23, 1992 ",31,['France'],France,Suresnes,"1,77",-,
1.0,Jonathan Monteiro,Goalkeeper,"Feb 8, 1992 ",32,"['France', 'Portugal']",France,Trappes,"1,84",-,
,Maxime Mannoni,Goalkeeper,"Feb 26, 1992 ",32,['France'],France,,"1,86",-,
,Jean-Baptiste Gueydon,Goalkeeper,"Jul 23, 1992 ",31,['France'],France,Aubagne,"1,81",-,
,Raphaël Liégeois,Goalkeeper,"Feb 19, 1992 ",32,['France'],France,Le Blanc-Mesnil,"1,90",-,
,Kévin Melfort,Goalkeeper,"Aug 20, 1992 ",31,['France'],France,,"1,72",-,
,Anthony Loustallot,Goalkeeper,"Mar 30, 1992 ",31,['France'],France,Albi,"1,83",-,
,Denis Cannet,Goalkeeper,"Mar 18, 1992 ",31,['France'],France,Weißenburg,"1,83",-,
,Yoann Collas,Goalkeeper,"Jun 16, 1992 ",31,['France'],France,Ambilly,"1,88",-,
,Benjamin Gaglewski,Goalkeeper,"Apr 16, 1992 ",31,"['France', 'Poland']",France,Toulon,,-,
,Guillaume Brioude,Goalkeeper,"Jun 13, 1992 ",31,['France'],France,Saint-Priest-en-Jarez,,-,
,Jean Ndjalkonog,Goalkeeper,"Apr 2, 1992 ",31,"['France', 'Cameroon']",France,Ecully,"1,86",-,
,Adam Mansour,Goalkeeper,"Mar 17, 1992 ",31,"['Egypt', 'France']",France,Paris,"1,87",-,
,Benjamin Bertrand,Goalkeeper,"Jun 24, 1992 ",31,['France'],France,Bourges,"1,83",-,
,Maxim Schenkel,Goalkeeper,"Jan 29, 1992 ",32,['France'],France,Bourgoin-Jallieu,"1,76",-,
,Florian Pigeyre,Goalkeeper,"Jan 13, 1992 ",32,['France'],France,Sète,,-,
1.0,Mickaël Salamone,Goalkeeper,"May 27, 1992 ",31,"['France', 'Italy']",France,Villeneuve-la-Garenne,"1,92",-,
30.0,Maxime Brenet,Goalkeeper,"Mar 1, 1992 ",32,"['France', 'Switzerland']",France,Chambéry,"1,82",-,
,Riffi Mandanda,Goalkeeper,"Oct 11, 1992 ",31,"['DR Congo', 'France']",France,Evreux,"1,85",-,
,Thibault Dreano,Goalkeeper,"Apr 25, 1992 ",31,['France'],France,Vannes,,-,
,Florian Verplanck,Goalkeeper,"Feb 17, 1992 ",32,['France'],France,Toulon,"1,94",-,
,Vincent Dorel,Goalkeeper,"Mar 21, 1992 ",31,['France'],France,Rennes,"1,90",-,
,Hugo Guichard,Goalkeeper,"May 16, 1992 ",31,['France'],France,Saint-Priest-en-Jarez,"1,89",-,
,Vauvenargues Kéhi,Goalkeeper,"Aug 7, 1992","Aug 7, 1992","[""Cote d'Ivoire"", 'France']",France,Paris,"1,83",-,
,Damien Gautheron,Goalkeeper,"Aug 10, 1992 ",31,['France'],France,Auxerre,"1,90",-,
23.0,Alphonse Areola,Goalkeeper,"Feb 27, 1993 ",31,"['France', 'Philippines']",France,Paris,"1,95",€10.00m,
31.0,Maxime Dupé,Goalkeeper,"Mar 4, 1993 ",30,['France'],France,Malestroit,"1,88",€2.00m,
,Devis Epassy,Goalkeeper,"Feb 2, 1993 ",31,"['Cameroon', 'France']",France,Soisy-sous-Montmorency,"1,89",€650k,
,Thomas Vincensini,Goalkeeper,"Sep 12, 1993 ",30,['France'],France,Bastia,"1,85",€250k,
,Clément Diop,Goalkeeper,"Oct 13, 1993 ",30,"['Senegal', 'France']",France,Paris,"1,85",€150k,
,Jean-Philippe Lechalier,Goalkeeper,"Dec 23, 1993 ",30,['France'],France,Le Havre,,-,
,Clément Delrieu,Goalkeeper,"Apr 29, 1993 ",30,['France'],France,Limoges,,-,
,Gaëtan Boisroux,Goalkeeper,"Feb 19, 1993 ",31,['France'],France,Caen,"1,83",-,
,Jérémy Brunerol,Goalkeeper,"Aug 14, 1993 ",30,['France'],France,Créteil,"1,80",-,
,Anthony Roy,Goalkeeper,"Jan 13, 1993 ",31,['France'],France,Épernay,,-,
,Maxime Grellier,Goalkeeper,"May 18, 1993 ",30,['France'],France,La Roche-sur-Yon,,-,
,Moyadh Ousseni,Goalkeeper,"Apr 2, 1993 ",30,"['Comoros', 'France']",France,Fréjus,"1,82",-,
,Ermin Besic,Goalkeeper,"Nov 11, 1993 ",30,"['Bosnia-Herzegovina', 'France']",France,Paris,"1,89",-,
99.0,Mory Diaw,Goalkeeper,"Jun 22, 1993 ",30,"['Senegal', 'France']",France,Poissy,"1,97",€2.00m,
1.0,Gauthier Gallon,Goalkeeper,"Apr 23, 1993 ",30,['France'],France,Nice,"1,87",€1.50m,
1.0,Axel Maraval,Goalkeeper,"Oct 20, 1993 ",30,['France'],France,Marseille,"1,84",€300k,
40.0,Geordan Dupire,Goalkeeper,"Sep 28, 1993 ",30,['France'],France,Valenciennes,"1,93",€175k,
,Mathieu Duconseil,Goalkeeper,"Jul 13, 1993 ",30,['France'],France,Douai,,-,
,Florian Chiffre,Goalkeeper,"Jun 16, 1993 ",30,['France'],France,Nîmes,,-,
30.0,Pierre-François Albertini,Goalkeeper,"Nov 17, 1993 ",30,['France'],France,Bastia,,-,
,Yohan Muzy,Goalkeeper,"Oct 4, 1993 ",30,['France'],France,Lyon,"1,83",-,
,Kévin Blois,Goalkeeper,"Aug 30, 1993 ",30,['France'],France,Drancy,"1,86",-,
,Kévin Belliard,Goalkeeper,"Feb 25, 1993 ",31,['France'],France,Cherbourg,"1,88",-,
,Daouda Barry,Goalkeeper,"Apr 25, 1993 ",30,['France'],France,Paris,"1,78",-,
,Antoine Demazeau,Goalkeeper,"Sep 23, 1993 ",30,['France'],France,Châtellerault,"1,86",-,
,Stéphane,Goalkeeper,"Jun 22, 1993 ",30,"['Portugal', 'France']",France,,"1,86",-,
,Nassim Badri,Goalkeeper,"Dec 8, 1993 ",30,"['France', 'Algeria']",France,Nantes,"1,80",-,
,Aiyoub Belabes,Goalkeeper,"Jun 21, 1993 ",30,"['Algeria', 'France']",France,,"1,90",-,
,Samy Berkaine,Goalkeeper,"Jan 5, 1993 ",31,['France'],France,Condé-sur-Escaut,"1,78",-,
,Guillaume Cappa,Goalkeeper,"Jul 29, 1993 ",30,['France'],France,,"1,88",-,
,Steven Bouchité,Goalkeeper,"Jul 8, 1993 ",30,['France'],France,Nîmes,"1,81",-,
,Jonathan Millieras,Goalkeeper,"May 19, 1993 ",30,['France'],France,Beaumont,"1,90",-,
,Paul Charruau,Goalkeeper,"Jul 12, 1993 ",30,['France'],France,Paris,"1,87",-,
,Niall Burdon,Goalkeeper,"Feb 5, 1993 ",31,"['Ireland', 'France']",France,Levallois-Perret,"1,90",-,
30.0,Kévin Crépel,Goalkeeper,"Apr 16, 1993 ",30,['France'],France,Armentières,"1,95",-,
,Jordan Hantz,Goalkeeper,"Apr 1, 1993 ",30,['France'],France,Belfort,"1,83",-,
,Anthony Kasparian,Goalkeeper,"Apr 24, 1993 ",30,"['Armenia', 'France']",France,Clamart,"1,82",-,
,Nassim Torche,Goalkeeper,"Apr 2, 1993 ",30,"['Algeria', 'France']",France,Lyon,"1,75",-,
,Tommy Rey,Goalkeeper,"Mar 17, 1993 ",30,['France'],France,Roussilon,"1,80",-,
,Mathieu Kervestin,Goalkeeper,"May 21, 1993 ",30,['France'],France,Brest,"1,97",-,
,Franck Zerillo,Goalkeeper,"Sep 20, 1993 ",30,"['France', 'Italy']",France,Marseille,"1,82",-,
30.0,Jérôme Idir,Goalkeeper,"Mar 30, 1993 ",30,"['France', 'Algeria']",France,Sète,"1,93",-,
,Alexis Trouve,Goalkeeper,"Apr 12, 1993 ",30,['France'],France,Le Mans,,-,
,Nicolas Roque,Goalkeeper,"Jun 1, 1993 ",30,['France'],France,,"1,92",-,
,Stephen Milosavljevic,Goalkeeper,"Sep 22, 1993 ",30,"['France', 'Serbia']",France,Mulhouse,"1,80",-,
,Jocelin Tassotto,Goalkeeper,"Jan 11, 1993 ",31,"['France', 'Réunion']",France,Saint-Dié,"1,88",-,
,Emile Krumhorn,Goalkeeper,N/A ,30,[],France,Haguenau,,-,
1.0,Paul Nardi,Goalkeeper,"May 18, 1994 ",29,['France'],France,Vesoul,"1,88",€3.00m,
16.0,Enzo Basilio,Goalkeeper,"Oct 3, 1994 ",29,"['France', 'Italy']",France,Dijon,"1,87",€800k,
74.0,Jérémy Vachoux,Goalkeeper,"Jul 7, 1994 ",29,['France'],France,Thonon-les-Bains,"1,83",€500k,
30.0,Marc-Aurèle Caillard,Goalkeeper,"May 12, 1994 ",29,['France'],France,Melun,"1,91",€400k,
16.0,François-Joseph Sollacaro,Goalkeeper,"Mar 21, 1994 ",29,['France'],France,Ajaccio,"1,82",€300k,
40.0,Hillel Konaté,Goalkeeper,"Dec 28, 1994 ",29,"['Burkina Faso', ""Cote d'Ivoire""]",France,Poitiers,"1,82",€250k,
23.0,Julien Fabri,Goalkeeper,"Feb 5, 1994 ",30,['France'],France,Marseille,"1,83",€200k,
18.0,Anthony Mossi,Goalkeeper,"May 15, 1994 ",29,"['DR Congo', 'Switzerland']",France,Paris,"1,90",€50k,
,Théo Bachelier,Goalkeeper,"Sep 18, 1994 ",29,['France'],France,Saint-Sébastien-sur-Loire,,-,
,Jordan Marques,Goalkeeper,"May 19, 1994 ",29,['France'],France,Vernon,"1,87",-,
,Thibault Ontani,Goalkeeper,"May 23, 1994 ",29,['France'],France,Besançon,"1,81",-,
,Nicolas Morette,Goalkeeper,"Feb 15, 1994 ",30,['France'],France,Moulins,"1,81",-,
,Alexandre Dupuy,Goalkeeper,"Jan 28, 1994 ",30,['France'],France,Verdun,"1,80",-,
30.0,Arthur Desmas,Goalkeeper,"Apr 7, 1994 ",29,['France'],France,Brest,"1,96",€2.00m,
16.0,Lionel Mpasi-Nzau,Goalkeeper,"Aug 1, 1994 ",29,"['DR Congo', 'France']",France,Meaux,"1,82",€700k,
30.0,Esteban Salles,Goalkeeper,"Mar 2, 1994 ",30,['France'],France,Oloron-Sainte-Marie,"1,87",€400k,
1.0,Quentin Beunardeau,Goalkeeper,"Feb 27, 1994 ",30,['France'],France,Le Mans,"1,84",€400k,
1.0,Vincent Viot,Goalkeeper,"May 17, 1994 ",29,['France'],France,Le Mans,"1,82",€300k,
16.0,Yan Marillat,Goalkeeper,"Aug 12, 1994 ",29,['France'],France,La Tronche,"1,83",€200k,
,Christoffer Mafoumbi,Goalkeeper,"Mar 3, 1994 ",30,"['Congo', 'France']",France,Roubaix,"1,96",€125k,
1.0,Mickaël Meira,Goalkeeper,"Jan 25, 1994 ",30,"['Portugal', 'France']",France,Ajaccio,"1,90",€10k,
24.0,Vasco,Goalkeeper,"Dec 20, 1994 ",29,"['Portugal', 'France']",France,,"1,86",-,
,Antoine Bianconi,Goalkeeper,"May 1, 1994 ",29,"['France', 'Italy']",France,Chenôve,"1,87",-,
,Alexandre Bouillennec,Goalkeeper,"Oct 2, 1994 ",29,['France'],France,Guingamp,,-,
,Rémi Lignac,Goalkeeper,"Mar 31, 1994 ",29,['France'],France,Saint-Aubin,,-,
,Yoann Blin,Goalkeeper,"Apr 29, 1994 ",29,['France'],France,Paris,"1,82",-,
,Antoine Garcia,Goalkeeper,"Jan 31, 1994 ",30,"['France', 'Spain']",France,Paris,"1,87",-,
,Maxime Fondop,Goalkeeper,"Feb 15, 1994 ",30,"['France', 'Cameroon']",France,Saint-Quentin,"1,93",-,
,Vivien Cédille,Goalkeeper,"Oct 8, 1994 ",29,['France'],France,Créteil,"1,80",-,
,Corentin Maurice,Goalkeeper,"Aug 31, 1994 ",29,['France'],France,Villers-Semeuse,,-,
,Joël Mulumba,Goalkeeper,"Jan 7, 1994 ",30,"['France', 'DR Congo']",France,Paris,"1,90",-,
,Paul-Edouard Minet,Goalkeeper,"Apr 3, 1994 ",29,['France'],France,Dijon,"1,88",-,
,Damien Graves,Goalkeeper,"May 4, 1994 ",29,['France'],France,Perpignan,"1,82",-,
,Benoît Assadi,Goalkeeper,"Jan 26, 1994 ",30,['France'],France,Paris,"1,90",-,
1.0,Imbad Ahamada,Goalkeeper,"May 3, 1994 ",29,"['France', 'Comoros']",France,Mamoudzou,"1,80",-,
1.0,Christopher Dilo,Goalkeeper,"Jan 5, 1994 ",30,"['Guadeloupe', 'France']",France,Argenteuil,"1,89",-,
,Benjamin Guibert,Goalkeeper,"Aug 5, 1994 ",29,['France'],France,Perpignan,"1,78",-,
,Valentin Prévost,Goalkeeper,"Dec 28, 1994 ",29,['France'],France,,"1,81",-,
1.0,Kevin Mury,Goalkeeper,N/A ,29,['France'],France,,,-,
1.0,Thomas Navaux,Goalkeeper,"Apr 6, 1994 ",29,['France'],France,Béthune,"1,83",-,
,Gaëtan Blaichet,Goalkeeper,"Feb 3, 1994 ",30,['France'],France,Lyon,"1,84",-,
30.0,Sébastien Mpeck-Makendi,Goalkeeper,"Jan 17, 1994 ",30,"['France', 'Cameroon']",France,Paris,"1,84",-,
30.0,Yoan Cardinale,Goalkeeper,"Mar 27, 1994 ",29,['France'],France,La Ciotat,"1,81",-,
,Clément Daoudou,Goalkeeper,"Jul 29, 1994 ",29,"['Comoros', 'France']",France,,"1,80",-,
,Anthony Dupré,Goalkeeper,"Dec 2, 1994 ",29,['France'],France,Nogent-sur-Oise,"1,92",-,
,Louis Beccu,Goalkeeper,"May 29, 1994 ",29,"['France', 'Italy']",France,Chambéry,,-,
1.0,Lucas Mocio,Goalkeeper,"May 11, 1994 ",29,['France'],France,Villefranche-sur-Saône,"1,97",-,
16.0,Paul Reulet,Goalkeeper,"Jan 14, 1994 ",30,['France'],France,Caen,"1,81",-,
1.0,Jean Butez,Goalkeeper,"Jun 8, 1995 ",28,['France'],France,Lille,"1,89",€8.00m,
,Thomas Didillon,Goalkeeper,"Nov 28, 1995 ",28,['France'],France,Séclin,"1,93",€600k,
1.0,Théo Guivarch,Goalkeeper,"Nov 17, 1995 ",28,['France'],France,Lorient,"1,95",€300k,
67.0,Koray Özcan,Goalkeeper,"Feb 1, 1995 ",29,"['France', 'Türkiye']",France,Thonon-les-Bains,"1,76",€100k,
,Thomas Jacquemin,Goalkeeper,"Oct 31, 1995 ",28,['France'],France,Dax,"1,80",-,
,Alexandre Sissoko,Goalkeeper,"Jan 24, 1995 ",29,['France'],France,Paris,,-,
,Michaël Diaferia,Goalkeeper,"Jan 1, 1995 ",29,['France'],France,Grenoble,,-,
,Rémi Gabet,Goalkeeper,"Feb 9, 1995 ",29,['France'],France,Béziers,"1,80",-,
16.0,Matthieu Hucliez,Goalkeeper,"Aug 26, 1995 ",28,['France'],France,Cambrai,"1,83",-,
,Thibaut Giquel,Goalkeeper,"Mar 17, 1995 ",28,['France'],France,Paris,"1,87",-,
,Yoann Chardon,Goalkeeper,"Jul 7, 1995 ",28,['France'],France,Annemasse,,-,
,Kévin Mokando,Goalkeeper,"Apr 18, 1995 ",28,"['France', 'DR Congo']",France,Saint-Denis,"1,85",-,
,Romaric André,Goalkeeper,"Sep 13, 1995 ",28,['France'],France,Besançon,,-,
23.0,Mouez Hassen,Goalkeeper,"Mar 5, 1995 ",28,"['Tunisia', 'France']",France,Fréjus,"1,86",€600k,
,Jérôme Prior,Goalkeeper,"Aug 8, 1995 ",28,['France'],France,Toulon,"1,87",€500k,
16.0,William Avognan,Goalkeeper,"May 16, 1995 ",28,"['France', ""Cote d'Ivoire""]",France,La Ferté-sous-Jouarre,"1,96",€100k,
1.0,Dan Delaunay,Goalkeeper,"Apr 8, 1995 ",28,['France'],France,Le Havre,"1,85",€50k,
,Romain Branger,Goalkeeper,"Nov 29, 1995 ",28,['France'],France,Annecy,"1,90",-,
,Christian Marques,Goalkeeper,"Apr 24, 1995 ",28,['France'],France,Tarbes,"1,80",-,
1.0,El Hedi Boussaid,Goalkeeper,"Dec 25, 1995 ",28,"['France', 'Algeria']",France,Lyon,,-,
1.0,Clément Milon,Goalkeeper,"Jan 20, 1995 ",29,['France'],France,Creil,"1,88",-,
24.0,Cedric Meichel,Goalkeeper,N/A ,28,['France'],France,Strasbourg,"1,86",-,
,Clément Tristan,Goalkeeper,"Jun 16, 1995 ",28,['France'],France,Mont-de-Marsan,"1,75",-,
,Alexis Radoux,Goalkeeper,"Feb 5, 1995 ",29,['France'],France,Saint-Malo,"1,83",-,
1.0,Pierre Laborde-Turon,Goalkeeper,"Mar 30, 1995 ",28,['France'],France,Bordeaux,"1,82",-,
,Pascal Michelizzi,Goalkeeper,"Sep 24, 1995 ",28,"['France', 'Italy']",France,Arnas,"1,80",-,
,Simon Keller,Goalkeeper,"Dec 7, 1995 ",28,['France'],France,Paris,"1,90",-,
,Ilies Belkacem,Goalkeeper,"May 28, 1995 ",28,"['Algeria', 'France']",France,Valence,,-,
,Hugo Cointard,Goalkeeper,"Sep 18, 1995 ",28,['France'],France,Fontenay-le-Comte,"1,87",-,
,Baptiste Chappelon,Goalkeeper,"Nov 4, 1995 ",28,['France'],France,Saint-Bonnet-les-Oules,"1,93",-,
16.0,Corentin Guyon,Goalkeeper,"May 28, 1995 ",28,['France'],France,,"1,80",-,
,Valentin Belon,Goalkeeper,"Jun 13, 1995 ",28,['France'],France,Béthune,"1,80",-,
,Florent Maddaloni,Goalkeeper,"Mar 6, 1995 ",28,"['France', 'Italy']",France,Marseille,"1,93",-,
,Alexis Ismaël,Goalkeeper,"Aug 14, 1995 ",28,['France'],France,Colmar,,-,
,Zacharie Boudersa,Goalkeeper,"Nov 6, 1995 ",28,"['France', 'Morocco']",France,Saint-Raphaël,"1,91",-,
,Sacha Bastien,Goalkeeper,"Jan 22, 1995 ",29,['France'],France,Metz,"1,96",-,
,Frédéric Gotte,Goalkeeper,"Sep 8, 1995 ",28,"['Finland', 'France']",France,Roanne,"1,86",-,
16.0,Jordy Claveau,Goalkeeper,"Jan 13, 1995 ",29,['France'],France,Le Mans,"1,88",-,
,Anisse Derkaoui,Goalkeeper,"Mar 27, 1995 ",28,"['France', 'Algeria']",France,Villepinte,"1,85",-,
,Geraldo Bina,Goalkeeper,"Aug 27, 1995 ",28,"['France', 'Cameroon']",France,Paris,"1,85",-,
,Makan Keita,Goalkeeper,"Apr 1, 1995 ",28,"['Mali', 'France']",France,Bagneux,"1,82",-,
,Maxime Bouveret,Goalkeeper,"Feb 11, 1995 ",29,['France'],France,Melun,"1,85",-,
,Clément Kahassi,Goalkeeper,"Jul 26, 1995 ",28,['France'],France,,,-,
1.0,Guillaume Lesec,Goalkeeper,"Apr 7, 1995 ",28,['France'],France,Mayenne,"1,78",-,
,Vincent Diouf,Goalkeeper,"Dec 30, 1995 ",28,['France'],France,,,-,
,Alban Deneuve,Goalkeeper,"Aug 15, 1995 ",28,['France'],France,Harfleur,,-,
,Jonathan Simon,Goalkeeper,"Feb 1, 1995 ",29,['France'],France,Niort,"1,82",-,
,Theo Akharraz,Goalkeeper,"Mar 29, 1995 ",28,"['France', 'Morocco']",France,,,-,
,Lucas Bobe,Goalkeeper,"May 12, 1995 ",28,['France'],France,Cognac,"1,85",-,
,Ibrahima Sissé,Goalkeeper,"Jan 2, 1995 ",29,['France'],France,Paris,,-,
,Thibaud Saint-Romain,Goalkeeper,"Dec 7, 1995 ",28,['France'],France,Saint-Etienne,"1,85",-,
,Louis Souchaud,Goalkeeper,"Sep 10, 1995 ",28,['France'],France,Le Blanc,"1,86",-,
,Axel Kacou,Goalkeeper,"Aug 1, 1995 ",28,"[""Cote d'Ivoire"", 'France']",France,Saint-Denis,"1,87",-,
,Nicolas Poli,Goalkeeper,"Jan 11, 1995 ",29,['France'],France,Chambéry,"1,78",-,
,Corentin Rioult,Goalkeeper,"Jan 15, 1995 ",29,['France'],France,Granville,,-,
1.0,Anthony Mandréa,Goalkeeper,"Dec 25, 1996 ",27,"['Algeria', 'France']",France,Grasse,"1,86",€2.00m,
1.0,Bingourou Kamara,Goalkeeper,"Oct 21, 1996 ",27,"['Senegal', 'France']",France,Longjumeau,"1,95",€900k,
96.0,Alexandre Olliero,Goalkeeper,"Feb 15, 1996 ",28,['France'],France,La Rochelle,"1,93",€500k,
1.0,Alexis Guendouz,Goalkeeper,"Jan 26, 1996 ",28,"['Algeria', 'France']",France,Saint-Etienne,"1,91",€450k,
,Hugo Fauroux,Goalkeeper,"Aug 23, 1996 ",27,"['France', 'United States']",France,Cannes,"1,86",€150k,
,Nicolas Level,Goalkeeper,"Mar 9, 1996 ",27,['France'],France,Boulogne-sur-Mer,,-,
,Valentin Serreau,Goalkeeper,"Feb 18, 1996 ",28,['France'],France,Charenton-le-Pont,,-,
,Christian Nsapu,Goalkeeper,"Aug 1, 1996 ",27,"['France', 'DR Congo']",France,Orléans,"1,96",-,
,Malick Youssefi,Goalkeeper,"Oct 3, 1996 ",27,['France'],France,Toulouse,,-,
,Dylan Morais,Goalkeeper,"Feb 12, 1996 ",28,"['France', 'Portugal']",France,Auxerre,"1,77",-,
,Jules Bosne Vialet,Goalkeeper,"Apr 2, 1996 ",27,['France'],France,Martigues,"1,77",-,
,Christian Madede Tsotsa,Goalkeeper,"Jul 28, 1996 ",27,['France'],France,Montpellier,"1,93",-,
,Granit Zejnulahi,Goalkeeper,"Oct 1, 1996 ",27,"['France', 'Kosovo']",France,Vannes,"1,93",-,
16.0,Rémy Descamps,Goalkeeper,"Jun 25, 1996 ",27,['France'],France,Marcq-en-Barœul,"1,96",€1.50m,
