Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
1.0,Maxime Hautbois,Goalkeeper,"Jan 3, 1991 ",33,France,France,Laval,"1,81",€150k,,France,,,
13.0,Alex Ruiz,Goalkeeper,"Sep 3, 1991 ",32,"France, Spain",France,Pau,"1,87",€100k,,France, Spain,,
,Tonio Lebas,Goalkeeper,"Sep 17, 1991 ",32,France,France,Arras,"1,97",-,,France,,,
,Benoît Magnon,Goalkeeper,"Nov 20, 1991 ",32,France,France,Saint-Malo,"1,82",-,,France,,,
,Thomas Pigeau,Goalkeeper,"Apr 12, 1991 ",32,France,France,Niort,"1,86",-,,France,,,
,Charles Cieslinsky,Goalkeeper,"Aug 11, 1991 ",32,"France, Poland",France,Caen,"1,83",-,,France, Poland,,
,Maksim Akbayin,Goalkeeper,"Jun 23, 1991 ",32,"France, Türkiye",France,Nevers,,-,,France, Türkiye,,
,René Dolivet,Goalkeeper,"May 15, 1991 ",32,France,France,Ales,"1,87",-,,France,,,
,Kris Devaux,Goalkeeper,"May 9, 1991 ",32,"United States, France",France,Montdidier,"1,85",-,,United States, France,,
,Cyril Garcia,Goalkeeper,"Oct 5, 1991 ",32,France,France,Castres,"1,86",-,,France,,,
1.0,Mathieu Michel,Goalkeeper,"Sep 4, 1991 ",32,France,France,Nimes,"1,88",€400k,,France,,,
16.0,Alexis Sauvage,Goalkeeper,"Oct 30, 1991 ",32,France,France,Charleville-Mezieres,"1,86",€250k,,France,,,
40.0,Mehdi Jeannin,Goalkeeper,"Apr 20, 1991 ",32,"Algeria, France",France,Besancon,"1,87",€150k,,Algeria, France,,
,Jeffrey Baltus,Goalkeeper,"Dec 20, 1991 ",32,"France, Martinique",France,Melun,"1,88",€100k,,France, Martinique,,
,Nimétigna Konaté,Goalkeeper,"Jun 7, 1991 ",32,France,France,Beauvais,,-,,France,,,
,Julien Coleno,Goalkeeper,"Feb 22, 1991 ",33,France,France,Gien,,-,,France,,,
,Grégoire Placca,Goalkeeper,"Feb 3, 1991 ",33,France,France,Paris,"1,91",-,,France,,,
,Benjamin Dubois,Goalkeeper,"Nov 27, 1991 ",32,France,France,Vitry-le-Francois,"1,86",-,,France,,,
,Maxime Filliette,Goalkeeper,"Apr 30, 1991 ",32,France,France,Boulogne-sur-Mer,,-,,France,,,
,Vincent Pappalardo,Goalkeeper,"Jun 7, 1991 ",32,France,France,Sete,"1,80",-,,France,,,
,Guytout Panda,Goalkeeper,"Jun 5, 1991 ",32,France,France,Saint-Maur-des-Fosses,"1,78",-,,France,,,
1.0,Anthony Bal,Goalkeeper,"May 22, 1991 ",32,France,France,Bourg-en-Bresse,"1,78",-,,France,,,
,Yann Passet,Goalkeeper,"Nov 6, 1991 ",32,France,France,Cannes,"1,83",-,,France,,,
,Yannick Gigliarelli,Goalkeeper,"Apr 20, 1991 ",32,France,France,Ajaccio,"1,74",-,,France,,,
,Jordane Anceaux,Goalkeeper,"Jun 7, 1991 ",32,France,France,Vannes,"1,86",-,,France,,,
1.0,Antoine Petit,Goalkeeper,"Jun 27, 1991 ",32,France,France,Fleury-Merogis,"1,91",-,,France,,,
,Steven Kerzil,Goalkeeper,"Jan 24, 1991 ",33,France,France,Brest,,-,,France,,,
,Lucas Veronese,Goalkeeper,"Feb 6, 1991 ",33,France,France,Cagnes-sur-Mer,"1,87",-,,France,,,
,Julien Le Metayer,Goalkeeper,"Sep 20, 1991 ",32,France,France,Pontivy,"1,82",-,,France,,,
,Johan Crespin,Goalkeeper,"Jan 10, 1991 ",33,France,France,Nimes,"1,81",-,,France,,,
30.0,Ali Ahamada,Goalkeeper,"Aug 19, 1991 ",32,"Comoros, France",France,Martigues,"1,89",-,,Comoros, France,,
,Marc Vidal,Goalkeeper,"Jun 3, 1991 ",32,France,France,Saint-Affrique,"1,83",-,,France,,,
,Kévin Dolmadjian,Goalkeeper,"May 27, 1991 ",32,"France, Armenia",France,Thiais,"1,92",-,,France, Armenia,,
,Mathieu Sail,Goalkeeper,"Feb 6, 1991 ",33,France,France,Villepinte,"1,85",-,,France,,,
,Romain Lejeune,Goalkeeper,"May 21, 1991 ",32,France,France,Drancy,"1,83",-,,France,,,
,Gwendal Guillemette,Goalkeeper,"Jan 31, 1991 ",33,France,France,Vannes,"1,85",-,,France,,,
,Anthony Pallares,Goalkeeper,"May 18, 1991 ",32,France,France,Marseille,"1,90",-,,France,,,
,Tarek Mahsas,Goalkeeper,"Jun 18, 1991 ",32,"France, Algeria",France,Paris,"1,82",-,,France, Algeria,,
,Tom Quedeville,Goalkeeper,"Jun 4, 1991 ",32,France,France,Rouen,"1,91",-,,France,,,
,Jérémy Malherbe,Goalkeeper,"Mar 15, 1991 ",32,France,France,Straßburg,"1,96",-,,France,,,
,Nicolas Radovic,Goalkeeper,"Feb 6, 1991 ",33,"France, Serbia",France,Caen,"1,85",-,,France, Serbia,,
,Jonathan Ligali,Goalkeeper,"May 28, 1991 ",32,"France, Benin",France,Montpellier,"1,84",-,,France, Benin,,
,Nicolas Caraux,Goalkeeper,"Mar 4, 1991 ",32,France,France,Versailles,"1,87",-,,France,,,
,Jérôme Reisacher,Goalkeeper,"Jan 26, 1991 ",33,France,France,Haguenau,,-,,France,,,
31.0,Anthony Mfa Mezui,Goalkeeper,"Mar 7, 1991 ",32,"Gabon, France",France,Beauvais,"1,82",-,,Gabon, France,,
,Pierrick Cros,Goalkeeper,"Jun 23, 1991 ",32,France,France,Albi,"1,85",-,,France,,,
,Maxime Cassara,Goalkeeper,"Aug 21, 1991 ",32,France,France,Bron,"1,91",-,,France,,,
,Erwin Zelazny,Goalkeeper,"Sep 22, 1991 ",32,"France, Poland",France,Grande-Synthe,"1,86",-,,France, Poland,,
16.0,Edouard Mendy,Goalkeeper,"Mar 1, 1992 ",32,"Senegal, Guinea-Bissau",France,Montivilliers,"1,94",€10.00m,,Senegal, Guinea-Bissau,,
16.0,Baptiste Valette,Goalkeeper,"Sep 1, 1992 ",31,France,France,Sete,"1,85",€250k,,France,,,
30.0,Cyril Boukhit,Goalkeeper,"Jan 16, 1992 ",32,"Algeria, France",France,Marseille,"1,91",€100k,,Algeria, France,,
1.0,Benoit Beaujeon,Goalkeeper,"Aug 19, 1992 ",31,France,France,Loire-Authion,"1,80",€75k,,France,,,
,Jonathan Jaubert,Goalkeeper,"Nov 17, 1992 ",31,France,France,Bordeaux,"1,96",-,,France,,,
,Florian Masson,Goalkeeper,"Apr 11, 1992 ",31,France,France,Nantes,,-,,France,,,
,Jean-Baptiste Fourneuve,Goalkeeper,"Feb 24, 1992 ",32,France,France,Clermont-Ferrand,"1,89",-,,France,,,
,Adel Taïder,Goalkeeper,"Sep 11, 1992 ",31,"France, Algeria",France,Castres,"1,82",-,,France, Algeria,,
,Anthony Rivière,Goalkeeper,"Apr 30, 1992 ",31,France,France,Toulouse,"1,80",-,,France,,,
,Lorry Levionnois,Goalkeeper,"Aug 16, 1992 ",31,France,France,Caen,,-,,France,,,
,Ibrahima Dabo,Goalkeeper,"Jul 22, 1992 ",31,"Madagascar, France",France,Creteil,"1,82",-,,Madagascar, France,,
,Arthur Chazelle,Goalkeeper,"Apr 14, 1992 ",31,France,France,Roanne,,-,,France,,,
,Siegfried Aissi-Kede,Goalkeeper,"Jan 5, 1992 ",32,"France, Cameroon",France,Metz,"1,85",-,,France, Cameroon,,
33.0,Théo Defourny,Goalkeeper,"Apr 25, 1992 ",31,"Belgium, France",France,Bourg Saint Maurice,"1,96",€650k,,Belgium, France,,
16.0,Martin Sourzac,Goalkeeper,"Mar 25, 1992 ",31,France,France,Vendome,"1,86",€200k,,France,,,
,Abdoulaye Diallo,Goalkeeper,"Mar 30, 1992 ",31,"Senegal, France",France,Reims,"1,91",€100k,,Senegal, France,,
,Clément Guiot,Goalkeeper,"Feb 29, 1992 ",32,France,France,Moulins,"1,74",-,,France,,,
,Trystan Hoeffling,Goalkeeper,"Mar 2, 1992 ",32,France,France,Chartres,,-,,France,,,
,Romain Berregard,Goalkeeper,"May 25, 1992 ",31,France,France,Landerneau,,-,,France,,,
,Romain Lorandi,Goalkeeper,"Mar 12, 1992 ",31,France,France,Lens,,-,,France,,,
,Jérémy Quiez,Goalkeeper,"Sep 9, 1992 ",31,France,France,Aix-en-Provence,,-,,France,,,
,Maxime Suriani,Goalkeeper,"Jan 12, 1992 ",32,France,France,Saint-Die,,-,,France,,,
,Nathan Monti,Goalkeeper,"May 6, 1992 ",31,France,France,Saint-Martin-d'Heres,"1,81",-,,France,,,
,Carl Guellec,Goalkeeper,"Sep 24, 1992 ",31,France,France,Quimper,,-,,France,,,
,Arnaud Gastal,Goalkeeper,"Apr 23, 1992 ",31,France,France,Suresnes,"1,77",-,,France,,,
1.0,Jonathan Monteiro,Goalkeeper,"Feb 8, 1992 ",32,"France, Portugal",France,Trappes,"1,84",-,,France, Portugal,,
,Maxime Mannoni,Goalkeeper,"Feb 26, 1992 ",32,France,France,,"1,86",-,,France,,,
,Jean-Baptiste Gueydon,Goalkeeper,"Jul 23, 1992 ",31,France,France,Aubagne,"1,81",-,,France,,,
,Raphaël Liégeois,Goalkeeper,"Feb 19, 1992 ",32,France,France,Le Blanc-Mesnil,"1,90",-,,France,,,
,Kévin Melfort,Goalkeeper,"Aug 20, 1992 ",31,France,France,,"1,72",-,,France,,,
,Anthony Loustallot,Goalkeeper,"Mar 30, 1992 ",31,France,France,Albi,"1,83",-,,France,,,
,Denis Cannet,Goalkeeper,"Mar 18, 1992 ",31,France,France,Weißenburg,"1,83",-,,France,,,
,Yoann Collas,Goalkeeper,"Jun 16, 1992 ",31,France,France,Ambilly,"1,88",-,,France,,,
,Benjamin Gaglewski,Goalkeeper,"Apr 16, 1992 ",31,"France, Poland",France,Toulon,,-,,France, Poland,,
,Guillaume Brioude,Goalkeeper,"Jun 13, 1992 ",31,France,France,Saint-Priest-en-Jarez,,-,,France,,,
,Jean Ndjalkonog,Goalkeeper,"Apr 2, 1992 ",31,"France, Cameroon",France,Ecully,"1,86",-,,France, Cameroon,,
,Adam Mansour,Goalkeeper,"Mar 17, 1992 ",31,"Egypt, France",France,Paris,"1,87",-,,Egypt, France,,
,Benjamin Bertrand,Goalkeeper,"Jun 24, 1992 ",31,France,France,Bourges,"1,83",-,,France,,,
,Maxim Schenkel,Goalkeeper,"Jan 29, 1992 ",32,France,France,Bourgoin-Jallieu,"1,76",-,,France,,,
,Florian Pigeyre,Goalkeeper,"Jan 13, 1992 ",32,France,France,Sete,,-,,France,,,
1.0,Mickaël Salamone,Goalkeeper,"May 27, 1992 ",31,"France, Italy",France,Villeneuve-la-Garenne,"1,92",-,,France, Italy,,
30.0,Maxime Brenet,Goalkeeper,"Mar 1, 1992 ",32,"France, Switzerland",France,Chambery,"1,82",-,,France, Switzerland,,
,Riffi Mandanda,Goalkeeper,"Oct 11, 1992 ",31,"DR Congo, France",France,Evreux,"1,85",-,,DR Congo, France,,
,Thibault Dreano,Goalkeeper,"Apr 25, 1992 ",31,France,France,Vannes,,-,,France,,,
,Florian Verplanck,Goalkeeper,"Feb 17, 1992 ",32,France,France,Toulon,"1,94",-,,France,,,
,Vincent Dorel,Goalkeeper,"Mar 21, 1992 ",31,France,France,Rennes,"1,90",-,,France,,,
,Hugo Guichard,Goalkeeper,"May 16, 1992 ",31,France,France,Saint-Priest-en-Jarez,"1,89",-,,France,,,
,Vauvenargues Kéhi,Goalkeeper,"Aug 7, 1992","Aug 7, 1992","""Cote dIvoire"", France",France,Paris,"1,83",-,,"""Cote dIvoire""", France,,
,Damien Gautheron,Goalkeeper,"Aug 10, 1992 ",31,France,France,Auxerre,"1,90",-,,France,,,
23.0,Alphonse Areola,Goalkeeper,"Feb 27, 1993 ",31,"France, Philippines",France,Paris,"1,95",€10.00m,,France, Philippines,,
31.0,Maxime Dupé,Goalkeeper,"Mar 4, 1993 ",30,France,France,Malestroit,"1,88",€2.00m,,France,,,
,Devis Epassy,Goalkeeper,"Feb 2, 1993 ",31,"Cameroon, France",France,Soisy-sous-Montmorency,"1,89",€650k,,Cameroon, France,,
,Thomas Vincensini,Goalkeeper,"Sep 12, 1993 ",30,France,France,Bastia,"1,85",€250k,,France,,,
,Clément Diop,Goalkeeper,"Oct 13, 1993 ",30,"Senegal, France",France,Paris,"1,85",€150k,,Senegal, France,,
,Jean-Philippe Lechalier,Goalkeeper,"Dec 23, 1993 ",30,France,France,Le Havre,,-,,France,,,
,Clément Delrieu,Goalkeeper,"Apr 29, 1993 ",30,France,France,Limoges,,-,,France,,,
,Gaëtan Boisroux,Goalkeeper,"Feb 19, 1993 ",31,France,France,Caen,"1,83",-,,France,,,
,Jérémy Brunerol,Goalkeeper,"Aug 14, 1993 ",30,France,France,Creteil,"1,80",-,,France,,,
,Anthony Roy,Goalkeeper,"Jan 13, 1993 ",31,France,France,Epernay,,-,,France,,,
,Maxime Grellier,Goalkeeper,"May 18, 1993 ",30,France,France,La Roche-sur-Yon,,-,,France,,,
,Moyadh Ousseni,Goalkeeper,"Apr 2, 1993 ",30,"Comoros, France",France,Frejus,"1,82",-,,Comoros, France,,
,Ermin Besic,Goalkeeper,"Nov 11, 1993 ",30,"Bosnia-Herzegovina, France",France,Paris,"1,89",-,,Bosnia-Herzegovina, France,,
99.0,Mory Diaw,Goalkeeper,"Jun 22, 1993 ",30,"Senegal, France",France,Poissy,"1,97",€2.00m,,Senegal, France,,
1.0,Gauthier Gallon,Goalkeeper,"Apr 23, 1993 ",30,France,France,Nice,"1,87",€1.50m,,France,,,
1.0,Axel Maraval,Goalkeeper,"Oct 20, 1993 ",30,France,France,Marseille,"1,84",€300k,,France,,,
40.0,Geordan Dupire,Goalkeeper,"Sep 28, 1993 ",30,France,France,Valenciennes,"1,93",€175k,,France,,,
,Mathieu Duconseil,Goalkeeper,"Jul 13, 1993 ",30,France,France,Douai,,-,,France,,,
,Florian Chiffre,Goalkeeper,"Jun 16, 1993 ",30,France,France,Nimes,,-,,France,,,
30.0,Pierre-François Albertini,Goalkeeper,"Nov 17, 1993 ",30,France,France,Bastia,,-,,France,,,
,Yohan Muzy,Goalkeeper,"Oct 4, 1993 ",30,France,France,Lyon,"1,83",-,,France,,,
,Kévin Blois,Goalkeeper,"Aug 30, 1993 ",30,France,France,Drancy,"1,86",-,,France,,,
,Kévin Belliard,Goalkeeper,"Feb 25, 1993 ",31,France,France,Cherbourg,"1,88",-,,France,,,
,Daouda Barry,Goalkeeper,"Apr 25, 1993 ",30,France,France,Paris,"1,78",-,,France,,,
,Antoine Demazeau,Goalkeeper,"Sep 23, 1993 ",30,France,France,Chatellerault,"1,86",-,,France,,,
,Stéphane,Goalkeeper,"Jun 22, 1993 ",30,"Portugal, France",France,,"1,86",-,,Portugal, France,,
,Nassim Badri,Goalkeeper,"Dec 8, 1993 ",30,"France, Algeria",France,Nantes,"1,80",-,,France, Algeria,,
,Aiyoub Belabes,Goalkeeper,"Jun 21, 1993 ",30,"Algeria, France",France,,"1,90",-,,Algeria, France,,
,Samy Berkaine,Goalkeeper,"Jan 5, 1993 ",31,France,France,Conde-sur-Escaut,"1,78",-,,France,,,
,Guillaume Cappa,Goalkeeper,"Jul 29, 1993 ",30,France,France,,"1,88",-,,France,,,
,Steven Bouchité,Goalkeeper,"Jul 8, 1993 ",30,France,France,Nimes,"1,81",-,,France,,,
,Jonathan Millieras,Goalkeeper,"May 19, 1993 ",30,France,France,Beaumont,"1,90",-,,France,,,
,Paul Charruau,Goalkeeper,"Jul 12, 1993 ",30,France,France,Paris,"1,87",-,,France,,,
,Niall Burdon,Goalkeeper,"Feb 5, 1993 ",31,"Ireland, France",France,Levallois-Perret,"1,90",-,,Ireland, France,,
30.0,Kévin Crépel,Goalkeeper,"Apr 16, 1993 ",30,France,France,Armentieres,"1,95",-,,France,,,
,Jordan Hantz,Goalkeeper,"Apr 1, 1993 ",30,France,France,Belfort,"1,83",-,,France,,,
,Anthony Kasparian,Goalkeeper,"Apr 24, 1993 ",30,"Armenia, France",France,Clamart,"1,82",-,,Armenia, France,,
,Nassim Torche,Goalkeeper,"Apr 2, 1993 ",30,"Algeria, France",France,Lyon,"1,75",-,,Algeria, France,,
,Tommy Rey,Goalkeeper,"Mar 17, 1993 ",30,France,France,Roussilon,"1,80",-,,France,,,
,Mathieu Kervestin,Goalkeeper,"May 21, 1993 ",30,France,France,Brest,"1,97",-,,France,,,
,Franck Zerillo,Goalkeeper,"Sep 20, 1993 ",30,"France, Italy",France,Marseille,"1,82",-,,France, Italy,,
30.0,Jérôme Idir,Goalkeeper,"Mar 30, 1993 ",30,"France, Algeria",France,Sete,"1,93",-,,France, Algeria,,
,Alexis Trouve,Goalkeeper,"Apr 12, 1993 ",30,France,France,Le Mans,,-,,France,,,
,Nicolas Roque,Goalkeeper,"Jun 1, 1993 ",30,France,France,,"1,92",-,,France,,,
,Stephen Milosavljevic,Goalkeeper,"Sep 22, 1993 ",30,"France, Serbia",France,Mulhouse,"1,80",-,,France, Serbia,,
,Jocelin Tassotto,Goalkeeper,"Jan 11, 1993 ",31,"France, Réunion",France,Saint-Die,"1,88",-,,France, Réunion,,
,Emile Krumhorn,Goalkeeper,N/A ,30,,France,Haguenau,,-,,,,,
1.0,Paul Nardi,Goalkeeper,"May 18, 1994 ",29,France,France,Vesoul,"1,88",€3.00m,,France,,,
16.0,Enzo Basilio,Goalkeeper,"Oct 3, 1994 ",29,"France, Italy",France,Dijon,"1,87",€800k,,France, Italy,,
74.0,Jérémy Vachoux,Goalkeeper,"Jul 7, 1994 ",29,France,France,Thonon-les-Bains,"1,83",€500k,,France,,,
30.0,Marc-Aurèle Caillard,Goalkeeper,"May 12, 1994 ",29,France,France,Melun,"1,91",€400k,,France,,,
16.0,François-Joseph Sollacaro,Goalkeeper,"Mar 21, 1994 ",29,France,France,Ajaccio,"1,82",€300k,,France,,,
40.0,Hillel Konaté,Goalkeeper,"Dec 28, 1994 ",29,"Burkina Faso, ""Cote dIvoire""",France,Poitiers,"1,82",€250k,,Burkina Faso," ""Cote dIvoire""",,
23.0,Julien Fabri,Goalkeeper,"Feb 5, 1994 ",30,France,France,Marseille,"1,83",€200k,,France,,,
18.0,Anthony Mossi,Goalkeeper,"May 15, 1994 ",29,"DR Congo, Switzerland",France,Paris,"1,90",€50k,,DR Congo, Switzerland,,
,Théo Bachelier,Goalkeeper,"Sep 18, 1994 ",29,France,France,Saint-Sebastien-sur-Loire,,-,,France,,,
,Jordan Marques,Goalkeeper,"May 19, 1994 ",29,France,France,Vernon,"1,87",-,,France,,,
,Thibault Ontani,Goalkeeper,"May 23, 1994 ",29,France,France,Besancon,"1,81",-,,France,,,
,Nicolas Morette,Goalkeeper,"Feb 15, 1994 ",30,France,France,Moulins,"1,81",-,,France,,,
,Alexandre Dupuy,Goalkeeper,"Jan 28, 1994 ",30,France,France,Verdun,"1,80",-,,France,,,
30.0,Arthur Desmas,Goalkeeper,"Apr 7, 1994 ",29,France,France,Brest,"1,96",€2.00m,,France,,,
16.0,Lionel Mpasi-Nzau,Goalkeeper,"Aug 1, 1994 ",29,"DR Congo, France",France,Meaux,"1,82",€700k,,DR Congo, France,,
30.0,Esteban Salles,Goalkeeper,"Mar 2, 1994 ",30,France,France,Oloron-Sainte-Marie,"1,87",€400k,,France,,,
1.0,Quentin Beunardeau,Goalkeeper,"Feb 27, 1994 ",30,France,France,Le Mans,"1,84",€400k,,France,,,
1.0,Vincent Viot,Goalkeeper,"May 17, 1994 ",29,France,France,Le Mans,"1,82",€300k,,France,,,
16.0,Yan Marillat,Goalkeeper,"Aug 12, 1994 ",29,France,France,La Tronche,"1,83",€200k,,France,,,
,Christoffer Mafoumbi,Goalkeeper,"Mar 3, 1994 ",30,"Congo, France",France,Roubaix,"1,96",€125k,,Congo, France,,
1.0,Mickaël Meira,Goalkeeper,"Jan 25, 1994 ",30,"Portugal, France",France,Ajaccio,"1,90",€10k,,Portugal, France,,
24.0,Vasco,Goalkeeper,"Dec 20, 1994 ",29,"Portugal, France",France,,"1,86",-,,Portugal, France,,
,Antoine Bianconi,Goalkeeper,"May 1, 1994 ",29,"France, Italy",France,Chenove,"1,87",-,,France, Italy,,
,Alexandre Bouillennec,Goalkeeper,"Oct 2, 1994 ",29,France,France,Guingamp,,-,,France,,,
,Rémi Lignac,Goalkeeper,"Mar 31, 1994 ",29,France,France,Saint-Aubin,,-,,France,,,
,Yoann Blin,Goalkeeper,"Apr 29, 1994 ",29,France,France,Paris,"1,82",-,,France,,,
,Antoine Garcia,Goalkeeper,"Jan 31, 1994 ",30,"France, Spain",France,Paris,"1,87",-,,France, Spain,,
,Maxime Fondop,Goalkeeper,"Feb 15, 1994 ",30,"France, Cameroon",France,Saint-Quentin,"1,93",-,,France, Cameroon,,
,Vivien Cédille,Goalkeeper,"Oct 8, 1994 ",29,France,France,Creteil,"1,80",-,,France,,,
,Corentin Maurice,Goalkeeper,"Aug 31, 1994 ",29,France,France,Villers-Semeuse,,-,,France,,,
,Joël Mulumba,Goalkeeper,"Jan 7, 1994 ",30,"France, DR Congo",France,Paris,"1,90",-,,France, DR Congo,,
,Paul-Edouard Minet,Goalkeeper,"Apr 3, 1994 ",29,France,France,Dijon,"1,88",-,,France,,,
,Damien Graves,Goalkeeper,"May 4, 1994 ",29,France,France,Perpignan,"1,82",-,,France,,,
,Benoît Assadi,Goalkeeper,"Jan 26, 1994 ",30,France,France,Paris,"1,90",-,,France,,,
1.0,Imbad Ahamada,Goalkeeper,"May 3, 1994 ",29,"France, Comoros",France,Mamoudzou,"1,80",-,,France, Comoros,,
1.0,Christopher Dilo,Goalkeeper,"Jan 5, 1994 ",30,"Guadeloupe, France",France,Argenteuil,"1,89",-,,Guadeloupe, France,,
,Benjamin Guibert,Goalkeeper,"Aug 5, 1994 ",29,France,France,Perpignan,"1,78",-,,France,,,
,Valentin Prévost,Goalkeeper,"Dec 28, 1994 ",29,France,France,,"1,81",-,,France,,,
1.0,Kevin Mury,Goalkeeper,N/A ,29,France,France,,,-,,France,,,
1.0,Thomas Navaux,Goalkeeper,"Apr 6, 1994 ",29,France,France,Bethune,"1,83",-,,France,,,
,Gaëtan Blaichet,Goalkeeper,"Feb 3, 1994 ",30,France,France,Lyon,"1,84",-,,France,,,
30.0,Sébastien Mpeck-Makendi,Goalkeeper,"Jan 17, 1994 ",30,"France, Cameroon",France,Paris,"1,84",-,,France, Cameroon,,
30.0,Yoan Cardinale,Goalkeeper,"Mar 27, 1994 ",29,France,France,La Ciotat,"1,81",-,,France,,,
,Clément Daoudou,Goalkeeper,"Jul 29, 1994 ",29,"Comoros, France",France,,"1,80",-,,Comoros, France,,
,Anthony Dupré,Goalkeeper,"Dec 2, 1994 ",29,France,France,Nogent-sur-Oise,"1,92",-,,France,,,
,Louis Beccu,Goalkeeper,"May 29, 1994 ",29,"France, Italy",France,Chambery,,-,,France, Italy,,
1.0,Lucas Mocio,Goalkeeper,"May 11, 1994 ",29,France,France,Villefranche-sur-Saone,"1,97",-,,France,,,
16.0,Paul Reulet,Goalkeeper,"Jan 14, 1994 ",30,France,France,Caen,"1,81",-,,France,,,
1.0,Jean Butez,Goalkeeper,"Jun 8, 1995 ",28,France,France,Lille,"1,89",€8.00m,,France,,,
,Thomas Didillon,Goalkeeper,"Nov 28, 1995 ",28,France,France,Seclin,"1,93",€600k,,France,,,
1.0,Théo Guivarch,Goalkeeper,"Nov 17, 1995 ",28,France,France,Lorient,"1,95",€300k,,France,,,
67.0,Koray Özcan,Goalkeeper,"Feb 1, 1995 ",29,"France, Türkiye",France,Thonon-les-Bains,"1,76",€100k,,France, Türkiye,,
,Thomas Jacquemin,Goalkeeper,"Oct 31, 1995 ",28,France,France,Dax,"1,80",-,,France,,,
,Alexandre Sissoko,Goalkeeper,"Jan 24, 1995 ",29,France,France,Paris,,-,,France,,,
,Michaël Diaferia,Goalkeeper,"Jan 1, 1995 ",29,France,France,Grenoble,,-,,France,,,
,Rémi Gabet,Goalkeeper,"Feb 9, 1995 ",29,France,France,Beziers,"1,80",-,,France,,,
16.0,Matthieu Hucliez,Goalkeeper,"Aug 26, 1995 ",28,France,France,Cambrai,"1,83",-,,France,,,
,Thibaut Giquel,Goalkeeper,"Mar 17, 1995 ",28,France,France,Paris,"1,87",-,,France,,,
,Yoann Chardon,Goalkeeper,"Jul 7, 1995 ",28,France,France,Annemasse,,-,,France,,,
,Kévin Mokando,Goalkeeper,"Apr 18, 1995 ",28,"France, DR Congo",France,Saint-Denis,"1,85",-,,France, DR Congo,,
,Romaric André,Goalkeeper,"Sep 13, 1995 ",28,France,France,Besancon,,-,,France,,,
23.0,Mouez Hassen,Goalkeeper,"Mar 5, 1995 ",28,"Tunisia, France",France,Frejus,"1,86",€600k,,Tunisia, France,,
,Jérôme Prior,Goalkeeper,"Aug 8, 1995 ",28,France,France,Toulon,"1,87",€500k,,France,,,
16.0,William Avognan,Goalkeeper,"May 16, 1995 ",28,"France, ""Cote dIvoire""",France,La Ferte-sous-Jouarre,"1,96",€100k,,France," ""Cote dIvoire""",,
1.0,Dan Delaunay,Goalkeeper,"Apr 8, 1995 ",28,France,France,Le Havre,"1,85",€50k,,France,,,
,Romain Branger,Goalkeeper,"Nov 29, 1995 ",28,France,France,Annecy,"1,90",-,,France,,,
,Christian Marques,Goalkeeper,"Apr 24, 1995 ",28,France,France,Tarbes,"1,80",-,,France,,,
1.0,El Hedi Boussaid,Goalkeeper,"Dec 25, 1995 ",28,"France, Algeria",France,Lyon,,-,,France, Algeria,,
1.0,Clément Milon,Goalkeeper,"Jan 20, 1995 ",29,France,France,Creil,"1,88",-,,France,,,
24.0,Cedric Meichel,Goalkeeper,N/A ,28,France,France,Strasbourg,"1,86",-,,France,,,
,Clément Tristan,Goalkeeper,"Jun 16, 1995 ",28,France,France,Mont-de-Marsan,"1,75",-,,France,,,
,Alexis Radoux,Goalkeeper,"Feb 5, 1995 ",29,France,France,Saint-Malo,"1,83",-,,France,,,
1.0,Pierre Laborde-Turon,Goalkeeper,"Mar 30, 1995 ",28,France,France,Bordeaux,"1,82",-,,France,,,
,Pascal Michelizzi,Goalkeeper,"Sep 24, 1995 ",28,"France, Italy",France,Arnas,"1,80",-,,France, Italy,,
,Simon Keller,Goalkeeper,"Dec 7, 1995 ",28,France,France,Paris,"1,90",-,,France,,,
,Ilies Belkacem,Goalkeeper,"May 28, 1995 ",28,"Algeria, France",France,Valence,,-,,Algeria, France,,
,Hugo Cointard,Goalkeeper,"Sep 18, 1995 ",28,France,France,Fontenay-le-Comte,"1,87",-,,France,,,
,Baptiste Chappelon,Goalkeeper,"Nov 4, 1995 ",28,France,France,Saint-Bonnet-les-Oules,"1,93",-,,France,,,
16.0,Corentin Guyon,Goalkeeper,"May 28, 1995 ",28,France,France,,"1,80",-,,France,,,
,Valentin Belon,Goalkeeper,"Jun 13, 1995 ",28,France,France,Bethune,"1,80",-,,France,,,
,Florent Maddaloni,Goalkeeper,"Mar 6, 1995 ",28,"France, Italy",France,Marseille,"1,93",-,,France, Italy,,
,Alexis Ismaël,Goalkeeper,"Aug 14, 1995 ",28,France,France,Colmar,,-,,France,,,
,Zacharie Boudersa,Goalkeeper,"Nov 6, 1995 ",28,"France, Morocco",France,Saint-Raphael,"1,91",-,,France, Morocco,,
,Sacha Bastien,Goalkeeper,"Jan 22, 1995 ",29,France,France,Metz,"1,96",-,,France,,,
,Frédéric Gotte,Goalkeeper,"Sep 8, 1995 ",28,"Finland, France",France,Roanne,"1,86",-,,Finland, France,,
16.0,Jordy Claveau,Goalkeeper,"Jan 13, 1995 ",29,France,France,Le Mans,"1,88",-,,France,,,
